轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.472112,21:07:23.341403051,no,-,-,-,-,0.909091,1.100000,0.630134,2,1,331,3269,2.500000,0.000000,9000,no
2,SELL,0.449907,21:07:23.341403051,no,-,-,-,-,0.826446,1.210000,0.630134,2,1,336,3264,2.500000,0.000000,9000,no
3,SELL,0.473434,21:07:23.341403051,no,-,-,-,-,0.751315,1.331000,0.630134,2,1,340,3260,2.500000,0.000000,9000,no
4,SELL,0.638136,21:07:23.341403051,no,-,-,-,-,0.683013,1.464100,0.630134,2,1,344,3256,2.500000,0.000000,9000,no
5,SELL,0.523141,21:07:23.341403051,no,-,-,-,-,0.620921,1.610510,0.630134,2,1,349,3251,2.500000,0.000000,9000,no
6,SELL,0.530000,21:07:23.341403051,no,-,-,-,-,0.564474,1.771561,0.630134,2,1,355,3245,2.500000,0.000000,9000,no
7,SELL,0.613755,21:07:23.341403051,no,-,-,-,-,0.513158,1.948717,0.630134,2,1,360,3240,2.500000,0.000000,9000,no
8,SELL,0.556767,21:07:23.341403051,no,-,-,-,-,0.466507,2.143589,0.630134,2,1,364,3236,2.500000,0.000000,9000,no
9,SELL,0.234849,21:07:23.341403051,no,-,-,-,-,0.424098,2.357948,0.630134,2,1,368,3232,2.500000,0.000000,9000,no
10,SELL,0.272837,21:07:23.341403051,no,-,-,-,-,0.385543,2.593742,0.630134,2,1,373,3227,2.500000,0.000000,9000,no
11,SELL,0.327199,21:07:23.341403051,no,-,-,-,-,0.350494,2.853117,0.630134,2,1,378,3222,2.500000,0.000000,9000,no
12,SELL,0.177987,21:07:23.341403051,no,-,-,-,-,0.318631,3.138428,0.630134,2,1,382,3218,2.500000,0.000000,9000,no
13,SELL,0.254711,21:07:23.341403051,no,-,-,-,-,0.289664,3.452271,0.630134,2,1,388,3212,2.500000,0.000000,9000,no
14,SELL,0.250268,21:07:23.341403051,no,-,-,-,-,0.263331,3.797498,0.630134,2,1,395,3205,2.500000,0.000000,9000,no
15,SELL,0.273565,21:07:23.341403051,no,-,-,-,-,0.239392,4.177248,0.630134,2,1,399,3201,2.500000,0.000000,9000,no
16,SELL,0.165952,21:07:23.341403051,no,-,-,-,-,0.217629,4.594973,0.630134,2,1,405,3195,2.500000,0.000000,9000,no
17,SELL,0.750268,21:07:23.341403051,no,-,-,-,-,0.197845,5.054470,0.630134,2,1,409,3191,2.500000,0.000000,9000,no
18,SELL,0.647373,21:07:23.341403051,no,-,-,-,-,0.179859,5.559917,0.630134,2,1,412,3188,2.500000,0.000000,9000,no
19,SELL,1.127363,21:07:23.341403051,no,-,-,-,-,0.163508,6.115909,0.630134,2,1,415,3185,2.500000,0.000000,9000,no
20,SELL,-0.132696,21:07:23.341403051,yes,4.730000,bid1,600,00:00:00.000038376,0.148644,6.727500,0.630134,2,1,420,3180,2.500000,0.000000,9000,no
21,SELL,0.413866,21:07:23.341403051,no,-,-,-,-,0.135131,7.400250,0.630134,2,1,425,3175,2.500000,1.411700,8400,no
22,SELL,0.253207,21:07:23.341403051,no,-,-,-,-,0.122846,8.140275,0.630134,2,1,429,3171,2.500000,1.398600,8400,no
23,SELL,-0.171610,21:07:23.341403051,yes,4.730000,bid1,800,00:00:00.000036602,0.111678,8.954302,0.630134,2,1,435,3165,2.500000,1.379300,8400,no
24,SELL,-0.095329,21:07:23.341403051,yes,4.730000,bid1,800,00:00:00.000053101,0.111678,8.954302,0.630134,2,1,439,3161,2.500000,5.011300,6800,no
25,SELL,-0.413476,21:07:23.341403051,yes,4.730000,bid1,800,00:00:00.000040370,0.111678,8.954302,0.630134,2,1,444,3156,2.500000,6.756700,6000,no
26,SELL,-0.461163,21:07:23.341403051,yes,4.730000,bid1,800,00:00:00.000044226,0.122846,8.140275,0.630134,2,1,449,3151,2.500000,6.681500,6000,no
27,SELL,-0.118498,21:07:23.341403051,yes,4.730000,bid1,700,00:00:00.000066324,0.135131,7.400250,0.630134,2,1,453,3147,2.500000,8.388500,5200,no
28,SELL,-0.162411,21:07:23.341403051,yes,4.730000,bid1,600,00:00:00.000040136,0.148644,6.727500,0.630134,2,1,459,3141,2.500000,9.803900,4500,no
29,SELL,-0.153106,21:07:23.341403051,yes,4.730000,bid1,600,00:00:00.000037575,0.163508,6.115909,0.630134,2,1,464,3136,2.500000,10.991300,3900,no
30,SELL,-0.089971,21:07:23.341403051,no,-,-,-,-,0.179859,5.559917,0.630134,2,1,467,3133,2.500000,12.205500,3300,no
31,SELL,0.043828,21:07:23.341403051,no,-,-,-,-,0.197845,5.054470,0.630134,2,1,472,3128,2.500000,12.076200,3300,no
32,SELL,-0.383090,21:07:23.341403051,yes,4.730000,bid1,400,00:00:00.000043401,0.217629,4.594973,0.630134,2,1,477,3123,2.500000,11.949600,3300,no
33,SELL,-0.158539,21:07:23.341403051,yes,4.730000,bid1,400,00:00:00.000041629,0.239392,4.177248,0.630134,2,1,481,3119,2.500000,12.681900,2900,no
34,SELL,0.018488,21:07:23.341403051,no,-,-,-,-,0.263331,3.797498,0.630134,2,1,487,3113,2.500000,13.347000,2500,no
35,SELL,0.007898,21:07:23.341403051,no,-,-,-,-,0.289664,3.452271,0.630134,2,1,489,3111,2.500000,13.292400,2500,no
36,SELL,0.025434,21:07:23.341403051,no,-,-,-,-,0.318631,3.138428,0.630134,2,1,496,3104,2.500000,13.104800,2500,no
37,SELL,0.092625,21:07:23.341403051,no,-,-,-,-,0.350494,2.853117,0.630134,2,1,501,3099,2.500000,12.974000,2500,no
38,SELL,0.190122,21:07:23.341403051,no,-,-,-,-,0.385543,2.593742,0.630134,2,1,505,3095,2.500000,12.871200,2500,no
39,SELL,0.149398,21:07:23.341403051,no,-,-,-,-,0.424098,2.357948,0.630134,2,1,511,3089,2.500000,12.720100,2500,no
40,SELL,0.142383,21:07:23.341403051,no,-,-,-,-,0.466507,2.143589,0.630134,2,1,515,3085,2.500000,12.621300,2500,no
41,SELL,0.262945,21:07:23.341403051,no,-,-,-,-,0.513158,1.948717,0.630134,2,1,521,3079,2.500000,12.476000,2500,no
42,SELL,0.003693,21:07:23.341403051,no,-,-,-,-,0.564474,1.771561,0.630134,2,1,526,3074,2.500000,12.357400,2500,no
43,SELL,0.094259,21:07:23.341403051,no,-,-,-,-,0.620921,1.610510,0.630134,2,1,529,3071,2.500000,12.287300,2500,no
44,SELL,0.035731,21:07:23.341403051,no,-,-,-,-,0.683013,1.464100,0.630134,2,1,536,3064,2.500000,12.126800,2500,no
