轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.335788,21:07:23.358041144,no,-,-,-,-,0.909091,1.100000,0.748008,2,1,332,3268,5.000000,0.000000,18000,no
2,SELL,0.527840,21:07:23.358041144,no,-,-,-,-,0.826446,1.210000,0.748008,2,1,335,3265,5.000000,0.000000,18000,no
3,SELL,0.439667,21:07:23.358041144,no,-,-,-,-,0.751315,1.331000,0.748008,2,1,339,3261,5.000000,0.000000,18000,no
4,SELL,0.465561,21:07:23.358041144,no,-,-,-,-,0.683013,1.464100,0.748008,2,1,343,3257,5.000000,0.000000,18000,no
5,SELL,0.481592,21:07:23.358041144,no,-,-,-,-,0.620921,1.610510,0.748008,2,1,347,3253,5.000000,0.000000,18000,no
6,SELL,2.307797,21:07:23.358041144,no,-,-,-,-,0.564474,1.771561,0.748008,2,1,351,3249,5.000000,0.000000,18000,no
7,SELL,1.722426,21:07:23.358041144,no,-,-,-,-,0.513158,1.948717,0.748008,2,1,355,3245,5.000000,0.000000,18000,no
8,SELL,1.247020,21:07:23.358041144,no,-,-,-,-,0.466507,2.143589,0.748008,2,1,359,3241,5.000000,0.000000,18000,no
9,SELL,1.108563,21:07:23.358041144,no,-,-,-,-,0.424098,2.357948,0.748008,2,1,362,3238,5.000000,0.000000,18000,no
10,SELL,0.665079,21:07:23.358041144,no,-,-,-,-,0.385543,2.593742,0.748008,2,1,366,3234,5.000000,0.000000,18000,no
11,SELL,1.417974,21:07:23.358041144,no,-,-,-,-,0.350494,2.853117,0.748008,2,1,369,3231,5.000000,0.000000,18000,no
12,SELL,1.242488,21:07:23.358041144,no,-,-,-,-,0.318631,3.138428,0.748008,2,1,373,3227,5.000000,0.000000,18000,no
13,SELL,0.875222,21:07:23.358041144,no,-,-,-,-,0.289664,3.452271,0.748008,2,1,376,3224,5.000000,0.000000,18000,no
14,SELL,1.544522,21:07:23.358041144,no,-,-,-,-,0.263331,3.797498,0.748008,2,1,381,3219,5.000000,0.000000,18000,no
15,SELL,0.336813,21:07:23.358041144,no,-,-,-,-,0.239392,4.177248,0.748008,2,1,383,3217,5.000000,0.000000,18000,no
16,SELL,-0.393892,21:07:23.358041144,yes,6.720000,bid1,400,00:00:00.000038474,0.217629,4.594973,0.748008,2,1,387,3213,5.000000,1.033500,17600,no
17,SELL,-0.697503,21:07:23.358041144,yes,6.720000,bid1,500,00:00:00.000035813,0.197845,5.054470,0.748008,2,1,392,3208,5.000000,2.295900,17100,no
18,SELL,-0.587943,21:07:23.358041144,yes,6.720000,bid1,500,00:00:00.000035712,0.179859,5.559917,0.748008,2,1,396,3204,5.000000,3.535300,16600,no
19,SELL,-0.400312,21:07:23.358041144,yes,6.720000,bid1,600,00:00:00.000057530,0.163508,6.115909,0.748008,2,1,399,3201,5.000000,5.012500,16000,no
20,SELL,-0.574776,21:07:23.358041144,yes,6.720000,bid1,600,00:00:00.000036819,0.148644,6.727500,0.748008,2,1,402,3198,5.000000,6.467600,15400,no
21,SELL,-0.667503,21:07:23.358041144,yes,6.720000,bid1,600,00:00:00.000044079,0.148644,6.727500,0.748008,2,1,406,3194,5.000000,7.881700,14800,no
22,SELL,0.266175,21:07:23.358041144,no,-,-,-,-,0.148644,6.727500,0.748008,2,1,409,3191,5.000000,7.823900,14800,no
23,SELL,0.522544,21:07:23.358041144,no,-,-,-,-,0.148644,6.727500,0.748008,2,1,412,3188,5.000000,7.766900,14800,no
24,SELL,-0.675258,21:07:23.358041144,yes,6.730000,bid1,600,00:00:00.000042241,0.148644,6.727500,0.748008,2,1,416,3184,5.000000,9.134600,14200,no
