轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.072653,21:07:23.361998472,no,-,-,-,-,0.909091,1.100000,0.610948,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,-0.012408,21:07:23.361998472,no,-,-,-,-,0.826446,1.210000,0.610948,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,-0.091322,21:07:23.361998472,no,-,-,-,-,0.751315,1.331000,0.610948,2,1,338,3262,1.250000,0.000000,4500,no
4,SELL,-0.081573,21:07:23.361998472,no,-,-,-,-,0.683013,1.464100,0.610948,2,1,342,3258,1.250000,0.000000,4500,no
5,SELL,0.016712,21:07:23.361998472,no,-,-,-,-,0.620921,1.610510,0.610948,2,1,346,3254,1.250000,0.000000,4500,no
6,SELL,-0.093165,21:07:23.361998472,no,-,-,-,-,0.564474,1.771561,0.610948,2,1,350,3250,1.250000,0.000000,4500,no
7,SELL,-0.098034,21:07:23.361998472,no,-,-,-,-,0.513158,1.948717,0.610948,2,1,354,3246,1.250000,0.000000,4500,no
8,SELL,-0.079231,21:07:23.361998472,no,-,-,-,-,0.466507,2.143589,0.610948,2,1,359,3241,1.250000,0.000000,4500,no
9,SELL,-0.105950,21:07:23.361998472,no,-,-,-,-,0.424098,2.357948,0.610948,2,1,362,3238,1.250000,0.000000,4500,no
10,SELL,-0.008613,21:07:23.361998472,no,-,-,-,-,0.385543,2.593742,0.610948,2,1,366,3234,1.250000,0.000000,4500,no
11,SELL,-0.153379,21:07:23.361998472,no,-,-,-,-,0.350494,2.853117,0.610948,2,1,369,3231,1.250000,0.000000,4500,no
12,SELL,-0.131871,21:07:23.361998472,no,-,-,-,-,0.318631,3.138428,0.610948,2,1,372,3228,1.250000,0.000000,4500,no
13,SELL,-0.270075,21:07:23.361998472,yes,9.660000,bid1,300,00:00:00.000038744,0.289664,3.452271,0.610948,2,1,376,3224,1.250000,0.797800,4200,no
14,SELL,-0.139497,21:07:23.361998472,no,-,-,-,-,0.263331,3.797498,0.610948,2,1,380,3220,1.250000,0.789400,4200,no
15,SELL,0.157836,21:07:23.361998472,no,-,-,-,-,0.239392,4.177248,0.610948,2,1,382,3218,1.250000,0.785300,4200,no
16,SELL,1.078409,21:07:23.361998472,no,-,-,-,-,0.217629,4.594973,0.610948,2,1,386,3214,1.250000,0.777200,4200,no
17,SELL,0.514036,21:07:23.361998472,no,-,-,-,-,0.197845,5.054470,0.610948,2,1,392,3208,1.250000,0.765300,4200,no
18,SELL,0.034486,21:07:23.361998472,no,-,-,-,-,0.179859,5.559917,0.610948,2,1,396,3204,1.250000,0.757500,4200,no
19,SELL,-0.125889,21:07:23.361998472,yes,9.670000,bid1,600,00:00:00.000037270,0.163508,6.115909,0.610948,2,1,398,3202,1.250000,2.261300,3600,no
20,SELL,-0.449295,21:07:23.361998472,yes,9.670000,bid1,600,00:00:00.000036821,0.163508,6.115909,0.610948,2,1,402,3198,1.250000,3.731300,3000,no
21,SELL,0.203677,21:07:23.361998472,no,-,-,-,-,0.179859,5.559917,0.610948,2,1,406,3194,1.250000,3.694500,3000,no
22,SELL,0.616790,21:07:23.361998472,no,-,-,-,-,0.197845,5.054470,0.610948,2,1,409,3191,1.250000,3.667400,3000,no
23,SELL,0.478344,21:07:23.361998472,no,-,-,-,-,0.217629,4.594973,0.610948,2,1,412,3188,1.250000,3.640700,3000,no
24,SELL,0.506892,21:07:23.361998472,no,-,-,-,-,0.239392,4.177248,0.610948,2,1,415,3185,1.250000,3.614400,3000,no
25,SELL,0.142124,21:07:23.361998472,no,-,-,-,-,0.263331,3.797498,0.610948,2,1,421,3179,1.250000,3.562900,3000,no
26,SELL,0.372944,21:07:23.361998472,no,-,-,-,-,0.289664,3.452271,0.610948,2,1,425,3175,1.250000,3.529400,3000,no
27,SELL,0.447250,21:07:23.361998472,no,-,-,-,-,0.318631,3.138428,0.610948,2,1,430,3170,1.250000,3.488300,3000,no
28,SELL,0.287623,21:07:23.361998472,no,-,-,-,-,0.350494,2.853117,0.610948,2,1,436,3164,1.250000,3.440300,3000,no
29,SELL,0.230490,21:07:23.361998472,no,-,-,-,-,0.385543,2.593742,0.610948,2,1,440,3160,1.250000,3.409000,3000,no
30,SELL,0.034375,21:07:23.361998472,no,-,-,-,-,0.424098,2.357948,0.610948,2,1,444,3156,1.250000,3.378300,3000,no
31,SELL,-0.041087,21:07:23.361998472,no,-,-,-,-,0.466507,2.143589,0.610948,2,1,447,3153,1.250000,3.355700,3000,no
32,SELL,0.156553,21:07:23.361998472,no,-,-,-,-,0.513158,1.948717,0.610948,2,1,451,3149,1.250000,3.325900,3000,no
33,SELL,-0.022400,21:07:23.361998472,no,-,-,-,-,0.564474,1.771561,0.610948,2,1,456,3144,1.250000,3.289400,3000,no
34,SELL,0.097139,21:07:23.361998472,no,-,-,-,-,0.620921,1.610510,0.610948,2,1,459,3141,1.250000,3.267900,3000,no
35,SELL,0.110850,21:07:23.361998472,no,-,-,-,-,0.683013,1.464100,0.610948,2,1,464,3136,1.250000,3.232700,3000,no
36,SELL,0.129396,21:07:23.361998472,no,-,-,-,-,0.751315,1.331000,0.610948,2,1,466,3134,1.250000,3.218800,3000,no
37,SELL,0.177964,21:07:23.361998472,no,-,-,-,-,0.826446,1.210000,0.610948,2,1,470,3130,1.250000,3.191400,3000,no
38,SELL,-0.213395,21:07:23.361998472,no,-,-,-,-,0.909091,1.100000,0.610948,2,1,474,3126,1.250000,3.164500,3000,no
39,SELL,-0.346315,21:07:23.361998472,no,-,-,-,-,1.000000,1.000000,0.610948,2,1,478,3122,1.250000,3.138000,3000,no
40,SELL,-0.197782,21:07:23.361998472,no,-,-,-,-,1.100000,0.909091,0.610948,2,1,481,3119,1.250000,3.118500,3000,no
41,SELL,-0.226810,21:07:23.361998472,no,-,-,-,-,1.210000,0.826446,0.610948,2,1,486,3114,1.250000,3.086400,3000,no
42,SELL,0.332948,21:07:23.361998472,no,-,-,-,-,1.331000,0.751315,0.610948,2,1,489,3111,1.250000,3.067400,3000,no
