轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.512362,21:07:23.361206100,no,-,-,-,-,0.909091,1.100000,0.607349,2,1,332,3268,5.000000,0.000000,18000,no
2,SELL,-0.035536,21:07:23.361206100,no,-,-,-,-,0.826446,1.210000,0.607349,2,1,335,3265,5.000000,0.000000,18000,no
3,SELL,-0.456427,21:07:23.361206100,yes,17.810000,bid1,100,00:00:00.000039887,0.751315,1.331000,0.607349,2,1,338,3262,5.000000,0.295800,17900,no
4,SELL,-0.478608,21:07:23.361206100,yes,17.810000,bid1,100,00:00:00.000036906,0.683013,1.464100,0.607349,2,1,343,3257,5.000000,0.583000,17800,no
5,SELL,0.419612,21:07:23.361206100,no,-,-,-,-,0.620921,1.610510,0.607349,2,1,347,3253,5.000000,0.576300,17800,no
6,SELL,0.505755,21:07:23.361206100,no,-,-,-,-,0.564474,1.771561,0.607349,2,1,350,3250,5.000000,0.571400,17800,no
7,SELL,0.532524,21:07:23.361206100,no,-,-,-,-,0.513158,1.948717,0.607349,2,1,354,3246,5.000000,0.564900,17800,no
8,SELL,-0.089556,21:07:23.361206100,no,-,-,-,-,0.466507,2.143589,0.607349,2,1,359,3241,5.000000,0.557100,17800,no
9,SELL,0.761825,21:07:23.361206100,no,-,-,-,-,0.424098,2.357948,0.607349,2,1,362,3238,5.000000,0.552400,17800,no
10,SELL,2.061824,21:07:23.361206100,no,-,-,-,-,0.385543,2.593742,0.607349,2,1,366,3234,5.000000,0.546400,17800,no
11,SELL,0.644541,21:07:23.361206100,no,-,-,-,-,0.350494,2.853117,0.607349,2,1,369,3231,5.000000,0.542000,17800,no
12,SELL,0.418470,21:07:23.361206100,no,-,-,-,-,0.318631,3.138428,0.607349,2,1,372,3228,5.000000,0.537600,17800,no
13,SELL,0.514489,21:07:23.361206100,no,-,-,-,-,0.289664,3.452271,0.607349,2,1,376,3224,5.000000,0.531900,17800,no
14,SELL,-0.202537,21:07:23.361206100,yes,17.820000,bid1,300,00:00:00.000035407,0.263331,3.797498,0.607349,2,1,380,3220,5.000000,0.526300,17800,no
15,SELL,-0.267040,21:07:23.361206100,yes,17.810000,bid1,400,00:00:00.000042286,0.239392,4.177248,0.607349,2,1,382,3218,5.000000,2.356000,17100,no
16,SELL,-0.856985,21:07:23.361206100,yes,17.810000,bid1,400,00:00:00.000036236,0.217629,4.594973,0.607349,2,1,386,3214,5.000000,2.331600,17100,no
17,SELL,-0.341945,21:07:23.361206100,yes,17.800000,bid1,500,00:00:00.000036220,0.197845,5.054470,0.607349,2,1,392,3208,5.000000,4.591800,16200,no
18,SELL,-0.206533,21:07:23.361206100,yes,17.800000,bid1,500,00:00:00.000036549,0.179859,5.559917,0.607349,2,1,396,3204,5.000000,5.808000,15700,no
19,SELL,0.758431,21:07:23.361206100,no,-,-,-,-,0.179859,5.559917,0.607349,2,1,398,3202,5.000000,5.778800,15700,no
20,SELL,-0.885104,21:07:23.361206100,yes,17.790000,bid1,500,00:00:00.000037123,0.179859,5.559917,0.607349,2,1,402,3198,5.000000,6.965100,15200,no
21,SELL,-0.562106,21:07:23.361206100,yes,17.779900,bid1,500,00:00:00.000036354,0.179859,5.559917,0.607349,2,1,406,3194,5.000000,8.128000,14700,no
22,SELL,-0.407892,21:07:23.361206100,yes,17.779900,bid1,500,00:00:00.000037955,0.179859,5.559917,0.607349,2,1,409,3191,5.000000,9.290900,14200,no
23,SELL,-0.491255,21:07:23.361206100,yes,17.779900,bid1,500,00:00:00.000038311,0.179859,5.559917,0.607349,2,1,412,3188,5.000000,10.436800,13700,no
24,SELL,1.705216,21:07:23.361206100,no,-,-,-,-,0.197845,5.054470,0.607349,2,1,415,3185,5.000000,10.361400,13700,no
25,SELL,-0.209581,21:07:23.361206100,yes,17.840000,bid1,400,00:00:00.000042327,0.217629,4.594973,0.607349,2,1,421,3179,5.000000,11.163800,13300,no
26,SELL,0.385512,21:07:23.361206100,no,-,-,-,-,0.239392,4.177248,0.607349,2,1,426,3174,5.000000,11.032800,13300,no
27,SELL,-0.632926,21:07:23.361206100,yes,17.820000,bid1,300,00:00:00.000035944,0.263331,3.797498,0.607349,2,1,431,3169,5.000000,11.600900,13000,no
28,SELL,-0.159635,21:07:23.361206100,no,-,-,-,-,0.289664,3.452271,0.607349,2,1,436,3164,5.000000,11.467800,13000,no
29,SELL,-0.316411,21:07:23.361206100,yes,17.810000,bid1,300,00:00:00.000065230,0.318631,3.138428,0.607349,2,1,440,3160,5.000000,12.045400,12700,no
30,SELL,-0.513279,21:07:23.361206100,yes,17.829900,bid1,200,00:00:00.000058614,0.350494,2.853117,0.607349,2,1,444,3156,5.000000,12.387300,12500,no
31,SELL,-0.673598,21:07:23.361206100,yes,17.820000,bid1,200,00:00:00.000037569,0.385543,2.593742,0.607349,2,1,447,3153,5.000000,12.751600,12300,no
32,SELL,-0.406868,21:07:23.361206100,yes,17.820000,bid1,200,00:00:00.000041531,0.424098,2.357948,0.607349,2,1,451,3149,5.000000,13.082000,12100,no
33,SELL,-0.253459,21:07:23.361206100,no,-,-,-,-,0.466507,2.143589,0.607349,2,1,456,3144,5.000000,12.938500,12100,no
34,SELL,-0.325811,21:07:23.361206100,yes,17.820000,bid1,100,00:00:00.000036241,0.513158,1.948717,0.607349,2,1,459,3141,5.000000,13.071800,12000,no
35,SELL,-0.593623,21:07:23.361206100,yes,17.860000,bid1,100,00:00:00.000039961,0.564474,1.771561,0.607349,2,1,464,3136,5.000000,13.146500,11900,no
36,SELL,-0.081567,21:07:23.361206100,no,-,-,-,-,0.620921,1.610510,0.607349,2,1,466,3134,5.000000,13.090100,11900,no
37,SELL,0.169091,21:07:23.361206100,no,-,-,-,-,0.683013,1.464100,0.607349,2,1,470,3130,5.000000,12.978700,11900,no
38,SELL,0.533542,21:07:23.361206100,no,-,-,-,-,0.751315,1.331000,0.607349,2,1,474,3126,5.000000,12.869100,11900,no
39,SELL,0.521078,21:07:23.361206100,no,-,-,-,-,0.826446,1.210000,0.607349,2,1,478,3122,5.000000,12.761500,11900,no
40,SELL,0.839681,21:07:23.361206100,no,-,-,-,-,0.909091,1.100000,0.607349,2,1,481,3119,5.000000,12.681900,11900,no
41,SELL,0.159600,21:07:23.361206100,no,-,-,-,-,1.000000,1.000000,0.607349,2,1,486,3114,5.000000,12.551400,11900,no
42,SELL,-3.104109,21:07:23.361206100,no,-,-,-,-,1.100000,0.909091,0.607349,2,1,489,3111,5.000000,12.474400,11900,no
43,SELL,-3.298089,21:07:23.361206100,no,-,-,-,-,1.210000,0.826446,0.607349,2,1,494,3106,5.000000,12.348100,11900,no
44,SELL,-1.436471,21:07:23.361206100,no,-,-,-,-,1.331000,0.751315,0.607349,2,1,500,3100,5.000000,12.200000,11900,no
45,SELL,-0.175085,21:07:23.361206100,no,-,-,-,-,1.464100,0.683013,0.607349,2,1,503,3097,5.000000,12.127200,11900,no
46,SELL,0.763621,21:07:23.361206100,no,-,-,-,-,1.610510,0.620921,0.607349,2,1,508,3092,5.000000,12.007800,11900,no
47,SELL,0.503275,21:07:23.361206100,no,-,-,-,-,1.771561,0.564474,0.607349,2,1,512,3088,5.000000,11.914000,11900,no
48,SELL,0.758610,21:07:23.361206100,no,-,-,-,-,1.948717,0.513158,0.607349,2,1,516,3084,5.000000,11.821700,11900,no
