轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.400100,21:07:23.334359149,no,-,-,-,-,0.909091,1.100000,0.609107,2,1,332,3268,2.500000,0.000000,9000,no
2,BUY,0.188068,21:07:23.334359149,no,-,-,-,-,0.826446,1.210000,0.609107,2,1,336,3264,2.500000,0.000000,9000,no
3,BUY,0.239595,21:07:23.334359149,no,-,-,-,-,0.751315,1.331000,0.609107,2,1,339,3261,2.500000,0.000000,9000,no
4,BUY,0.174286,21:07:23.334359149,no,-,-,-,-,0.683013,1.464100,0.609107,2,1,343,3257,2.500000,0.000000,9000,no
5,BUY,0.226970,21:07:23.334359149,no,-,-,-,-,0.620921,1.610510,0.609107,2,1,347,3253,2.500000,0.000000,9000,no
6,BUY,0.712282,21:07:23.334359149,yes,30.670000,ask1,100,00:00:00.000037364,0.564474,1.771561,0.609107,2,1,351,3249,2.500000,0.284900,8900,no
7,BUY,0.814530,21:07:23.334359149,yes,30.670000,ask1,100,00:00:00.000042381,0.513158,1.948717,0.609107,2,1,356,3244,2.500000,0.561700,8800,no
8,BUY,0.842005,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000039087,0.466507,2.143589,0.609107,2,1,360,3240,2.500000,1.111100,8600,no
9,BUY,0.747622,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000037165,0.424098,2.357948,0.609107,2,1,363,3237,2.500000,1.652800,8400,no
10,BUY,0.437559,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000045310,0.385543,2.593742,0.609107,2,1,367,3233,2.500000,2.179800,8200,no
11,BUY,0.352598,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000044327,0.350494,2.853117,0.609107,2,1,370,3230,2.500000,2.702700,8000,no
12,BUY,0.537824,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000044212,0.350494,2.853117,0.609107,2,1,373,3227,2.500000,3.217100,7800,no
13,BUY,0.386942,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000040581,0.350494,2.853117,0.609107,2,1,377,3223,2.500000,3.713500,7600,no
14,BUY,0.175921,21:07:23.334359149,no,-,-,-,-,0.350494,2.853117,0.609107,2,1,381,3219,2.500000,3.674500,7600,no
15,BUY,0.508555,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000054151,0.350494,2.853117,0.609107,2,1,383,3217,2.500000,4.177500,7400,no
16,BUY,0.651191,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000046585,0.350494,2.853117,0.609107,2,1,387,3213,2.500000,4.651100,7200,no
17,BUY,0.833906,21:07:23.334359149,yes,30.670000,ask1,200,00:00:00.000042240,0.350494,2.853117,0.609107,2,1,392,3208,2.500000,5.102000,7000,no
18,BUY,0.330095,21:07:23.334359149,yes,30.680000,ask1,200,00:00:00.000037888,0.385543,2.593742,0.609107,2,1,397,3203,2.500000,5.541500,6800,no
19,BUY,0.301010,21:07:23.334359149,yes,30.680000,ask1,200,00:00:00.000036110,0.424098,2.357948,0.609107,2,1,399,3201,2.500000,6.015000,6600,no
20,BUY,0.160667,21:07:23.334359149,no,-,-,-,-,0.466507,2.143589,0.609107,2,1,402,3198,2.500000,5.970100,6600,no
21,BUY,0.525181,21:07:23.334359149,yes,30.680000,ask1,100,00:00:00.000037638,0.513158,1.948717,0.609107,2,1,410,3190,2.500000,6.097500,6500,no
22,BUY,0.269249,21:07:23.334359149,no,-,-,-,-,0.564474,1.771561,0.609107,2,1,412,3188,2.500000,6.067900,6500,no
23,BUY,0.519468,21:07:23.334359149,yes,30.690000,ask1,100,00:00:00.000042731,0.620921,1.610510,0.609107,2,1,417,3183,2.500000,6.235000,6400,no
24,BUY,0.529447,21:07:23.334359149,yes,30.690000,ask1,100,00:00:00.000042124,0.683013,1.464100,0.609107,2,1,422,3178,2.500000,6.398100,6300,no
25,BUY,-0.360847,21:07:23.334359149,no,-,-,-,-,0.751315,1.331000,0.609107,2,1,427,3173,2.500000,6.323100,6300,no
26,BUY,0.160340,21:07:23.334359149,no,-,-,-,-,0.826446,1.210000,0.609107,2,1,432,3168,2.500000,6.250000,6300,no
27,BUY,-0.506613,21:07:23.334359149,no,-,-,-,-,0.909091,1.100000,0.609107,2,1,438,3162,2.500000,6.164300,6300,no
28,BUY,-0.654474,21:07:23.334359149,no,-,-,-,-,1.000000,1.000000,0.609107,2,1,441,3159,2.500000,6.122400,6300,no
29,BUY,-0.648107,21:07:23.334359149,no,-,-,-,-,1.100000,0.909091,0.609107,2,1,445,3155,2.500000,6.067400,6300,no
30,BUY,-0.112249,21:07:23.334359149,no,-,-,-,-,1.210000,0.826446,0.609107,2,1,452,3148,2.500000,5.973400,6300,no
31,BUY,-0.862556,21:07:23.334359149,no,-,-,-,-,1.331000,0.751315,0.609107,2,1,457,3143,2.500000,5.908000,6300,no
32,BUY,-0.104123,21:07:23.334359149,no,-,-,-,-,1.464100,0.683013,0.609107,2,1,461,3139,2.500000,5.856800,6300,no
33,BUY,0.083944,21:07:23.334359149,no,-,-,-,-,1.610510,0.620921,0.609107,2,1,464,3136,2.500000,5.818900,6300,no
34,BUY,-0.196474,21:07:23.334359149,no,-,-,-,-,1.771561,0.564474,0.609107,2,1,467,3133,2.500000,5.781500,6300,no
35,BUY,-0.667056,21:07:23.334359149,no,-,-,-,-,1.948717,0.513158,0.609107,2,1,471,3129,2.500000,5.732400,6300,no
36,BUY,-0.345449,21:07:23.334359149,no,-,-,-,-,2.143589,0.466507,0.609107,2,1,475,3125,2.500000,5.684200,6300,no
