轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.478590,21:07:23.359435965,no,-,-,-,-,0.909091,1.100000,0.744244,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,0.307734,21:07:23.359435965,no,-,-,-,-,0.826446,1.210000,0.744244,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,-0.449510,21:07:23.359435965,no,-,-,-,-,0.751315,1.331000,0.744244,2,1,339,3261,1.250000,0.000000,4500,no
4,SELL,0.483287,21:07:23.359435965,no,-,-,-,-,0.683013,1.464100,0.744244,2,1,343,3257,1.250000,0.000000,4500,no
5,SELL,-0.637295,21:07:23.359435965,yes,95.580000,bid1,100,00:00:00.000046343,0.620921,1.610510,0.744244,2,1,347,3253,1.250000,0.288100,4400,no
6,SELL,1.429821,21:07:23.359435965,no,-,-,-,-,0.564474,1.771561,0.744244,2,1,351,3249,1.250000,0.284900,4400,no
7,SELL,1.716323,21:07:23.359435965,no,-,-,-,-,0.513158,1.948717,0.744244,2,1,355,3245,1.250000,0.281600,4400,no
8,SELL,0.356025,21:07:23.359435965,no,-,-,-,-,0.466507,2.143589,0.744244,2,1,359,3241,1.250000,0.278500,4400,no
9,SELL,-0.562323,21:07:23.359435965,yes,95.649900,bid1,200,00:00:00.000045177,0.424098,2.357948,0.744244,2,1,362,3238,1.250000,0.828700,4200,no
10,SELL,-0.305733,21:07:23.359435965,yes,95.720000,bid1,200,00:00:00.000070032,0.385543,2.593742,0.744244,2,1,366,3234,1.250000,1.366100,4000,no
11,SELL,0.315449,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,369,3231,1.250000,1.355000,4000,no
12,SELL,-0.105042,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,373,3227,1.250000,1.340400,4000,no
13,SELL,-0.111062,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,376,3224,1.250000,1.329700,4000,no
14,SELL,0.456909,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,381,3219,1.250000,1.312300,4000,no
15,SELL,0.009681,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,383,3217,1.250000,1.305400,4000,no
16,SELL,-0.094884,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,387,3213,1.250000,1.291900,4000,no
17,SELL,-0.365040,21:07:23.359435965,yes,95.899900,bid1,200,00:00:00.000036957,0.385543,2.593742,0.744244,2,1,392,3208,1.250000,1.785700,3800,no
18,SELL,0.376944,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,396,3204,1.250000,1.767600,3800,no
19,SELL,0.082544,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,399,3201,1.250000,1.754300,3800,no
20,SELL,-0.562534,21:07:23.359435965,yes,95.979900,bid1,200,00:00:00.000044726,0.385543,2.593742,0.744244,2,1,402,3198,1.250000,2.238800,3600,no
21,SELL,-0.201901,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,406,3194,1.250000,2.216700,3600,no
22,SELL,0.211126,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,409,3191,1.250000,2.200400,3600,no
23,SELL,-0.102326,21:07:23.359435965,no,-,-,-,-,0.385543,2.593742,0.744244,2,1,412,3188,1.250000,2.184400,3600,no
24,SELL,-0.342644,21:07:23.359435965,yes,96.080000,bid1,200,00:00:00.000044065,0.385543,2.593742,0.744244,2,1,416,3184,1.250000,2.644200,3400,no
25,SELL,-1.283902,21:07:23.359435965,yes,96.000000,bid1,200,00:00:00.000042077,0.424098,2.357948,0.744244,2,1,422,3178,1.250000,3.080500,3200,no
26,SELL,-1.051513,21:07:23.359435965,yes,96.020000,bid1,200,00:00:00.000039788,0.466507,2.143589,0.744244,2,1,427,3173,1.250000,3.512800,3000,no
27,SELL,-0.313459,21:07:23.359435965,no,-,-,-,-,0.513158,1.948717,0.744244,2,1,431,3169,1.250000,3.480200,3000,no
28,SELL,0.804903,21:07:23.359435965,no,-,-,-,-,0.564474,1.771561,0.744244,2,1,437,3163,1.250000,3.432400,3000,no
29,SELL,-0.170804,21:07:23.359435965,no,-,-,-,-,0.620921,1.610510,0.744244,2,1,441,3159,1.250000,3.401300,3000,no
30,SELL,-0.512669,21:07:23.359435965,yes,96.130000,bid1,100,00:00:00.000043433,0.683013,1.464100,0.744244,2,1,444,3156,1.250000,3.603600,2900,no
31,SELL,-0.450319,21:07:23.359435965,no,-,-,-,-,0.751315,1.331000,0.744244,2,1,448,3152,1.250000,3.571400,2900,no
32,SELL,-0.117775,21:07:23.359435965,no,-,-,-,-,0.826446,1.210000,0.744244,2,1,451,3149,1.250000,3.547600,2900,no
33,SELL,-0.827297,21:07:23.359435965,yes,96.140000,bid1,100,00:00:00.000042297,0.909091,1.100000,0.744244,2,1,457,3143,1.250000,3.719900,2800,no
34,SELL,-1.176319,21:07:23.359435965,yes,96.130000,bid1,100,00:00:00.000042363,1.000000,1.000000,0.744244,2,1,460,3140,1.250000,3.913000,2700,no
35,SELL,-0.460084,21:07:23.359435965,no,-,-,-,-,1.100000,0.909091,0.744244,2,1,464,3136,1.250000,3.879300,2700,no
36,SELL,-0.342964,21:07:23.359435965,no,-,-,-,-,1.210000,0.826446,0.744244,2,1,466,3134,1.250000,3.862600,2700,no
37,SELL,-0.811008,21:07:23.359435965,no,-,-,-,-,1.331000,0.751315,0.744244,2,1,470,3130,1.250000,3.829700,2700,no
38,SELL,-0.891024,21:07:23.359435965,no,-,-,-,-,1.464100,0.683013,0.744244,2,1,474,3126,1.250000,3.797400,2700,no
39,SELL,-0.543605,21:07:23.359435965,no,-,-,-,-,1.610510,0.620921,0.744244,2,1,479,3121,1.250000,3.757800,2700,no
40,SELL,-0.581024,21:07:23.359435965,no,-,-,-,-,1.771561,0.564474,0.744244,2,1,482,3118,1.250000,3.734400,2700,no
41,SELL,0.349282,21:07:23.359435965,no,-,-,-,-,1.948717,0.513158,0.744244,2,1,487,3113,1.250000,3.696000,2700,no
42,SELL,-0.604054,21:07:23.359435965,no,-,-,-,-,2.143589,0.466507,0.744244,2,1,490,3110,1.250000,3.673400,2700,no
43,SELL,-0.281104,21:07:23.359435965,no,-,-,-,-,2.357948,0.424098,0.744244,2,1,495,3105,1.250000,3.636300,2700,no
44,SELL,0.221311,21:07:23.359435965,no,-,-,-,-,2.593742,0.385543,0.744244,2,1,501,3099,1.250000,3.592800,2700,no
45,SELL,-1.050586,21:07:23.359435965,no,-,-,-,-,2.853117,0.350494,0.744244,2,1,504,3096,1.250000,3.571400,2700,no
46,SELL,-0.362338,21:07:23.359435965,no,-,-,-,-,3.138428,0.318631,0.744244,2,1,508,3092,1.250000,3.543300,2700,no
47,SELL,0.484229,21:07:23.359435965,no,-,-,-,-,3.452271,0.289664,0.744244,2,1,513,3087,1.250000,3.508700,2700,no
48,SELL,-0.390546,21:07:23.359435965,no,-,-,-,-,3.797498,0.263331,0.744244,2,1,517,3083,1.250000,3.481600,2700,no
49,SELL,0.315875,21:07:23.359435965,no,-,-,-,-,4.177248,0.239392,0.744244,2,1,522,3078,1.250000,3.448200,2700,no
50,SELL,-0.988686,21:07:23.359435965,no,-,-,-,-,4.594973,0.217629,0.744244,2,1,527,3073,1.250000,3.415500,2700,no
51,SELL,-0.495555,21:07:23.359435965,no,-,-,-,-,5.054470,0.197845,0.744244,2,1,530,3070,1.250000,3.396200,2700,no
52,SELL,-0.170359,21:07:23.359435965,no,-,-,-,-,5.559917,0.179859,0.744244,2,1,534,3066,1.250000,3.370700,2700,no
