轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.441789,21:07:23.356398971,no,-,-,-,-,0.909091,1.100000,0.848321,2,1,332,3268,6.250000,0.000000,22500,no
2,SELL,0.232660,21:07:23.356398971,no,-,-,-,-,0.826446,1.210000,0.848321,2,1,335,3265,6.250000,0.000000,22500,no
3,SELL,1.166536,21:07:23.356398971,no,-,-,-,-,0.751315,1.331000,0.848321,2,1,339,3261,6.250000,0.000000,22500,no
4,SELL,0.911360,21:07:23.356398971,no,-,-,-,-,0.683013,1.464100,0.848321,2,1,343,3257,6.250000,0.000000,22500,no
5,SELL,-0.432257,21:07:23.356398971,no,-,-,-,-,0.620921,1.610510,0.848321,2,1,347,3253,6.250000,0.000000,22500,no
6,SELL,0.695303,21:07:23.356398971,no,-,-,-,-,0.564474,1.771561,0.848321,2,1,350,3250,6.250000,0.000000,22500,no
7,SELL,-0.866326,21:07:23.356398971,yes,64.369900,bid1,100,00:00:00.000038874,0.513158,1.948717,0.848321,2,1,355,3245,6.250000,0.281600,22400,no
8,SELL,-1.174827,21:07:23.356398971,yes,64.340000,bid1,200,00:00:00.000038003,0.466507,2.143589,0.848321,2,1,359,3241,6.250000,0.835600,22200,no
9,SELL,-0.910474,21:07:23.356398971,yes,64.310000,bid1,200,00:00:00.000040114,0.424098,2.357948,0.848321,2,1,362,3238,6.250000,1.381200,22000,no
10,SELL,-0.489356,21:07:23.356398971,yes,64.289900,bid1,200,00:00:00.000037901,0.385543,2.593742,0.848321,2,1,366,3234,6.250000,1.912500,21800,no
11,SELL,-0.425123,21:07:23.356398971,yes,64.250000,bid1,200,00:00:00.000043222,0.350494,2.853117,0.848321,2,1,369,3231,6.250000,2.439000,21600,no
12,SELL,-1.122836,21:07:23.356398971,yes,64.300000,bid1,300,00:00:00.000039170,0.318631,3.138428,0.848321,2,1,372,3228,6.250000,3.225800,21300,no
13,SELL,0.406088,21:07:23.356398971,no,-,-,-,-,0.289664,3.452271,0.848321,2,1,376,3224,6.250000,3.191400,21300,no
14,SELL,-0.873997,21:07:23.356398971,yes,64.289900,bid1,300,00:00:00.000036751,0.263331,3.797498,0.848321,2,1,380,3220,6.250000,3.947300,21000,no
15,SELL,-0.707712,21:07:23.356398971,yes,64.250000,bid1,400,00:00:00.000036087,0.239392,4.177248,0.848321,2,1,383,3217,6.250000,4.960800,20600,no
16,SELL,-0.868196,21:07:23.356398971,yes,64.250000,bid1,400,00:00:00.000037143,0.217629,4.594973,0.848321,2,1,386,3214,6.250000,5.958500,20200,no
17,SELL,-0.670767,21:07:23.356398971,yes,64.289900,bid1,500,00:00:00.000063690,0.197845,5.054470,0.848321,2,1,392,3208,6.250000,7.142800,19700,no
18,SELL,-1.199516,21:07:23.356398971,yes,64.240000,bid1,500,00:00:00.000036938,0.197845,5.054470,0.848321,2,1,396,3204,6.250000,8.333300,19200,no
19,SELL,-0.499545,21:07:23.356398971,yes,64.289900,bid1,500,00:00:00.000040484,0.197845,5.054470,0.848321,2,1,398,3202,6.250000,9.547700,18700,no
20,SELL,-0.252757,21:07:23.356398971,yes,64.319900,bid1,500,00:00:00.000041687,0.197845,5.054470,0.848321,2,1,402,3198,6.250000,10.696500,18200,no
21,SELL,0.065168,21:07:23.356398971,no,-,-,-,-,0.197845,5.054470,0.848321,2,1,406,3194,6.250000,10.591100,18200,no
22,SELL,-0.433035,21:07:23.356398971,yes,64.340000,bid1,500,00:00:00.000041106,0.197845,5.054470,0.848321,2,1,409,3191,6.250000,11.735900,17700,no
23,SELL,-0.782225,21:07:23.356398971,yes,64.330000,bid1,500,00:00:00.000036201,0.197845,5.054470,0.848321,2,1,412,3188,6.250000,12.864000,17200,no
24,SELL,0.232107,21:07:23.356398971,no,-,-,-,-,0.217629,4.594973,0.848321,2,1,416,3184,6.250000,12.740300,17200,no
25,SELL,0.487128,21:07:23.356398971,no,-,-,-,-,0.239392,4.177248,0.848321,2,1,421,3179,6.250000,12.589000,17200,no
26,SELL,-0.652235,21:07:23.356398971,yes,64.360000,bid1,400,00:00:00.000038130,0.239392,4.177248,0.848321,2,1,426,3174,6.250000,13.380200,16800,no
27,SELL,0.416529,21:07:23.356398971,no,-,-,-,-,0.263331,3.797498,0.848321,2,1,431,3169,6.250000,13.225000,16800,no
28,SELL,-0.245138,21:07:23.356398971,no,-,-,-,-,0.289664,3.452271,0.848321,2,1,436,3164,6.250000,13.073300,16800,no
29,SELL,1.244332,21:07:23.356398971,no,-,-,-,-,0.318631,3.138428,0.848321,2,1,440,3160,6.250000,12.954500,16800,no
30,SELL,-0.315008,21:07:23.356398971,yes,64.480000,bid1,200,00:00:00.000039426,0.350494,2.853117,0.848321,2,1,444,3156,6.250000,13.288200,16600,no
31,SELL,0.354761,21:07:23.356398971,no,-,-,-,-,0.385543,2.593742,0.848321,2,1,447,3153,6.250000,13.199100,16600,no
32,SELL,-0.579179,21:07:23.356398971,yes,64.490000,bid1,200,00:00:00.000036979,0.424098,2.357948,0.848321,2,1,451,3149,6.250000,13.525400,16400,no
33,SELL,1.650168,21:07:23.356398971,no,-,-,-,-,0.466507,2.143589,0.848321,2,1,456,3144,6.250000,13.377100,16400,no
34,SELL,1.844290,21:07:23.356398971,no,-,-,-,-,0.513158,1.948717,0.848321,2,1,459,3141,6.250000,13.289700,16400,no
35,SELL,0.928811,21:07:23.356398971,no,-,-,-,-,0.564474,1.771561,0.848321,2,1,464,3136,6.250000,13.146500,16400,no
36,SELL,0.608168,21:07:23.356398971,no,-,-,-,-,0.620921,1.610510,0.848321,2,1,466,3134,6.250000,13.090100,16400,no
37,SELL,-0.539190,21:07:23.356398971,no,-,-,-,-,0.683013,1.464100,0.848321,2,1,470,3130,6.250000,12.978700,16400,no
38,SELL,-0.867247,21:07:23.356398971,yes,64.660000,bid1,100,00:00:00.000045249,0.751315,1.331000,0.848321,2,1,474,3126,6.250000,13.080100,16300,no
39,SELL,0.016856,21:07:23.356398971,no,-,-,-,-,0.826446,1.210000,0.848321,2,1,479,3121,6.250000,12.943600,16300,no
40,SELL,-0.302824,21:07:23.356398971,no,-,-,-,-,0.909091,1.100000,0.848321,2,1,482,3118,6.250000,12.863000,16300,no
41,SELL,-0.728390,21:07:23.356398971,no,-,-,-,-,1.000000,1.000000,0.848321,2,1,486,3114,6.250000,12.757200,16300,no
42,SELL,-0.558064,21:07:23.356398971,no,-,-,-,-,1.100000,0.909091,0.848321,2,1,489,3111,6.250000,12.678900,16300,no
43,SELL,0.895775,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,494,3106,6.250000,12.550600,16300,no
44,SELL,0.391618,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,501,3099,6.250000,12.375200,16300,no
45,SELL,-1.100537,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,504,3096,6.250000,12.301500,16300,no
46,SELL,-0.609685,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,508,3092,6.250000,12.204700,16300,no
47,SELL,-1.527013,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,512,3088,6.250000,12.109300,16300,no
48,SELL,-1.396909,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,517,3083,6.250000,11.992200,16300,no
49,SELL,-1.580085,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,521,3079,6.250000,11.900100,16300,no
50,SELL,-0.702857,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,526,3074,6.250000,11.787000,16300,no
51,SELL,-0.993581,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,529,3071,6.250000,11.720200,16300,no
52,SELL,-0.366511,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,534,3066,6.250000,11.610400,16300,no
53,SELL,-0.520202,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,538,3062,6.250000,11.524100,16300,no
54,SELL,-0.803668,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,544,3056,6.250000,11.397000,16300,no
55,SELL,-0.240767,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,552,3048,6.250000,11.231800,16300,no
56,SELL,-0.528651,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,556,3044,6.250000,11.151000,16300,no
57,SELL,-0.672013,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,561,3039,6.250000,11.051600,16300,no
58,SELL,0.200201,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,566,3034,6.250000,10.954000,16300,no
59,SELL,0.667741,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,570,3030,6.250000,10.877100,16300,no
60,SELL,0.065377,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,575,3025,6.250000,10.782600,16300,no
61,SELL,0.366251,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,578,3022,6.250000,10.726600,16300,no
62,SELL,0.993977,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,583,3017,6.250000,10.634600,16300,no
63,SELL,1.904478,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,586,3014,6.250000,10.580200,16300,no
64,SELL,1.219416,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,590,3010,6.250000,10.508400,16300,no
65,SELL,2.016508,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,594,3006,6.250000,10.437700,16300,no
66,SELL,2.126749,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,599,3001,6.250000,10.350500,16300,no
67,SELL,1.576436,21:07:23.356398971,no,-,-,-,-,1.210000,0.826446,0.848321,2,1,604,2996,6.250000,10.264900,16300,no
