轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.837146,21:07:23.340775711,yes,8.410000,ask1,100,00:00:00.000043763,0.909091,1.100000,0.518998,2,1,332,3268,1.250000,0.301200,4400,no
2,BUY,-0.101040,21:07:23.340775711,no,-,-,-,-,0.826446,1.210000,0.518998,2,1,337,3263,1.250000,0.296700,4400,no
3,BUY,0.410149,21:07:23.340775711,yes,8.410000,ask1,100,00:00:00.000036436,0.751315,1.331000,0.518998,2,1,342,3258,1.250000,0.584700,4300,no
4,BUY,0.105619,21:07:23.340775711,no,-,-,-,-,0.683013,1.464100,0.518998,2,1,347,3253,1.250000,0.576300,4300,no
5,BUY,0.682194,21:07:23.340775711,yes,8.410000,ask1,100,00:00:00.000035016,0.620921,1.610510,0.518998,2,1,352,3248,1.250000,0.568100,4300,no
6,BUY,0.181577,21:07:23.340775711,no,-,-,-,-,0.564474,1.771561,0.518998,2,1,358,3242,1.250000,0.837900,4200,no
7,BUY,-0.179074,21:07:23.340775711,no,-,-,-,-,0.513158,1.948717,0.518998,2,1,361,3239,1.250000,0.831000,4200,no
8,BUY,0.224173,21:07:23.340775711,no,-,-,-,-,0.466507,2.143589,0.518998,2,1,365,3235,1.250000,0.821900,4200,no
9,BUY,-0.034757,21:07:23.340775711,no,-,-,-,-,0.424098,2.357948,0.518998,2,1,370,3230,1.250000,0.810800,4200,no
10,BUY,-0.488538,21:07:23.340775711,no,-,-,-,-,0.385543,2.593742,0.518998,2,1,375,3225,1.250000,0.800000,4200,no
11,BUY,-0.464200,21:07:23.340775711,no,-,-,-,-,0.350494,2.853117,0.518998,2,1,380,3220,1.250000,0.789400,4200,no
12,BUY,-0.215285,21:07:23.340775711,no,-,-,-,-,0.318631,3.138428,0.518998,2,1,384,3216,1.250000,0.781200,4200,no
13,BUY,-0.387982,21:07:23.340775711,no,-,-,-,-,0.289664,3.452271,0.518998,2,1,391,3209,1.250000,0.767200,4200,no
14,BUY,-0.330875,21:07:23.340775711,no,-,-,-,-,0.263331,3.797498,0.518998,2,1,397,3203,1.250000,0.755600,4200,no
15,BUY,-0.245159,21:07:23.340775711,no,-,-,-,-,0.239392,4.177248,0.518998,2,1,401,3199,1.250000,0.748100,4200,no
16,BUY,-0.451606,21:07:23.340775711,no,-,-,-,-,0.217629,4.594973,0.518998,2,1,406,3194,1.250000,0.738900,4200,no
17,BUY,-0.219888,21:07:23.340775711,no,-,-,-,-,0.197845,5.054470,0.518998,2,1,410,3190,1.250000,0.731700,4200,no
18,BUY,0.308135,21:07:23.340775711,yes,8.390000,ask1,500,00:00:00.000036131,0.179859,5.559917,0.518998,2,1,413,3187,1.250000,0.726300,4200,no
19,BUY,1.061506,21:07:23.340775711,yes,8.390000,ask1,500,00:00:00.000038870,0.179859,5.559917,0.518998,2,1,418,3182,1.250000,1.913800,3700,no
20,BUY,0.895426,21:07:23.340775711,yes,8.390000,ask1,500,00:00:00.000041179,0.197845,5.054470,0.518998,2,1,422,3178,1.250000,4.265400,2700,no
21,BUY,0.221988,21:07:23.340775711,yes,8.390000,ask1,400,00:00:00.000035629,0.217629,4.594973,0.518998,2,1,427,3173,1.250000,5.152200,2300,no
22,BUY,0.128184,21:07:23.340775711,yes,8.390000,ask1,400,00:00:00.000035987,0.239392,4.177248,0.518998,2,1,431,3169,1.250000,6.032400,1900,no
23,BUY,0.572721,21:07:23.340775711,yes,8.390000,ask1,300,00:00:00.000035953,0.263331,3.797498,0.518998,2,1,438,3162,1.250000,6.621000,1600,no
24,BUY,0.560808,21:07:23.340775711,yes,8.390000,ask1,300,00:00:00.000069377,0.289664,3.452271,0.518998,2,1,443,3157,1.250000,7.223400,1300,no
25,BUY,0.513601,21:07:23.340775711,yes,8.390000,ask1,300,00:00:00.000037276,0.318631,3.138428,0.518998,2,1,446,3154,1.250000,7.174800,1300,no
26,BUY,0.530750,21:07:23.340775711,yes,8.390000,ask1,200,00:00:00.000035018,0.350494,2.853117,0.518998,2,1,450,3150,1.250000,8.222200,800,no
27,BUY,0.370180,21:07:23.340775711,yes,8.390000,ask1,200,00:00:00.000042588,0.385543,2.593742,0.518998,2,1,457,3143,1.250000,8.533900,600,no
28,BUY,0.275072,21:07:23.340775711,yes,8.390000,ask1,200,00:00:00.000038907,0.424098,2.357948,0.518998,2,1,461,3139,1.250000,8.893700,400,no
29,BUY,0.540962,21:07:23.340775711,yes,8.390000,ask1,200,00:00:00.000036048,0.466507,2.143589,0.518998,2,1,465,3135,1.250000,8.817200,400,no
30,BUY,0.248912,21:07:23.340775711,no,-,-,-,-,0.513158,1.948717,0.518998,2,1,469,3131,1.250000,9.168400,200,no
31,BUY,-0.087087,21:07:23.340775711,no,-,-,-,-,0.564474,1.771561,0.518998,2,1,474,3126,1.250000,9.071700,200,no
32,BUY,-0.122002,21:07:23.340775711,no,-,-,-,-,0.620921,1.610510,0.518998,2,1,479,3121,1.250000,8.977000,200,no
33,BUY,-0.354530,21:07:23.340775711,no,-,-,-,-,0.683013,1.464100,0.518998,2,1,485,3115,1.250000,8.865900,200,no
34,BUY,-0.283975,21:07:23.340775711,no,-,-,-,-,0.751315,1.331000,0.518998,2,1,488,3112,1.250000,8.811400,200,no
35,BUY,-0.504410,21:07:23.340775711,no,-,-,-,-,0.826446,1.210000,0.518998,2,1,493,3107,1.250000,8.722100,200,no
36,BUY,-0.444745,21:07:23.340775711,no,-,-,-,-,0.909091,1.100000,0.518998,2,1,499,3101,1.250000,8.617200,200,no
37,BUY,-0.633654,21:07:23.340775711,no,-,-,-,-,1.000000,1.000000,0.518998,2,1,503,3097,1.250000,8.548700,200,no
38,BUY,-1.093030,21:07:23.340775711,no,-,-,-,-,1.100000,0.909091,0.518998,2,1,508,3092,1.250000,8.464500,200,no
39,BUY,-0.689915,21:07:23.340775711,no,-,-,-,-,1.210000,0.826446,0.518998,2,1,512,3088,1.250000,8.398400,200,no
40,BUY,-0.164366,21:07:23.340775711,no,-,-,-,-,1.331000,0.751315,0.518998,2,1,517,3083,1.250000,8.317200,200,no
41,BUY,-0.667279,21:07:23.340775711,no,-,-,-,-,1.464100,0.683013,0.518998,2,1,523,3077,1.250000,8.221700,200,no
42,BUY,-0.469309,21:07:23.340775711,no,-,-,-,-,1.610510,0.620921,0.518998,2,1,528,3072,1.250000,8.143900,200,no
43,BUY,0.119393,21:07:23.340775711,no,-,-,-,-,1.771561,0.564474,0.518998,2,1,532,3068,1.250000,8.082700,200,no
44,BUY,-0.461966,21:07:23.340775711,no,-,-,-,-,1.948717,0.513158,0.518998,2,1,537,3063,1.250000,8.007400,200,no
45,BUY,-0.733603,21:07:23.340775711,no,-,-,-,-,2.143589,0.466507,0.518998,2,1,543,3057,1.250000,7.918900,200,no
46,BUY,-0.732045,21:07:23.340775711,no,-,-,-,-,2.357948,0.424098,0.518998,2,1,546,3054,1.250000,7.875400,200,no
47,BUY,0.771526,21:07:23.340775711,no,-,-,-,-,2.593742,0.385543,0.518998,2,1,552,3048,1.250000,7.789800,200,no
48,BUY,0.352716,21:07:23.340775711,no,-,-,-,-,2.853117,0.350494,0.518998,2,1,556,3044,1.250000,7.733800,200,no
49,BUY,0.457821,21:07:23.340775711,no,-,-,-,-,3.138428,0.318631,0.518998,2,1,563,3037,1.250000,7.637600,200,no
50,BUY,0.731585,21:07:23.340775711,no,-,-,-,-,3.452271,0.289664,0.518998,2,1,569,3031,1.250000,7.557100,200,no
51,BUY,1.136669,21:07:23.340775711,no,-,-,-,-,3.797498,0.263331,0.518998,2,1,572,3028,1.250000,7.517400,200,no
52,BUY,0.870521,21:07:23.340775711,no,-,-,-,-,4.177248,0.239392,0.518998,2,1,577,3023,1.250000,7.452300,200,no
