轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,1.216009,21:07:23.353714642,no,-,-,-,-,0.909091,1.100000,0.742162,2,1,332,3268,7.500000,0.000000,27000,no
2,SELL,0.674099,21:07:23.353714642,no,-,-,-,-,0.826446,1.210000,0.742162,2,1,335,3265,7.500000,0.000000,27000,no
3,SELL,0.445453,21:07:23.353714642,no,-,-,-,-,0.751315,1.331000,0.742162,2,1,338,3262,7.500000,0.000000,27000,no
4,SELL,0.047012,21:07:23.353714642,no,-,-,-,-,0.683013,1.464100,0.742162,2,1,342,3258,7.500000,0.000000,27000,no
5,SELL,-0.146258,21:07:23.353714642,no,-,-,-,-,0.620921,1.610510,0.742162,2,1,346,3254,7.500000,0.000000,27000,no
6,SELL,1.868252,21:07:23.353714642,no,-,-,-,-,0.564474,1.771561,0.742162,2,1,350,3250,7.500000,0.000000,27000,no
7,SELL,0.065587,21:07:23.353714642,no,-,-,-,-,0.513158,1.948717,0.742162,2,1,354,3246,7.500000,0.000000,27000,no
8,SELL,-0.577895,21:07:23.353714642,yes,17.040000,bid1,200,00:00:00.000039340,0.466507,2.143589,0.742162,2,1,359,3241,7.500000,0.557100,26800,no
9,SELL,0.036954,21:07:23.353714642,no,-,-,-,-,0.424098,2.357948,0.742162,2,1,362,3238,7.500000,0.552400,26800,no
10,SELL,-0.288324,21:07:23.353714642,yes,17.040000,bid1,200,00:00:00.000039108,0.385543,2.593742,0.742162,2,1,366,3234,7.500000,1.092800,26600,no
11,SELL,-0.039707,21:07:23.353714642,no,-,-,-,-,0.350494,2.853117,0.742162,2,1,369,3231,7.500000,1.084000,26600,no
12,SELL,0.961486,21:07:23.353714642,no,-,-,-,-,0.318631,3.138428,0.742162,2,1,372,3228,7.500000,1.075200,26600,no
13,SELL,0.015455,21:07:23.353714642,no,-,-,-,-,0.289664,3.452271,0.742162,2,1,375,3225,7.500000,1.066600,26600,no
14,SELL,-0.597534,21:07:23.353714642,yes,17.040000,bid1,300,00:00:00.000039276,0.263331,3.797498,0.742162,2,1,380,3220,7.500000,1.842100,26300,no
