轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-0.335057,21:07:23.337251426,no,-,-,-,-,0.909091,1.100000,0.581797,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,-0.176163,21:07:23.337251426,no,-,-,-,-,0.826446,1.210000,0.581797,2,1,336,3264,1.250000,0.000000,4500,no
3,BUY,-0.230692,21:07:23.337251426,no,-,-,-,-,0.751315,1.331000,0.581797,2,1,341,3259,1.250000,0.000000,4500,no
4,BUY,-0.390590,21:07:23.337251426,no,-,-,-,-,0.683013,1.464100,0.581797,2,1,350,3250,1.250000,0.000000,4500,no
5,BUY,-0.180450,21:07:23.337251426,no,-,-,-,-,0.620921,1.610510,0.581797,2,1,356,3244,1.250000,0.000000,4500,no
6,BUY,-0.150773,21:07:23.337251426,no,-,-,-,-,0.564474,1.771561,0.581797,2,1,361,3239,1.250000,0.000000,4500,no
7,BUY,0.711831,21:07:23.337251426,yes,9.410000,ask1,100,00:00:00.000035905,0.513158,1.948717,0.581797,2,1,364,3236,1.250000,0.274700,4400,no
8,BUY,0.659537,21:07:23.337251426,yes,9.410000,ask1,200,00:00:00.000041755,0.466507,2.143589,0.581797,2,1,369,3231,1.250000,0.813000,4200,no
9,BUY,0.710139,21:07:23.337251426,yes,9.410000,ask1,200,00:00:00.000039405,0.424098,2.357948,0.581797,2,1,374,3226,1.250000,1.336800,4000,no
10,BUY,0.713782,21:07:23.337251426,yes,9.410000,ask1,200,00:00:00.000037185,0.424098,2.357948,0.581797,2,1,378,3222,1.250000,1.851800,3800,no
11,BUY,0.244910,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,384,3216,1.250000,1.822900,3800,no
12,BUY,0.395402,21:07:23.337251426,yes,9.410000,ask1,200,00:00:00.000035589,0.424098,2.357948,0.581797,2,1,390,3210,1.250000,2.307600,3600,no
13,BUY,0.219336,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,395,3205,1.250000,2.278400,3600,no
14,BUY,0.195943,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,399,3201,1.250000,2.255600,3600,no
15,BUY,-0.025129,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,405,3195,1.250000,2.222200,3600,no
16,BUY,-0.265808,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,410,3190,1.250000,2.195100,3600,no
17,BUY,-0.173307,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,413,3187,1.250000,2.179100,3600,no
18,BUY,-0.145063,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,417,3183,1.250000,2.158200,3600,no
19,BUY,-0.226508,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,421,3179,1.250000,2.137700,3600,no
20,BUY,-0.061690,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,426,3174,1.250000,2.112600,3600,no
21,BUY,-0.092165,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,431,3169,1.250000,2.088100,3600,no
22,BUY,0.116600,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,436,3164,1.250000,2.064200,3600,no
23,BUY,-0.199052,21:07:23.337251426,no,-,-,-,-,0.424098,2.357948,0.581797,2,1,441,3159,1.250000,2.040800,3600,no
