轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.744394,21:07:23.350172419,no,-,-,-,-,0.909091,1.100000,0.633531,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,0.851239,21:07:23.350172419,no,-,-,-,-,0.826446,1.210000,0.633531,2,1,337,3263,1.250000,0.000000,4500,no
3,SELL,0.679107,21:07:23.350172419,no,-,-,-,-,0.751315,1.331000,0.633531,2,1,342,3258,1.250000,0.000000,4500,no
4,SELL,0.169824,21:07:23.350172419,no,-,-,-,-,0.683013,1.464100,0.633531,2,1,347,3253,1.250000,0.000000,4500,no
5,SELL,0.659909,21:07:23.350172419,no,-,-,-,-,0.620921,1.610510,0.633531,2,1,352,3248,1.250000,0.000000,4500,no
6,SELL,0.694112,21:07:23.350172419,no,-,-,-,-,0.564474,1.771561,0.633531,2,1,358,3242,1.250000,0.000000,4500,no
7,SELL,0.931605,21:07:23.350172419,no,-,-,-,-,0.513158,1.948717,0.633531,2,1,361,3239,1.250000,0.000000,4500,no
8,SELL,1.419620,21:07:23.350172419,no,-,-,-,-,0.466507,2.143589,0.633531,2,1,365,3235,1.250000,0.000000,4500,no
9,SELL,1.082585,21:07:23.350172419,no,-,-,-,-,0.424098,2.357948,0.633531,2,1,370,3230,1.250000,0.000000,4500,no
10,SELL,0.534786,21:07:23.350172419,no,-,-,-,-,0.385543,2.593742,0.633531,2,1,374,3226,1.250000,0.000000,4500,no
11,SELL,0.317296,21:07:23.350172419,no,-,-,-,-,0.350494,2.853117,0.633531,2,1,380,3220,1.250000,0.000000,4500,no
12,SELL,0.706742,21:07:23.350172419,no,-,-,-,-,0.318631,3.138428,0.633531,2,1,384,3216,1.250000,0.000000,4500,no
13,SELL,0.589894,21:07:23.350172419,no,-,-,-,-,0.289664,3.452271,0.633531,2,1,391,3209,1.250000,0.000000,4500,no
14,SELL,0.949854,21:07:23.350172419,no,-,-,-,-,0.263331,3.797498,0.633531,2,1,396,3204,1.250000,0.000000,4500,no
15,SELL,0.931975,21:07:23.350172419,no,-,-,-,-,0.239392,4.177248,0.633531,2,1,401,3199,1.250000,0.000000,4500,no
16,SELL,1.743813,21:07:23.350172419,no,-,-,-,-,0.217629,4.594973,0.633531,2,1,406,3194,1.250000,0.000000,4500,no
17,SELL,1.520862,21:07:23.350172419,no,-,-,-,-,0.197845,5.054470,0.633531,2,1,410,3190,1.250000,0.000000,4500,no
18,SELL,1.686874,21:07:23.350172419,no,-,-,-,-,0.179859,5.559917,0.633531,2,1,413,3187,1.250000,0.000000,4500,no
19,SELL,1.564630,21:07:23.350172419,no,-,-,-,-,0.163508,6.115909,0.633531,2,1,418,3182,1.250000,0.000000,4500,no
20,SELL,1.672117,21:07:23.350172419,no,-,-,-,-,0.148644,6.727500,0.633531,2,1,422,3178,1.250000,0.000000,4500,no
21,SELL,1.793685,21:07:23.350172419,no,-,-,-,-,0.135131,7.400250,0.633531,2,1,427,3173,1.250000,0.000000,4500,no
22,SELL,1.809228,21:07:23.350172419,no,-,-,-,-,0.122846,8.140275,0.633531,2,1,431,3169,1.250000,0.000000,4500,no
23,SELL,1.660040,21:07:23.350172419,no,-,-,-,-,0.111678,8.954302,0.633531,2,1,437,3163,1.250000,0.000000,4500,no
24,SELL,1.493132,21:07:23.350172419,no,-,-,-,-,0.101526,9.849733,0.633531,2,1,443,3157,1.250000,0.000000,4500,no
25,SELL,1.562693,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,446,3154,1.250000,0.000000,4500,no
26,SELL,1.385506,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,450,3150,1.250000,0.000000,4500,no
27,SELL,1.487915,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,457,3143,1.250000,0.000000,4500,no
28,SELL,1.441418,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,461,3139,1.250000,0.000000,4500,no
29,SELL,1.102039,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,465,3135,1.250000,0.000000,4500,no
30,SELL,2.125339,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,469,3131,1.250000,0.000000,4500,no
31,SELL,1.575167,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,474,3126,1.250000,0.000000,4500,no
32,SELL,0.588417,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,479,3121,1.250000,0.000000,4500,no
33,SELL,1.188017,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,485,3115,1.250000,0.000000,4500,no
34,SELL,1.144284,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,488,3112,1.250000,0.000000,4500,no
35,SELL,1.298294,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,493,3107,1.250000,0.000000,4500,no
36,SELL,1.944557,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,498,3102,1.250000,0.000000,4500,no
37,SELL,2.063619,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,503,3097,1.250000,0.000000,4500,no
38,SELL,1.982969,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,508,3092,1.250000,0.000000,4500,no
39,SELL,2.257550,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,512,3088,1.250000,0.000000,4500,no
40,SELL,1.573994,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,517,3083,1.250000,0.000000,4500,no
41,SELL,0.996907,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,523,3077,1.250000,0.000000,4500,no
42,SELL,1.146398,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,528,3072,1.250000,0.000000,4500,no
43,SELL,1.041837,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,532,3068,1.250000,0.000000,4500,no
44,SELL,0.814159,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,537,3063,1.250000,0.000000,4500,no
45,SELL,1.118134,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,542,3058,1.250000,0.000000,4500,no
46,SELL,1.366524,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,546,3054,1.250000,0.000000,4500,no
47,SELL,1.166542,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,552,3048,1.250000,0.000000,4500,no
48,SELL,1.802526,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,556,3044,1.250000,0.000000,4500,no
49,SELL,1.733225,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,563,3037,1.250000,0.000000,4500,no
50,SELL,0.817948,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,567,3033,1.250000,0.000000,4500,no
51,SELL,1.158063,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,572,3028,1.250000,0.000000,4500,no
52,SELL,1.016678,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,577,3023,1.250000,0.000000,4500,no
53,SELL,1.044500,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,582,3018,1.250000,0.000000,4500,no
54,SELL,1.097098,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,586,3014,1.250000,0.000000,4500,no
55,SELL,0.470442,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,592,3008,1.250000,0.000000,4500,no
56,SELL,1.322131,21:07:23.350172419,no,-,-,-,-,0.100000,10.000000,0.633531,2,1,596,3004,1.250000,0.000000,4500,no
57,SELL,-0.536670,21:07:23.350172419,yes,27.880000,bid1,1000,00:00:00.000034644,0.100000,10.000000,0.633531,2,1,604,2996,1.250000,1.655600,3500,no
58,SELL,-0.495813,21:07:23.350172419,yes,27.880000,bid1,1000,00:00:00.000037442,0.100000,10.000000,0.633531,2,1,608,2992,1.250000,1.644700,3500,no
59,SELL,-0.188600,21:07:23.350172419,yes,27.880000,bid1,900,00:00:00.000038882,0.110000,9.090909,0.633531,2,1,613,2987,1.250000,3.262600,2500,no
60,SELL,0.153469,21:07:23.350172419,no,-,-,-,-,0.121000,8.264463,0.633531,2,1,619,2981,1.250000,4.684900,1600,no
61,SELL,-0.077299,21:07:23.350172419,no,-,-,-,-,0.133100,7.513148,0.633531,2,1,623,2977,1.250000,4.654800,1600,no
62,SELL,-0.219688,21:07:23.350172419,yes,27.870000,bid1,600,00:00:00.000037754,0.146410,6.830135,0.633531,2,1,628,2972,1.250000,4.617800,1600,no
63,SELL,-0.279813,21:07:23.350172419,yes,27.880000,bid1,600,00:00:00.000039144,0.161051,6.209213,0.633531,2,1,636,2964,1.250000,6.446500,400,no
64,SELL,-0.255673,21:07:23.350172419,yes,27.870000,bid1,400,00:00:00.000037279,0.177156,5.644739,0.633531,2,1,640,2960,1.250000,6.406200,400,no
