轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.636405,21:07:23.344083635,yes,38.590000,ask1,100,00:00:00.000049513,0.909091,1.100000,0.696015,2,1,332,3268,8.750000,0.301200,31400,no
2,BUY,0.839921,21:07:23.344083635,yes,38.590000,ask1,100,00:00:00.000060114,0.826446,1.210000,0.696015,2,1,336,3264,8.750000,0.595200,31300,no
3,BUY,0.353100,21:07:23.344083635,no,-,-,-,-,0.751315,1.331000,0.696015,2,1,341,3259,8.750000,0.586500,31300,no
4,BUY,0.419443,21:07:23.344083635,no,-,-,-,-,0.683013,1.464100,0.696015,2,1,347,3253,8.750000,0.576300,31300,no
5,BUY,0.509550,21:07:23.344083635,yes,38.590000,ask1,100,00:00:00.000071248,0.620921,1.610510,0.696015,2,1,350,3250,8.750000,0.857100,31200,no
6,BUY,0.659748,21:07:23.344083635,yes,38.590000,ask1,100,00:00:00.000035291,0.564474,1.771561,0.696015,2,1,356,3244,8.750000,1.123500,31100,no
7,BUY,1.409860,21:07:23.344083635,yes,38.590000,ask1,100,00:00:00.000038939,0.513158,1.948717,0.696015,2,1,361,3239,8.750000,1.108000,31100,no
8,BUY,1.175851,21:07:23.344083635,yes,38.590000,ask1,200,00:00:00.000036569,0.466507,2.143589,0.696015,2,1,364,3236,8.750000,1.923000,30800,no
9,BUY,1.249786,21:07:23.344083635,yes,38.580000,ask1,200,00:00:00.000042619,0.424098,2.357948,0.696015,2,1,369,3231,8.750000,2.439000,30600,no
10,BUY,0.067230,21:07:23.344083635,no,-,-,-,-,0.385543,2.593742,0.696015,2,1,374,3226,8.750000,2.406400,30600,no
11,BUY,0.539257,21:07:23.344083635,yes,38.580000,ask1,200,00:00:00.000036266,0.350494,2.853117,0.696015,2,1,378,3222,8.750000,2.910000,30400,no
12,BUY,0.199002,21:07:23.344083635,no,-,-,-,-,0.318631,3.138428,0.696015,2,1,384,3216,8.750000,2.864500,30400,no
13,BUY,0.559580,21:07:23.344083635,yes,38.590000,ask1,300,00:00:00.000036385,0.289664,3.452271,0.696015,2,1,390,3210,8.750000,3.589700,30100,no
14,BUY,0.268255,21:07:23.344083635,yes,38.590000,ask1,300,00:00:00.000036335,0.263331,3.797498,0.696015,2,1,395,3205,8.750000,4.303700,29800,no
15,BUY,0.435147,21:07:23.344083635,yes,38.590000,ask1,400,00:00:00.000038097,0.239392,4.177248,0.696015,2,1,399,3201,8.750000,5.263100,29400,no
16,BUY,0.168871,21:07:23.344083635,yes,38.590000,ask1,400,00:00:00.000040659,0.217629,4.594973,0.696015,2,1,405,3195,8.750000,6.172800,29000,no
17,BUY,0.506428,21:07:23.344083635,yes,38.590000,ask1,500,00:00:00.000040214,0.197845,5.054470,0.696015,2,1,410,3190,8.750000,7.317000,28500,no
