轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.422112,21:07:23.354885103,no,-,-,-,-,0.909091,1.100000,0.629985,2,1,335,3265,8.750000,0.000000,31500,no
2,SELL,-0.387993,21:07:23.354885103,no,-,-,-,-,0.826446,1.210000,0.629985,2,1,339,3261,8.750000,0.000000,31500,no
3,SELL,-0.596306,21:07:23.354885103,yes,11.539900,bid1,100,00:00:00.000036838,0.751315,1.331000,0.629985,2,1,343,3257,8.750000,0.291500,31400,no
4,SELL,-0.488210,21:07:23.354885103,yes,11.539900,bid1,100,00:00:00.000035279,0.683013,1.464100,0.629985,2,1,347,3253,8.750000,0.288100,31400,no
5,SELL,-0.424706,21:07:23.354885103,yes,11.539900,bid1,100,00:00:00.000044012,0.620921,1.610510,0.629985,2,1,351,3249,8.750000,0.854700,31200,no
6,SELL,-0.382450,21:07:23.354885103,yes,11.539900,bid1,100,00:00:00.000036366,0.564474,1.771561,0.629985,2,1,355,3245,8.750000,0.845000,31200,no
7,SELL,-0.472894,21:07:23.354885103,yes,11.539900,bid1,100,00:00:00.000036345,0.513158,1.948717,0.629985,2,1,359,3241,8.750000,1.392700,31000,no
8,SELL,-0.569115,21:07:23.354885103,yes,11.539900,bid1,200,00:00:00.000056911,0.466507,2.143589,0.629985,2,1,362,3238,8.750000,1.933700,30800,no
9,SELL,-0.583284,21:07:23.354885103,yes,11.539900,bid1,200,00:00:00.000045396,0.424098,2.357948,0.629985,2,1,366,3234,8.750000,2.459000,30600,no
10,SELL,-0.548286,21:07:23.354885103,yes,11.539900,bid1,200,00:00:00.000060044,0.385543,2.593742,0.629985,2,1,369,3231,8.750000,2.981000,30400,no
11,SELL,-0.361682,21:07:23.354885103,yes,11.539900,bid1,200,00:00:00.000035673,0.350494,2.853117,0.629985,2,1,373,3227,8.750000,3.485200,30200,no
12,SELL,0.032898,21:07:23.354885103,no,-,-,-,-,0.318631,3.138428,0.629985,2,1,376,3224,8.750000,3.457400,30200,no
13,SELL,-0.300069,21:07:23.354885103,yes,11.539900,bid1,300,00:00:00.000036045,0.289664,3.452271,0.629985,2,1,381,3219,8.750000,4.199400,29900,no
14,SELL,-0.511068,21:07:23.354885103,yes,11.539900,bid1,300,00:00:00.000036900,0.263331,3.797498,0.629985,2,1,383,3217,8.750000,4.960800,29600,no
15,SELL,-0.507008,21:07:23.354885103,yes,11.539900,bid1,400,00:00:00.000036920,0.239392,4.177248,0.629985,2,1,387,3213,8.750000,5.943100,29200,no
16,SELL,-0.554806,21:07:23.354885103,yes,11.539900,bid1,400,00:00:00.000037344,0.217629,4.594973,0.629985,2,1,392,3208,8.750000,6.887700,28800,no
17,SELL,-0.323495,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000048178,0.197845,5.054470,0.629985,2,1,396,3204,8.750000,8.080800,28300,no
18,SELL,-0.199278,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000056418,0.179859,5.559917,0.629985,2,1,398,3202,8.750000,9.296400,27800,no
19,SELL,-0.199432,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000034860,0.179859,5.559917,0.629985,2,1,402,3198,8.750000,10.447700,27300,no
20,SELL,-0.233156,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000035613,0.179859,5.559917,0.629985,2,1,406,3194,8.750000,11.576300,26800,no
21,SELL,-0.275070,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000034233,0.179859,5.559917,0.629985,2,1,409,3191,8.750000,12.713900,26300,no
22,SELL,-0.170674,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000043981,0.179859,5.559917,0.629985,2,1,412,3188,8.750000,13.834900,25800,no
23,SELL,-0.250267,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000060546,0.179859,5.559917,0.629985,2,1,416,3184,8.750000,14.903800,25300,no
24,SELL,-0.537943,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000059217,0.179859,5.559917,0.629985,2,1,422,3178,8.750000,15.876700,24800,no
25,SELL,-0.451313,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000038266,0.179859,5.559917,0.629985,2,1,426,3174,8.750000,16.901400,24300,no
26,SELL,-0.489595,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000039098,0.179859,5.559917,0.629985,2,1,431,3169,8.750000,17.865400,23800,no
27,SELL,-0.471375,21:07:23.354885103,yes,11.539900,bid1,500,00:00:00.000035929,0.197845,5.054470,0.629985,2,1,437,3163,8.750000,18.764300,23300,no
28,SELL,-0.600353,21:07:23.354885103,yes,11.539900,bid1,400,00:00:00.000066327,0.217629,4.594973,0.629985,2,1,441,3159,8.750000,19.501100,22900,no
29,SELL,-0.529331,21:07:23.354885103,yes,11.539900,bid1,400,00:00:00.000035781,0.239392,4.177248,0.629985,2,1,444,3156,8.750000,20.270200,22500,no
