轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.627697,21:07:23.365244759,no,-,-,-,-,0.909091,1.100000,0.765431,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,-0.761829,21:07:23.365244759,yes,14.810000,bid1,100,00:00:00.000037598,0.826446,1.210000,0.765431,2,1,335,3265,1.250000,0.298500,4400,no
3,SELL,-0.376702,21:07:23.365244759,no,-,-,-,-,0.751315,1.331000,0.765431,2,1,339,3261,1.250000,0.294900,4400,no
4,SELL,-0.764957,21:07:23.365244759,yes,14.810000,bid1,100,00:00:00.000038760,0.683013,1.464100,0.765431,2,1,343,3257,1.250000,0.583000,4300,no
5,SELL,-0.734248,21:07:23.365244759,yes,14.800000,bid1,100,00:00:00.000041444,0.620921,1.610510,0.765431,2,1,347,3253,1.250000,0.864500,4200,no
6,SELL,-0.453880,21:07:23.365244759,yes,14.800000,bid1,100,00:00:00.000042132,0.564474,1.771561,0.765431,2,1,350,3250,1.250000,1.142800,4100,no
7,SELL,-0.153453,21:07:23.365244759,no,-,-,-,-,0.513158,1.948717,0.765431,2,1,355,3245,1.250000,1.126700,4100,no
8,SELL,0.149018,21:07:23.365244759,no,-,-,-,-,0.466507,2.143589,0.765431,2,1,359,3241,1.250000,1.114200,4100,no
9,SELL,-0.014428,21:07:23.365244759,no,-,-,-,-,0.424098,2.357948,0.765431,2,1,362,3238,1.250000,1.104900,4100,no
10,SELL,-0.087479,21:07:23.365244759,no,-,-,-,-,0.385543,2.593742,0.765431,2,1,366,3234,1.250000,1.092800,4100,no
11,SELL,-0.050975,21:07:23.365244759,no,-,-,-,-,0.350494,2.853117,0.765431,2,1,369,3231,1.250000,1.084000,4100,no
12,SELL,-0.311121,21:07:23.365244759,yes,14.800000,bid1,300,00:00:00.000043519,0.318631,3.138428,0.765431,2,1,372,3228,1.250000,1.881700,3800,no
13,SELL,0.288957,21:07:23.365244759,no,-,-,-,-,0.318631,3.138428,0.765431,2,1,376,3224,1.250000,1.861700,3800,no
14,SELL,0.615621,21:07:23.365244759,no,-,-,-,-,0.318631,3.138428,0.765431,2,1,380,3220,1.250000,1.842100,3800,no
15,SELL,-0.031076,21:07:23.365244759,no,-,-,-,-,0.318631,3.138428,0.765431,2,1,383,3217,1.250000,1.827600,3800,no
