轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-0.385421,21:07:23.337395844,no,-,-,-,-,0.909091,1.100000,0.654841,2,1,334,3266,13.750000,0.000000,49500,no
2,BUY,-0.374749,21:07:23.337395844,no,-,-,-,-,0.826446,1.210000,0.654841,2,1,338,3262,13.750000,0.000000,49500,no
3,BUY,0.696632,21:07:23.337395844,yes,7.680000,ask1,100,00:00:00.000036957,0.751315,1.331000,0.654841,2,1,343,3257,13.750000,0.291500,49400,no
4,BUY,0.961963,21:07:23.337395844,yes,7.680000,ask1,100,00:00:00.000058998,0.683013,1.464100,0.654841,2,1,348,3252,13.750000,0.574700,49300,no
5,BUY,0.319972,21:07:23.337395844,no,-,-,-,-,0.620921,1.610510,0.654841,2,1,353,3247,13.750000,0.566500,49300,no
6,BUY,0.571082,21:07:23.337395844,yes,7.690000,ask1,100,00:00:00.000036880,0.564474,1.771561,0.654841,2,1,359,3241,13.750000,0.835600,49200,no
7,BUY,-0.044997,21:07:23.337395844,no,-,-,-,-,0.513158,1.948717,0.654841,2,1,362,3238,13.750000,0.828700,49200,no
8,BUY,0.159418,21:07:23.337395844,no,-,-,-,-,0.466507,2.143589,0.654841,2,1,367,3233,13.750000,0.817400,49200,no
9,BUY,-0.229160,21:07:23.337395844,no,-,-,-,-,0.424098,2.357948,0.654841,2,1,371,3229,13.750000,0.808600,49200,no
10,BUY,-0.695473,21:07:23.337395844,no,-,-,-,-,0.385543,2.593742,0.654841,2,1,376,3224,13.750000,0.797800,49200,no
11,BUY,0.776098,21:07:23.337395844,yes,7.680000,ask1,200,00:00:00.000035058,0.350494,2.853117,0.654841,2,1,381,3219,13.750000,0.787400,49200,no
12,BUY,0.505281,21:07:23.337395844,yes,7.680000,ask1,300,00:00:00.000036427,0.318631,3.138428,0.654841,2,1,386,3214,13.750000,1.295300,49000,no
13,BUY,0.693629,21:07:23.337395844,yes,7.680000,ask1,300,00:00:00.000033666,0.289664,3.452271,0.654841,2,1,392,3208,13.750000,2.040800,48700,no
14,BUY,-0.618361,21:07:23.337395844,no,-,-,-,-,0.263331,3.797498,0.654841,2,1,397,3203,13.750000,2.770700,48400,no
15,BUY,-0.178149,21:07:23.337395844,no,-,-,-,-,0.239392,4.177248,0.654841,2,1,402,3198,13.750000,2.736300,48400,no
16,BUY,1.334996,21:07:23.337395844,yes,7.680000,ask1,400,00:00:00.000044056,0.217629,4.594973,0.654841,2,1,408,3192,13.750000,3.676400,48000,no
17,BUY,1.363577,21:07:23.337395844,yes,7.680000,ask1,500,00:00:00.000037936,0.197845,5.054470,0.654841,2,1,411,3189,13.750000,3.649600,48000,no
18,BUY,0.467377,21:07:23.337395844,yes,7.690000,ask1,500,00:00:00.000034822,0.179859,5.559917,0.654841,2,1,414,3186,13.750000,4.830900,47500,no
19,BUY,1.850811,21:07:23.337395844,yes,7.680000,ask1,600,00:00:00.000036327,0.163508,6.115909,0.654841,2,1,419,3181,13.750000,7.398500,46400,no
20,BUY,1.550584,21:07:23.337395844,yes,7.680000,ask1,600,00:00:00.000035200,0.148644,6.727500,0.654841,2,1,424,3176,13.750000,8.726400,45800,no
21,BUY,0.955992,21:07:23.337395844,yes,7.680000,ask1,700,00:00:00.000037434,0.135131,7.400250,0.654841,2,1,428,3172,13.750000,8.644800,45800,no
22,BUY,0.709675,21:07:23.337395844,yes,7.680000,ask1,800,00:00:00.000035382,0.122846,8.140275,0.654841,2,1,433,3167,13.750000,10.161600,45100,no
23,BUY,0.443127,21:07:23.337395844,yes,7.680000,ask1,800,00:00:00.000035767,0.111678,8.954302,0.654841,2,1,438,3162,13.750000,11.872100,44300,no
