轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.632756,21:07:23.339555035,no,-,-,-,-,0.909091,1.100000,0.645743,2,1,331,3269,6.250000,0.000000,22500,no
2,SELL,0.813729,21:07:23.339555035,no,-,-,-,-,0.826446,1.210000,0.645743,2,1,336,3264,6.250000,0.000000,22500,no
3,SELL,0.598148,21:07:23.339555035,no,-,-,-,-,0.751315,1.331000,0.645743,2,1,340,3260,6.250000,0.000000,22500,no
4,SELL,1.265692,21:07:23.339555035,no,-,-,-,-,0.683013,1.464100,0.645743,2,1,345,3255,6.250000,0.000000,22500,no
5,SELL,0.888089,21:07:23.339555035,no,-,-,-,-,0.620921,1.610510,0.645743,2,1,350,3250,6.250000,0.000000,22500,no
6,SELL,0.714761,21:07:23.339555035,no,-,-,-,-,0.564474,1.771561,0.645743,2,1,356,3244,6.250000,0.000000,22500,no
7,SELL,0.317014,21:07:23.339555035,no,-,-,-,-,0.513158,1.948717,0.645743,2,1,360,3240,6.250000,0.000000,22500,no
8,SELL,0.133115,21:07:23.339555035,no,-,-,-,-,0.466507,2.143589,0.645743,2,1,364,3236,6.250000,0.000000,22500,no
9,SELL,0.106771,21:07:23.339555035,no,-,-,-,-,0.424098,2.357948,0.645743,2,1,368,3232,6.250000,0.000000,22500,no
10,SELL,0.380397,21:07:23.339555035,no,-,-,-,-,0.385543,2.593742,0.645743,2,1,373,3227,6.250000,0.000000,22500,no
11,SELL,0.179308,21:07:23.339555035,no,-,-,-,-,0.350494,2.853117,0.645743,2,1,378,3222,6.250000,0.000000,22500,no
12,SELL,0.129380,21:07:23.339555035,no,-,-,-,-,0.318631,3.138428,0.645743,2,1,382,3218,6.250000,0.000000,22500,no
13,SELL,0.165975,21:07:23.339555035,no,-,-,-,-,0.289664,3.452271,0.645743,2,1,389,3211,6.250000,0.000000,22500,no
14,SELL,-0.157596,21:07:23.339555035,no,-,-,-,-,0.263331,3.797498,0.645743,2,1,395,3205,6.250000,0.000000,22500,no
15,SELL,0.361027,21:07:23.339555035,no,-,-,-,-,0.239392,4.177248,0.645743,2,1,399,3201,6.250000,0.000000,22500,no
16,SELL,0.223034,21:07:23.339555035,no,-,-,-,-,0.217629,4.594973,0.645743,2,1,405,3195,6.250000,0.000000,22500,no
17,SELL,0.029435,21:07:23.339555035,no,-,-,-,-,0.197845,5.054470,0.645743,2,1,409,3191,6.250000,0.000000,22500,no
18,SELL,0.466960,21:07:23.339555035,no,-,-,-,-,0.179859,5.559917,0.645743,2,1,412,3188,6.250000,0.000000,22500,no
19,SELL,0.195102,21:07:23.339555035,no,-,-,-,-,0.163508,6.115909,0.645743,2,1,416,3184,6.250000,0.000000,22500,no
20,SELL,0.517026,21:07:23.339555035,no,-,-,-,-,0.148644,6.727500,0.645743,2,1,421,3179,6.250000,0.000000,22500,no
21,SELL,0.050041,21:07:23.339555035,no,-,-,-,-,0.135131,7.400250,0.645743,2,1,426,3174,6.250000,0.000000,22500,no
22,SELL,0.002730,21:07:23.339555035,no,-,-,-,-,0.122846,8.140275,0.645743,2,1,430,3170,6.250000,0.000000,22500,no
23,SELL,-0.304031,21:07:23.339555035,yes,29.110000,bid1,800,00:00:00.000041449,0.111678,8.954302,0.645743,2,1,435,3165,6.250000,0.000000,22500,no
24,SELL,-0.321440,21:07:23.339555035,yes,29.120000,bid1,900,00:00:00.000036066,0.101526,9.849733,0.645743,2,1,439,3161,6.250000,1.822300,21700,no
25,SELL,0.358590,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,444,3156,6.250000,3.828800,20800,no
26,SELL,0.376391,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,449,3151,6.250000,3.786100,20800,no
27,SELL,0.443485,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,455,3145,6.250000,3.736200,20800,no
28,SELL,0.317890,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,459,3141,6.250000,3.703700,20800,no
29,SELL,0.105390,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,464,3136,6.250000,3.663700,20800,no
30,SELL,0.460583,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,468,3132,6.250000,3.632400,20800,no
31,SELL,0.214401,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,472,3128,6.250000,3.601600,20800,no
32,SELL,0.218582,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,477,3123,6.250000,3.563900,20800,no
33,SELL,-0.073498,21:07:23.339555035,yes,29.130000,bid1,1000,00:00:00.000036090,0.100000,10.000000,0.645743,2,1,481,3119,6.250000,3.534300,20800,no
34,SELL,0.161539,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,487,3113,6.250000,5.544100,19800,no
35,SELL,-0.131146,21:07:23.339555035,yes,29.130000,bid1,1000,00:00:00.000035310,0.100000,10.000000,0.645743,2,1,490,3110,6.250000,7.551000,18800,no
36,SELL,-0.051399,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,496,3104,6.250000,7.459600,18800,no
37,SELL,-0.503503,21:07:23.339555035,yes,29.130000,bid1,1000,00:00:00.000041607,0.100000,10.000000,0.645743,2,1,502,3098,6.250000,7.370500,18800,no
38,SELL,-0.160199,21:07:23.339555035,yes,29.140000,bid1,1000,00:00:00.000037070,0.100000,10.000000,0.645743,2,1,507,3093,6.250000,11.242600,16800,no
39,SELL,0.044173,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,511,3089,6.250000,11.154500,16800,no
40,SELL,0.120764,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,515,3085,6.250000,11.067900,16800,no
41,SELL,0.358033,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,521,3079,6.250000,10.940400,16800,no
42,SELL,0.895492,21:07:23.339555035,no,-,-,-,-,0.100000,10.000000,0.645743,2,1,526,3074,6.250000,10.836500,16800,no
