轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.307195,21:07:23.357427900,no,-,-,-,-,0.909091,1.100000,0.743236,2,1,332,3268,2.500000,0.000000,9000,no
2,SELL,-0.682304,21:07:23.357427900,yes,23.880000,bid1,100,00:00:00.000044715,0.826446,1.210000,0.743236,2,1,335,3265,2.500000,0.298500,8900,no
3,SELL,-0.928183,21:07:23.357427900,yes,23.869900,bid1,100,00:00:00.000038867,0.751315,1.331000,0.743236,2,1,338,3262,2.500000,0.591700,8800,no
4,SELL,-0.790156,21:07:23.357427900,yes,23.860000,bid1,100,00:00:00.000040922,0.683013,1.464100,0.743236,2,1,343,3257,2.500000,0.874600,8700,no
5,SELL,-0.993479,21:07:23.357427900,yes,23.860000,bid1,100,00:00:00.000038123,0.620921,1.610510,0.743236,2,1,347,3253,2.500000,1.152700,8600,no
6,SELL,-0.770640,21:07:23.357427900,yes,23.860000,bid1,100,00:00:00.000035931,0.564474,1.771561,0.743236,2,1,350,3250,2.500000,1.428500,8500,no
7,SELL,-0.724705,21:07:23.357427900,yes,23.860000,bid1,100,00:00:00.000036412,0.513158,1.948717,0.743236,2,1,354,3246,2.500000,1.694900,8400,no
8,SELL,-0.814903,21:07:23.357427900,yes,23.860000,bid1,200,00:00:00.000035307,0.466507,2.143589,0.743236,2,1,359,3241,2.500000,2.228400,8200,no
9,SELL,-0.676059,21:07:23.357427900,yes,23.860000,bid1,200,00:00:00.000043890,0.424098,2.357948,0.743236,2,1,362,3238,2.500000,2.762400,8000,no
10,SELL,-0.483179,21:07:23.357427900,yes,23.849900,bid1,200,00:00:00.000039296,0.424098,2.357948,0.743236,2,1,366,3234,2.500000,3.278600,7800,no
11,SELL,-0.074832,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,369,3231,2.500000,3.252000,7800,no
12,SELL,-0.323485,21:07:23.357427900,yes,23.799900,bid1,200,00:00:00.000067294,0.424098,2.357948,0.743236,2,1,372,3228,2.500000,3.763400,7600,no
13,SELL,-0.216150,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,376,3224,2.500000,3.723400,7600,no
14,SELL,-0.034469,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,380,3220,2.500000,3.684200,7600,no
15,SELL,0.294033,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,382,3218,2.500000,3.664900,7600,no
16,SELL,0.015787,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,386,3214,2.500000,3.626900,7600,no
17,SELL,-0.060863,21:07:23.357427900,no,-,-,-,-,0.424098,2.357948,0.743236,2,1,396,3204,2.500000,3.535300,7600,no
