轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,1.854911,21:07:23.340170692,no,-,-,-,-,0.909091,1.100000,0.645858,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,0.555641,21:07:23.340170692,no,-,-,-,-,0.826446,1.210000,0.645858,2,1,337,3263,1.250000,0.000000,4500,no
3,SELL,-0.255389,21:07:23.340170692,no,-,-,-,-,0.751315,1.331000,0.645858,2,1,341,3259,1.250000,0.000000,4500,no
4,SELL,-0.376355,21:07:23.340170692,no,-,-,-,-,0.683013,1.464100,0.645858,2,1,347,3253,1.250000,0.000000,4500,no
5,SELL,0.087223,21:07:23.340170692,no,-,-,-,-,0.620921,1.610510,0.645858,2,1,352,3248,1.250000,0.000000,4500,no
6,SELL,0.556470,21:07:23.340170692,no,-,-,-,-,0.564474,1.771561,0.645858,2,1,357,3243,1.250000,0.000000,4500,no
7,SELL,0.166004,21:07:23.340170692,no,-,-,-,-,0.513158,1.948717,0.645858,2,1,361,3239,1.250000,0.000000,4500,no
8,SELL,0.225347,21:07:23.340170692,no,-,-,-,-,0.466507,2.143589,0.645858,2,1,365,3235,1.250000,0.000000,4500,no
9,SELL,0.350427,21:07:23.340170692,no,-,-,-,-,0.424098,2.357948,0.645858,2,1,369,3231,1.250000,0.000000,4500,no
10,SELL,0.918532,21:07:23.340170692,no,-,-,-,-,0.385543,2.593742,0.645858,2,1,374,3226,1.250000,0.000000,4500,no
11,SELL,0.675095,21:07:23.340170692,no,-,-,-,-,0.350494,2.853117,0.645858,2,1,380,3220,1.250000,0.000000,4500,no
12,SELL,0.791157,21:07:23.340170692,no,-,-,-,-,0.318631,3.138428,0.645858,2,1,384,3216,1.250000,0.000000,4500,no
13,SELL,0.819994,21:07:23.340170692,no,-,-,-,-,0.289664,3.452271,0.645858,2,1,391,3209,1.250000,0.000000,4500,no
