轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.819300,21:07:23.349383263,no,-,-,-,-,0.909091,1.100000,0.573158,2,1,330,3270,1.250000,0.000000,4500,no
2,SELL,0.627302,21:07:23.349383263,no,-,-,-,-,0.826446,1.210000,0.573158,2,1,334,3266,1.250000,0.000000,4500,no
3,SELL,0.609853,21:07:23.349383263,no,-,-,-,-,0.751315,1.331000,0.573158,2,1,339,3261,1.250000,0.000000,4500,no
4,SELL,0.548267,21:07:23.349383263,no,-,-,-,-,0.683013,1.464100,0.573158,2,1,344,3256,1.250000,0.000000,4500,no
5,SELL,1.373110,21:07:23.349383263,no,-,-,-,-,0.620921,1.610510,0.573158,2,1,348,3252,1.250000,0.000000,4500,no
6,SELL,0.795280,21:07:23.349383263,no,-,-,-,-,0.564474,1.771561,0.573158,2,1,353,3247,1.250000,0.000000,4500,no
7,SELL,0.608511,21:07:23.349383263,no,-,-,-,-,0.513158,1.948717,0.573158,2,1,359,3241,1.250000,0.000000,4500,no
8,SELL,0.983747,21:07:23.349383263,no,-,-,-,-,0.466507,2.143589,0.573158,2,1,363,3237,1.250000,0.000000,4500,no
9,SELL,0.262639,21:07:23.349383263,no,-,-,-,-,0.424098,2.357948,0.573158,2,1,368,3232,1.250000,0.000000,4500,no
10,SELL,0.772868,21:07:23.349383263,no,-,-,-,-,0.385543,2.593742,0.573158,2,1,372,3228,1.250000,0.000000,4500,no
11,SELL,0.176928,21:07:23.349383263,no,-,-,-,-,0.350494,2.853117,0.573158,2,1,376,3224,1.250000,0.000000,4500,no
12,SELL,0.325907,21:07:23.349383263,no,-,-,-,-,0.318631,3.138428,0.573158,2,1,382,3218,1.250000,0.000000,4500,no
13,SELL,-0.605952,21:07:23.349383263,yes,8.960000,bid1,300,00:00:00.000041801,0.289664,3.452271,0.573158,2,1,388,3212,1.250000,0.773100,4200,no
