轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.382713,21:07:23.350982778,no,-,-,-,-,0.909091,1.100000,0.647590,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,0.203386,21:07:23.350982778,no,-,-,-,-,0.826446,1.210000,0.647590,2,1,336,3264,1.250000,0.000000,4500,no
3,BUY,0.861254,21:07:23.350982778,yes,129.130000,ask1,100,00:00:00.000036755,0.751315,1.331000,0.647590,2,1,341,3259,1.250000,0.293200,4400,no
4,BUY,0.183667,21:07:23.350982778,no,-,-,-,-,0.683013,1.464100,0.647590,2,1,347,3253,1.250000,0.288100,4400,no
5,BUY,0.735619,21:07:23.350982778,yes,129.130000,ask1,100,00:00:00.000037622,0.620921,1.610510,0.647590,2,1,356,3244,1.250000,0.561700,4300,no
6,BUY,-0.506740,21:07:23.350982778,no,-,-,-,-,0.564474,1.771561,0.647590,2,1,361,3239,1.250000,0.554000,4300,no
7,BUY,-0.310107,21:07:23.350982778,no,-,-,-,-,0.513158,1.948717,0.647590,2,1,364,3236,1.250000,0.549400,4300,no
8,BUY,-0.160552,21:07:23.350982778,no,-,-,-,-,0.466507,2.143589,0.647590,2,1,378,3222,1.250000,0.529100,4300,no
9,BUY,-0.373652,21:07:23.350982778,no,-,-,-,-,0.424098,2.357948,0.647590,2,1,384,3216,1.250000,0.520800,4300,no
10,BUY,0.112262,21:07:23.350982778,no,-,-,-,-,0.385543,2.593742,0.647590,2,1,390,3210,1.250000,0.512800,4300,no
11,BUY,0.192287,21:07:23.350982778,no,-,-,-,-,0.350494,2.853117,0.647590,2,1,395,3205,1.250000,0.506300,4300,no
12,BUY,-0.457294,21:07:23.350982778,no,-,-,-,-,0.318631,3.138428,0.647590,2,1,399,3201,1.250000,0.501200,4300,no
13,BUY,-0.355112,21:07:23.350982778,no,-,-,-,-,0.289664,3.452271,0.647590,2,1,405,3195,1.250000,0.493800,4300,no
14,BUY,0.000838,21:07:23.350982778,no,-,-,-,-,0.263331,3.797498,0.647590,2,1,410,3190,1.250000,0.487800,4300,no
15,BUY,-0.107786,21:07:23.350982778,no,-,-,-,-,0.239392,4.177248,0.647590,2,1,413,3187,1.250000,0.484200,4300,no
16,BUY,-0.042423,21:07:23.350982778,no,-,-,-,-,0.217629,4.594973,0.647590,2,1,417,3183,1.250000,0.479600,4300,no
17,BUY,-0.654761,21:07:23.350982778,no,-,-,-,-,0.197845,5.054470,0.647590,2,1,422,3178,1.250000,0.473900,4300,no
18,BUY,-0.453131,21:07:23.350982778,no,-,-,-,-,0.179859,5.559917,0.647590,2,1,426,3174,1.250000,0.469400,4300,no
19,BUY,0.013384,21:07:23.350982778,no,-,-,-,-,0.163508,6.115909,0.647590,2,1,431,3169,1.250000,0.464000,4300,no
