轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-0.972804,21:07:23.345087954,no,-,-,-,-,0.909091,1.100000,0.618538,2,1,334,3266,5.000000,0.000000,18000,no
2,BUY,0.115975,21:07:23.345087954,no,-,-,-,-,0.826446,1.210000,0.618538,2,1,339,3261,5.000000,0.000000,18000,no
3,BUY,0.423116,21:07:23.345087954,no,-,-,-,-,0.751315,1.331000,0.618538,2,1,343,3257,5.000000,0.000000,18000,no
4,BUY,0.019014,21:07:23.345087954,no,-,-,-,-,0.683013,1.464100,0.618538,2,1,348,3252,5.000000,0.000000,18000,no
5,BUY,-0.191463,21:07:23.345087954,no,-,-,-,-,0.620921,1.610510,0.618538,2,1,353,3247,5.000000,0.000000,18000,no
6,BUY,-0.573552,21:07:23.345087954,no,-,-,-,-,0.564474,1.771561,0.618538,2,1,359,3241,5.000000,0.000000,18000,no
7,BUY,-0.130545,21:07:23.345087954,no,-,-,-,-,0.513158,1.948717,0.618538,2,1,362,3238,5.000000,0.000000,18000,no
8,BUY,-0.286660,21:07:23.345087954,no,-,-,-,-,0.466507,2.143589,0.618538,2,1,368,3232,5.000000,0.000000,18000,no
9,BUY,-0.037791,21:07:23.345087954,no,-,-,-,-,0.424098,2.357948,0.618538,2,1,372,3228,5.000000,0.000000,18000,no
10,BUY,-0.254687,21:07:23.345087954,no,-,-,-,-,0.385543,2.593742,0.618538,2,1,376,3224,5.000000,0.000000,18000,no
11,BUY,-0.504521,21:07:23.345087954,no,-,-,-,-,0.350494,2.853117,0.618538,2,1,382,3218,5.000000,0.000000,18000,no
12,BUY,-0.767763,21:07:23.345087954,no,-,-,-,-,0.318631,3.138428,0.618538,2,1,386,3214,5.000000,0.000000,18000,no
13,BUY,-0.447310,21:07:23.345087954,no,-,-,-,-,0.289664,3.452271,0.618538,2,1,393,3207,5.000000,0.000000,18000,no
14,BUY,-0.002665,21:07:23.345087954,no,-,-,-,-,0.263331,3.797498,0.618538,2,1,398,3202,5.000000,0.000000,18000,no
15,BUY,0.115140,21:07:23.345087954,no,-,-,-,-,0.239392,4.177248,0.618538,2,1,403,3197,5.000000,0.000000,18000,no
16,BUY,0.280867,21:07:23.345087954,yes,10.980000,ask1,400,00:00:00.000047547,0.217629,4.594973,0.618538,2,1,408,3192,5.000000,0.980300,17600,no
17,BUY,-0.141681,21:07:23.345087954,no,-,-,-,-,0.197845,5.054470,0.618538,2,1,411,3189,5.000000,0.973200,17600,no
18,BUY,0.159670,21:07:23.345087954,yes,10.990000,ask1,500,00:00:00.000038018,0.179859,5.559917,0.618538,2,1,414,3186,5.000000,2.173900,17100,no
19,BUY,0.589558,21:07:23.345087954,yes,10.980000,ask1,600,00:00:00.000036812,0.163508,6.115909,0.618538,2,1,419,3181,5.000000,3.579900,16500,no
20,BUY,-0.135463,21:07:23.345087954,no,-,-,-,-,0.148644,6.727500,0.618538,2,1,425,3175,5.000000,3.529400,16500,no
21,BUY,0.145216,21:07:23.345087954,yes,10.990000,ask1,700,00:00:00.000048523,0.135131,7.400250,0.618538,2,1,429,3171,5.000000,3.496500,16500,no
22,BUY,0.614221,21:07:23.345087954,yes,10.990000,ask1,700,00:00:00.000036599,0.135131,7.400250,0.618538,2,1,434,3166,5.000000,5.069100,15800,no
23,BUY,-0.007179,21:07:23.345087954,no,-,-,-,-,0.135131,7.400250,0.618538,2,1,439,3161,5.000000,6.605900,15100,no
24,BUY,-0.360980,21:07:23.345087954,no,-,-,-,-,0.135131,7.400250,0.618538,2,1,443,3157,5.000000,6.546200,15100,no
25,BUY,0.022166,21:07:23.345087954,no,-,-,-,-,0.135131,7.400250,0.618538,2,1,448,3152,5.000000,6.473200,15100,no
26,BUY,0.169829,21:07:23.345087954,yes,10.980000,ask1,700,00:00:00.000036353,0.135131,7.400250,0.618538,2,1,452,3148,5.000000,6.415900,15100,no
27,BUY,0.260040,21:07:23.345087954,yes,10.980000,ask1,700,00:00:00.000037334,0.135131,7.400250,0.618538,2,1,459,3141,5.000000,9.368100,13700,no
28,BUY,-0.571811,21:07:23.345087954,no,-,-,-,-,0.135131,7.400250,0.618538,2,1,463,3137,5.000000,9.287200,13700,no
29,BUY,-0.509746,21:07:23.345087954,no,-,-,-,-,0.135131,7.400250,0.618538,2,1,466,3134,5.000000,9.227400,13700,no
30,BUY,0.392586,21:07:23.345087954,yes,10.980000,ask1,700,00:00:00.000035428,0.135131,7.400250,0.618538,2,1,471,3129,5.000000,10.615700,13000,no
31,BUY,-0.343020,21:07:23.345087954,no,-,-,-,-,0.148644,6.727500,0.618538,2,1,477,3123,5.000000,10.482100,13000,no
32,BUY,-0.230942,21:07:23.345087954,no,-,-,-,-,0.163508,6.115909,0.618538,2,1,480,3120,5.000000,10.416600,13000,no
33,BUY,0.147188,21:07:23.345087954,yes,10.980000,ask1,500,00:00:00.000036478,0.179859,5.559917,0.618538,2,1,485,3115,5.000000,10.309200,13000,no
34,BUY,-0.252916,21:07:23.345087954,no,-,-,-,-,0.197845,5.054470,0.618538,2,1,489,3111,5.000000,11.247400,12500,no
35,BUY,-0.637541,21:07:23.345087954,no,-,-,-,-,0.217629,4.594973,0.618538,2,1,495,3105,5.000000,11.111100,12500,no
36,BUY,-0.399559,21:07:23.345087954,no,-,-,-,-,0.239392,4.177248,0.618538,2,1,501,3099,5.000000,10.978000,12500,no
37,BUY,-0.084895,21:07:23.345087954,no,-,-,-,-,0.263331,3.797498,0.618538,2,1,505,3095,5.000000,10.891000,12500,no
