轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-1.177135,21:07:23.335379311,no,-,-,-,-,0.909091,1.100000,0.783234,2,1,332,3268,15.000000,0.000000,54000,no
2,BUY,-1.432116,21:07:23.335379311,no,-,-,-,-,0.826446,1.210000,0.783234,2,1,336,3264,15.000000,0.000000,54000,no
3,BUY,-0.707202,21:07:23.335379311,no,-,-,-,-,0.751315,1.331000,0.783234,2,1,339,3261,15.000000,0.000000,54000,no
4,BUY,-0.871192,21:07:23.335379311,no,-,-,-,-,0.683013,1.464100,0.783234,2,1,343,3257,15.000000,0.000000,54000,no
5,BUY,-0.432636,21:07:23.335379311,no,-,-,-,-,0.620921,1.610510,0.783234,2,1,347,3253,15.000000,0.000000,54000,no
6,BUY,-0.907802,21:07:23.335379311,no,-,-,-,-,0.564474,1.771561,0.783234,2,1,351,3249,15.000000,0.000000,54000,no
7,BUY,-1.256276,21:07:23.335379311,no,-,-,-,-,0.513158,1.948717,0.783234,2,1,356,3244,15.000000,0.000000,54000,no
8,BUY,-0.462372,21:07:23.335379311,no,-,-,-,-,0.466507,2.143589,0.783234,2,1,360,3240,15.000000,0.000000,54000,no
9,BUY,-0.926160,21:07:23.335379311,no,-,-,-,-,0.424098,2.357948,0.783234,2,1,363,3237,15.000000,0.000000,54000,no
10,BUY,-0.699664,21:07:23.335379311,no,-,-,-,-,0.385543,2.593742,0.783234,2,1,367,3233,15.000000,0.000000,54000,no
11,BUY,0.151334,21:07:23.335379311,no,-,-,-,-,0.350494,2.853117,0.783234,2,1,370,3230,15.000000,0.000000,54000,no
12,BUY,0.106129,21:07:23.335379311,no,-,-,-,-,0.318631,3.138428,0.783234,2,1,373,3227,15.000000,0.000000,54000,no
13,BUY,0.024678,21:07:23.335379311,no,-,-,-,-,0.289664,3.452271,0.783234,2,1,377,3223,15.000000,0.000000,54000,no
14,BUY,0.196249,21:07:23.335379311,no,-,-,-,-,0.263331,3.797498,0.783234,2,1,381,3219,15.000000,0.000000,54000,no
15,BUY,0.094658,21:07:23.335379311,no,-,-,-,-,0.239392,4.177248,0.783234,2,1,383,3217,15.000000,0.000000,54000,no
16,BUY,0.114242,21:07:23.335379311,no,-,-,-,-,0.217629,4.594973,0.783234,2,1,388,3212,15.000000,0.000000,54000,no
