轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.034196,21:07:23.353900429,no,-,-,-,-,0.909091,1.100000,0.936049,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,0.577441,21:07:23.353900429,no,-,-,-,-,0.826446,1.210000,0.936049,2,1,335,3265,1.250000,0.000000,4500,no
3,BUY,0.236451,21:07:23.353900429,no,-,-,-,-,0.751315,1.331000,0.936049,2,1,339,3261,1.250000,0.000000,4500,no
4,BUY,-0.041914,21:07:23.353900429,no,-,-,-,-,0.683013,1.464100,0.936049,2,1,343,3257,1.250000,0.000000,4500,no
5,BUY,0.088280,21:07:23.353900429,no,-,-,-,-,0.620921,1.610510,0.936049,2,1,347,3253,1.250000,0.000000,4500,no
6,BUY,-0.051351,21:07:23.353900429,no,-,-,-,-,0.564474,1.771561,0.936049,2,1,351,3249,1.250000,0.000000,4500,no
7,BUY,0.824443,21:07:23.353900429,yes,99.170000,ask1,100,00:00:00.000041565,0.513158,1.948717,0.936049,2,1,355,3245,1.250000,0.281600,4400,no
8,BUY,1.145554,21:07:23.353900429,yes,99.199900,ask1,200,00:00:00.000036570,0.466507,2.143589,0.936049,2,1,359,3241,1.250000,0.835600,4200,no
9,BUY,0.184183,21:07:23.353900429,no,-,-,-,-,0.424098,2.357948,0.936049,2,1,363,3237,1.250000,0.826400,4200,no
10,BUY,-0.386923,21:07:23.353900429,no,-,-,-,-,0.385543,2.593742,0.936049,2,1,367,3233,1.250000,0.817400,4200,no
11,BUY,-0.326096,21:07:23.353900429,no,-,-,-,-,0.350494,2.853117,0.936049,2,1,369,3231,1.250000,0.813000,4200,no
12,BUY,0.334981,21:07:23.353900429,yes,99.199900,ask1,300,00:00:00.000038389,0.318631,3.138428,0.936049,2,1,373,3227,1.250000,1.608500,3900,no
13,BUY,0.472647,21:07:23.353900429,yes,99.199900,ask1,300,00:00:00.000037295,0.318631,3.138428,0.936049,2,1,376,3224,1.250000,2.393600,3600,no
14,BUY,0.211117,21:07:23.353900429,no,-,-,-,-,0.318631,3.138428,0.936049,2,1,381,3219,1.250000,2.362200,3600,no
15,BUY,0.526059,21:07:23.353900429,yes,99.199900,ask1,300,00:00:00.000035944,0.318631,3.138428,0.936049,2,1,383,3217,1.250000,3.133100,3300,no
16,BUY,0.129646,21:07:23.353900429,no,-,-,-,-,0.350494,2.853117,0.936049,2,1,387,3213,1.250000,3.100700,3300,no
17,BUY,0.355167,21:07:23.353900429,no,-,-,-,-,0.385543,2.593742,0.936049,2,1,392,3208,1.250000,3.061200,3300,no
18,BUY,0.137531,21:07:23.353900429,no,-,-,-,-,0.424098,2.357948,0.936049,2,1,396,3204,1.250000,3.030300,3300,no
19,BUY,0.300458,21:07:23.353900429,no,-,-,-,-,0.466507,2.143589,0.936049,2,1,399,3201,1.250000,3.007500,3300,no
20,BUY,-0.161345,21:07:23.353900429,no,-,-,-,-,0.513158,1.948717,0.936049,2,1,402,3198,1.250000,2.985000,3300,no
21,BUY,-0.023291,21:07:23.353900429,no,-,-,-,-,0.564474,1.771561,0.936049,2,1,406,3194,1.250000,2.955600,3300,no
22,BUY,-0.191368,21:07:23.353900429,no,-,-,-,-,0.620921,1.610510,0.936049,2,1,409,3191,1.250000,2.933900,3300,no
23,BUY,-0.069822,21:07:23.353900429,no,-,-,-,-,0.683013,1.464100,0.936049,2,1,412,3188,1.250000,2.912600,3300,no
24,BUY,0.101374,21:07:23.353900429,no,-,-,-,-,0.751315,1.331000,0.936049,2,1,416,3184,1.250000,2.884600,3300,no
25,BUY,-0.259001,21:07:23.353900429,no,-,-,-,-,0.826446,1.210000,0.936049,2,1,422,3178,1.250000,2.843600,3300,no
26,BUY,-0.138886,21:07:23.353900429,no,-,-,-,-,0.909091,1.100000,0.936049,2,1,427,3173,1.250000,2.810300,3300,no
27,BUY,-1.438133,21:07:23.353900429,no,-,-,-,-,1.000000,1.000000,0.936049,2,1,431,3169,1.250000,2.784200,3300,no
28,BUY,-0.954504,21:07:23.353900429,no,-,-,-,-,1.100000,0.909091,0.936049,2,1,437,3163,1.250000,2.745900,3300,no
29,BUY,-0.422564,21:07:23.353900429,no,-,-,-,-,1.210000,0.826446,0.936049,2,1,441,3159,1.250000,2.721000,3300,no
30,BUY,-0.091693,21:07:23.353900429,no,-,-,-,-,1.331000,0.751315,0.936049,2,1,444,3156,1.250000,2.702700,3300,no
31,BUY,-0.425203,21:07:23.353900429,no,-,-,-,-,1.464100,0.683013,0.936049,2,1,448,3152,1.250000,2.678500,3300,no
32,BUY,-0.435952,21:07:23.353900429,no,-,-,-,-,1.610510,0.620921,0.936049,2,1,451,3149,1.250000,2.660700,3300,no
