轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.339136,21:07:23.354103966,no,-,-,-,-,0.909091,1.100000,0.579225,2,1,332,3268,15.000000,0.000000,54000,no
2,SELL,-0.418898,21:07:23.354103966,no,-,-,-,-,0.826446,1.210000,0.579225,2,1,335,3265,15.000000,0.000000,54000,no
3,SELL,-0.561785,21:07:23.354103966,yes,44.620000,bid1,100,00:00:00.000035806,0.751315,1.331000,0.579225,2,1,339,3261,15.000000,0.294900,53900,no
4,SELL,-0.677007,21:07:23.354103966,yes,44.620000,bid1,100,00:00:00.000043969,0.683013,1.464100,0.579225,2,1,343,3257,15.000000,0.583000,53800,no
5,SELL,-0.994381,21:07:23.354103966,yes,44.620000,bid1,100,00:00:00.000036829,0.620921,1.610510,0.579225,2,1,347,3253,15.000000,0.576300,53800,no
6,SELL,-0.558652,21:07:23.354103966,yes,44.610000,bid1,100,00:00:00.000041242,0.564474,1.771561,0.579225,2,1,351,3249,15.000000,1.139600,53600,no
7,SELL,-0.335875,21:07:23.354103966,yes,44.629900,bid1,100,00:00:00.000037284,0.513158,1.948717,0.579225,2,1,355,3245,15.000000,1.126700,53600,no
8,SELL,-0.235056,21:07:23.354103966,no,-,-,-,-,0.466507,2.143589,0.579225,2,1,359,3241,15.000000,1.392700,53500,no
9,SELL,-0.767919,21:07:23.354103966,yes,44.629900,bid1,200,00:00:00.000043002,0.424098,2.357948,0.579225,2,1,362,3238,15.000000,1.933700,53300,no
10,SELL,-1.054022,21:07:23.354103966,yes,44.629900,bid1,200,00:00:00.000040083,0.385543,2.593742,0.579225,2,1,366,3234,15.000000,2.459000,53100,no
11,SELL,-0.992708,21:07:23.354103966,yes,44.640000,bid1,200,00:00:00.000039010,0.350494,2.853117,0.579225,2,1,369,3231,15.000000,2.981000,52900,no
12,SELL,-1.034842,21:07:23.354103966,yes,44.640000,bid1,300,00:00:00.000039092,0.318631,3.138428,0.579225,2,1,373,3227,15.000000,3.753300,52600,no
13,SELL,-0.949332,21:07:23.354103966,yes,44.640000,bid1,300,00:00:00.000044543,0.289664,3.452271,0.579225,2,1,376,3224,15.000000,4.521200,52300,no
14,SELL,-0.722093,21:07:23.354103966,yes,44.640000,bid1,300,00:00:00.000044618,0.263331,3.797498,0.579225,2,1,381,3219,15.000000,5.249300,52000,no
15,SELL,-0.705766,21:07:23.354103966,yes,44.629900,bid1,400,00:00:00.000035221,0.239392,4.177248,0.579225,2,1,383,3217,15.000000,6.266300,51600,no
16,SELL,-0.799329,21:07:23.354103966,yes,44.629900,bid1,400,00:00:00.000038611,0.217629,4.594973,0.579225,2,1,387,3213,15.000000,7.235100,51200,no
17,SELL,-0.920889,21:07:23.354103966,yes,44.629900,bid1,500,00:00:00.000036439,0.197845,5.054470,0.579225,2,1,392,3208,15.000000,8.418300,50700,no
18,SELL,-0.427947,21:07:23.354103966,yes,44.629900,bid1,500,00:00:00.000040656,0.179859,5.559917,0.579225,2,1,396,3204,15.000000,8.333300,50700,no
19,SELL,-0.224933,21:07:23.354103966,yes,44.629900,bid1,600,00:00:00.000036318,0.163508,6.115909,0.579225,2,1,399,3201,15.000000,11.027500,49600,no
20,SELL,-0.507905,21:07:23.354103966,yes,44.629900,bid1,600,00:00:00.000036934,0.148644,6.727500,0.579225,2,1,402,3198,15.000000,12.437800,49000,no
21,SELL,-0.507950,21:07:23.354103966,yes,44.629900,bid1,700,00:00:00.000035801,0.135131,7.400250,0.579225,2,1,406,3194,15.000000,14.039400,48300,no
22,SELL,-0.488810,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000041581,0.122846,8.140275,0.579225,2,1,409,3191,15.000000,15.892400,47500,no
23,SELL,-0.785819,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000043046,0.122846,8.140275,0.579225,2,1,412,3188,15.000000,17.718400,46700,no
24,SELL,-0.702700,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000053584,0.122846,8.140275,0.579225,2,1,416,3184,15.000000,19.471100,45900,no
25,SELL,-1.116392,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000037127,0.122846,8.140275,0.579225,2,1,422,3178,15.000000,21.090000,45100,no
26,SELL,-0.770881,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000055316,0.122846,8.140275,0.579225,2,1,426,3174,15.000000,22.769900,44300,no
27,SELL,-0.919118,21:07:23.354103966,yes,44.650000,bid1,800,00:00:00.000043618,0.122846,8.140275,0.579225,2,1,431,3169,15.000000,24.361900,43500,no
28,SELL,-1.139970,21:07:23.354103966,yes,44.659900,bid1,800,00:00:00.000036523,0.122846,8.140275,0.579225,2,1,437,3163,15.000000,25.858100,42700,no
29,SELL,-0.876787,21:07:23.354103966,yes,44.659900,bid1,800,00:00:00.000039384,0.122846,8.140275,0.579225,2,1,441,3159,15.000000,27.437600,41900,no
30,SELL,-0.645651,21:07:23.354103966,yes,44.659900,bid1,800,00:00:00.000039519,0.122846,8.140275,0.579225,2,1,444,3156,15.000000,29.054000,41100,no
31,SELL,-0.364224,21:07:23.354103966,yes,44.659900,bid1,800,00:00:00.000041187,0.122846,8.140275,0.579225,2,1,448,3152,15.000000,30.580300,40300,no
32,SELL,-0.643103,21:07:23.354103966,yes,44.659900,bid1,700,00:00:00.000035426,0.135131,7.400250,0.579225,2,1,451,3149,15.000000,31.929000,39600,no
33,SELL,-0.627270,21:07:23.354103966,yes,44.669900,bid1,600,00:00:00.000036750,0.148644,6.727500,0.579225,2,1,457,3143,15.000000,32.822700,39000,no
34,SELL,-0.894612,21:07:23.354103966,yes,44.690000,bid1,600,00:00:00.000046543,0.163508,6.115909,0.579225,2,1,460,3140,15.000000,33.913000,38400,no
35,SELL,-0.968548,21:07:23.354103966,yes,44.669900,bid1,500,00:00:00.000036346,0.179859,5.559917,0.579225,2,1,464,3136,15.000000,34.698200,37900,no
36,SELL,-1.024086,21:07:23.354103966,yes,44.659900,bid1,500,00:00:00.000040617,0.197845,5.054470,0.579225,2,1,466,3134,15.000000,34.549300,37900,no
37,SELL,-0.667509,21:07:23.354103966,yes,44.659900,bid1,400,00:00:00.000036568,0.217629,4.594973,0.579225,2,1,470,3130,15.000000,36.170200,37000,no
38,SELL,-1.195595,21:07:23.354103966,yes,44.650000,bid1,400,00:00:00.000035702,0.239392,4.177248,0.579225,2,1,474,3126,15.000000,35.864900,37000,no
39,SELL,-1.025368,21:07:23.354103966,yes,44.650000,bid1,300,00:00:00.000043030,0.263331,3.797498,0.579225,2,1,479,3121,15.000000,36.951900,36300,no
40,SELL,-0.892998,21:07:23.354103966,yes,44.650000,bid1,300,00:00:00.000047900,0.289664,3.452271,0.579225,2,1,482,3118,15.000000,37.344300,36000,no
