轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.545828,21:07:23.360991065,no,-,-,-,-,0.909091,1.100000,0.785491,2,1,332,3268,3.750000,0.000000,13500,no
2,SELL,-0.353695,21:07:23.360991065,no,-,-,-,-,0.826446,1.210000,0.785491,2,1,335,3265,3.750000,0.000000,13500,no
3,SELL,-0.526544,21:07:23.360991065,no,-,-,-,-,0.751315,1.331000,0.785491,2,1,339,3261,3.750000,0.000000,13500,no
4,SELL,-0.650085,21:07:23.360991065,yes,19.910000,bid1,100,00:00:00.000038875,0.683013,1.464100,0.785491,2,1,343,3257,3.750000,0.291500,13400,no
5,SELL,-1.239645,21:07:23.360991065,yes,19.919900,bid1,100,00:00:00.000059720,0.620921,1.610510,0.785491,2,1,347,3253,3.750000,0.576300,13300,no
6,SELL,-0.543416,21:07:23.360991065,yes,19.910000,bid1,100,00:00:00.000038290,0.564474,1.771561,0.785491,2,1,350,3250,3.750000,0.857100,13200,no
7,SELL,-0.282131,21:07:23.360991065,no,-,-,-,-,0.513158,1.948717,0.785491,2,1,355,3245,3.750000,0.845000,13200,no
8,SELL,-0.187258,21:07:23.360991065,no,-,-,-,-,0.466507,2.143589,0.785491,2,1,359,3241,3.750000,0.835600,13200,no
9,SELL,-0.277330,21:07:23.360991065,no,-,-,-,-,0.424098,2.357948,0.785491,2,1,362,3238,3.750000,0.828700,13200,no
10,SELL,-0.441611,21:07:23.360991065,yes,19.930000,bid1,200,00:00:00.000039523,0.385543,2.593742,0.785491,2,1,366,3234,3.750000,1.366100,13000,no
11,SELL,-0.827226,21:07:23.360991065,yes,19.930000,bid1,200,00:00:00.000037394,0.350494,2.853117,0.785491,2,1,369,3231,3.750000,1.897000,12800,no
12,SELL,-0.550160,21:07:23.360991065,yes,19.930000,bid1,300,00:00:00.000037413,0.318631,3.138428,0.785491,2,1,372,3228,3.750000,2.688100,12500,no
13,SELL,-1.047668,21:07:23.360991065,yes,19.939900,bid1,300,00:00:00.000036518,0.289664,3.452271,0.785491,2,1,376,3224,3.750000,3.457400,12200,no
14,SELL,-0.640489,21:07:23.360991065,yes,19.939900,bid1,300,00:00:00.000042570,0.263331,3.797498,0.785491,2,1,380,3220,3.750000,4.210500,11900,no
15,SELL,-0.619087,21:07:23.360991065,yes,19.939900,bid1,300,00:00:00.000039778,0.263331,3.797498,0.785491,2,1,383,3217,3.750000,4.960800,11600,no
16,SELL,-0.813318,21:07:23.360991065,yes,19.939900,bid1,300,00:00:00.000038235,0.263331,3.797498,0.785491,2,1,386,3214,3.750000,5.699400,11300,no
17,SELL,-0.389993,21:07:23.360991065,yes,19.950000,bid1,300,00:00:00.000039458,0.263331,3.797498,0.785491,2,1,392,3208,3.750000,6.377500,11000,no
18,SELL,-0.193860,21:07:23.360991065,no,-,-,-,-,0.263331,3.797498,0.785491,2,1,396,3204,3.750000,6.313100,11000,no
19,SELL,-0.411039,21:07:23.360991065,yes,19.950000,bid1,300,00:00:00.000041424,0.263331,3.797498,0.785491,2,1,398,3202,3.750000,7.035100,10700,no
20,SELL,-0.534051,21:07:23.360991065,yes,19.950000,bid1,300,00:00:00.000041708,0.263331,3.797498,0.785491,2,1,402,3198,3.750000,7.711400,10400,no
21,SELL,-0.475571,21:07:23.360991065,yes,19.950000,bid1,300,00:00:00.000044083,0.289664,3.452271,0.785491,2,1,406,3194,3.750000,8.374300,10100,no
22,SELL,-0.510039,21:07:23.360991065,yes,19.950000,bid1,300,00:00:00.000036735,0.318631,3.138428,0.785491,2,1,409,3191,3.750000,8.312900,10100,no
23,SELL,-1.262633,21:07:23.360991065,yes,19.950000,bid1,200,00:00:00.000036808,0.350494,2.853117,0.785491,2,1,412,3188,3.750000,9.466000,9600,no
24,SELL,-0.780012,21:07:23.360991065,yes,19.930000,bid1,200,00:00:00.000056320,0.385543,2.593742,0.785491,2,1,416,3184,3.750000,9.855700,9400,no
25,SELL,-0.539256,21:07:23.360991065,yes,19.930000,bid1,200,00:00:00.000036516,0.424098,2.357948,0.785491,2,1,421,3179,3.750000,10.213700,9200,no
26,SELL,-0.253351,21:07:23.360991065,no,-,-,-,-,0.466507,2.143589,0.785491,2,1,426,3174,3.750000,10.093800,9200,no
27,SELL,-0.727040,21:07:23.360991065,yes,19.939900,bid1,100,00:00:00.000059406,0.513158,1.948717,0.785491,2,1,431,3169,3.750000,10.208800,9100,no
28,SELL,-0.493450,21:07:23.360991065,yes,19.919900,bid1,100,00:00:00.000049598,0.564474,1.771561,0.785491,2,1,437,3163,3.750000,10.297400,9000,no
29,SELL,-0.225858,21:07:23.360991065,no,-,-,-,-,0.620921,1.610510,0.785491,2,1,440,3160,3.750000,10.227200,9000,no
30,SELL,-0.190932,21:07:23.360991065,no,-,-,-,-,0.683013,1.464100,0.785491,2,1,444,3156,3.750000,10.135100,9000,no
31,SELL,-0.122131,21:07:23.360991065,no,-,-,-,-,0.751315,1.331000,0.785491,2,1,447,3153,3.750000,10.067100,9000,no
32,SELL,-0.185333,21:07:23.360991065,no,-,-,-,-,0.826446,1.210000,0.785491,2,1,451,3149,3.750000,9.977800,9000,no
33,SELL,0.191795,21:07:23.360991065,no,-,-,-,-,0.909091,1.100000,0.785491,2,1,456,3144,3.750000,9.868400,9000,no
34,SELL,0.254286,21:07:23.360991065,no,-,-,-,-,1.000000,1.000000,0.785491,2,1,460,3140,3.750000,9.782600,9000,no
35,SELL,0.268117,21:07:23.360991065,no,-,-,-,-,1.100000,0.909091,0.785491,2,1,464,3136,3.750000,9.698200,9000,no
36,SELL,-0.169189,21:07:23.360991065,no,-,-,-,-,1.210000,0.826446,0.785491,2,1,466,3134,3.750000,9.656600,9000,no
37,SELL,0.054800,21:07:23.360991065,no,-,-,-,-,1.331000,0.751315,0.785491,2,1,470,3130,3.750000,9.574400,9000,no
38,SELL,-0.987084,21:07:23.360991065,no,-,-,-,-,1.464100,0.683013,0.785491,2,1,474,3126,3.750000,9.493600,9000,no
39,SELL,-0.267951,21:07:23.360991065,no,-,-,-,-,1.610510,0.620921,0.785491,2,1,479,3121,3.750000,9.394500,9000,no
40,SELL,-0.327830,21:07:23.360991065,no,-,-,-,-,1.771561,0.564474,0.785491,2,1,482,3118,3.750000,9.336000,9000,no
41,SELL,-0.815585,21:07:23.360991065,no,-,-,-,-,1.948717,0.513158,0.785491,2,1,486,3114,3.750000,9.259200,9000,no
42,SELL,-0.429957,21:07:23.360991065,no,-,-,-,-,2.143589,0.466507,0.785491,2,1,489,3111,3.750000,9.202400,9000,no
43,SELL,-0.408906,21:07:23.360991065,no,-,-,-,-,2.357948,0.424098,0.785491,2,1,494,3106,3.750000,9.109300,9000,no
44,SELL,-0.283454,21:07:23.360991065,no,-,-,-,-,2.593742,0.385543,0.785491,2,1,501,3099,3.750000,8.982000,9000,no
45,SELL,-0.125409,21:07:23.360991065,no,-,-,-,-,2.853117,0.350494,0.785491,2,1,504,3096,3.750000,8.928500,9000,no
46,SELL,-0.006428,21:07:23.360991065,no,-,-,-,-,3.138428,0.318631,0.785491,2,1,508,3092,3.750000,8.858200,9000,no
47,SELL,-0.650445,21:07:23.360991065,no,-,-,-,-,3.452271,0.289664,0.785491,2,1,512,3088,3.750000,8.789000,9000,no
48,SELL,-0.255156,21:07:23.360991065,no,-,-,-,-,3.797498,0.263331,0.785491,2,1,517,3083,3.750000,8.704000,9000,no
49,SELL,-0.189824,21:07:23.360991065,no,-,-,-,-,4.177248,0.239392,0.785491,2,1,521,3079,3.750000,8.637200,9000,no
50,SELL,-0.931654,21:07:23.360991065,no,-,-,-,-,4.594973,0.217629,0.785491,2,1,526,3074,3.750000,8.555100,9000,no
51,SELL,-0.376383,21:07:23.360991065,no,-,-,-,-,5.054470,0.197845,0.785491,2,1,529,3071,3.750000,8.506600,9000,no
52,SELL,-0.459488,21:07:23.360991065,no,-,-,-,-,5.559917,0.179859,0.785491,2,1,534,3066,3.750000,8.426900,9000,no
