轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.156105,21:07:23.343886768,no,-,-,-,-,0.909091,1.100000,0.665281,2,1,330,3270,1.250000,0.000000,4500,no
2,BUY,0.071190,21:07:23.343886768,no,-,-,-,-,0.826446,1.210000,0.665281,2,1,335,3265,1.250000,0.000000,4500,no
3,BUY,0.135170,21:07:23.343886768,no,-,-,-,-,0.751315,1.331000,0.665281,2,1,340,3260,1.250000,0.000000,4500,no
4,BUY,0.003961,21:07:23.343886768,no,-,-,-,-,0.683013,1.464100,0.665281,2,1,344,3256,1.250000,0.000000,4500,no
5,BUY,-0.124841,21:07:23.343886768,no,-,-,-,-,0.620921,1.610510,0.665281,2,1,348,3252,1.250000,0.000000,4500,no
6,BUY,-0.011941,21:07:23.343886768,no,-,-,-,-,0.564474,1.771561,0.665281,2,1,355,3245,1.250000,0.000000,4500,no
7,BUY,-0.151393,21:07:23.343886768,no,-,-,-,-,0.513158,1.948717,0.665281,2,1,359,3241,1.250000,0.000000,4500,no
8,BUY,-0.094829,21:07:23.343886768,no,-,-,-,-,0.466507,2.143589,0.665281,2,1,363,3237,1.250000,0.000000,4500,no
9,BUY,0.011853,21:07:23.343886768,no,-,-,-,-,0.424098,2.357948,0.665281,2,1,368,3232,1.250000,0.000000,4500,no
10,BUY,-0.260025,21:07:23.343886768,no,-,-,-,-,0.385543,2.593742,0.665281,2,1,373,3227,1.250000,0.000000,4500,no
11,BUY,-0.226630,21:07:23.343886768,no,-,-,-,-,0.350494,2.853117,0.665281,2,1,378,3222,1.250000,0.000000,4500,no
12,BUY,-0.167516,21:07:23.343886768,no,-,-,-,-,0.318631,3.138428,0.665281,2,1,382,3218,1.250000,0.000000,4500,no
13,BUY,-0.024266,21:07:23.343886768,no,-,-,-,-,0.289664,3.452271,0.665281,2,1,388,3212,1.250000,0.000000,4500,no
14,BUY,-0.157861,21:07:23.343886768,no,-,-,-,-,0.263331,3.797498,0.665281,2,1,393,3207,1.250000,0.000000,4500,no
15,BUY,0.037901,21:07:23.343886768,no,-,-,-,-,0.239392,4.177248,0.665281,2,1,398,3202,1.250000,0.000000,4500,no
16,BUY,0.203539,21:07:23.343886768,yes,6.560000,ask1,400,00:00:00.000036925,0.217629,4.594973,0.665281,2,1,403,3197,1.250000,0.992500,4100,no
17,BUY,0.114407,21:07:23.343886768,no,-,-,-,-,0.197845,5.054470,0.665281,2,1,408,3192,1.250000,0.980300,4100,no
18,BUY,0.039357,21:07:23.343886768,no,-,-,-,-,0.179859,5.559917,0.665281,2,1,411,3189,1.250000,0.973200,4100,no
19,BUY,-0.083188,21:07:23.343886768,no,-,-,-,-,0.163508,6.115909,0.665281,2,1,415,3185,1.250000,0.963800,4100,no
20,BUY,0.157341,21:07:23.343886768,yes,6.560000,ask1,600,00:00:00.000043443,0.148644,6.727500,0.665281,2,1,420,3180,1.250000,0.952300,4100,no
21,BUY,0.151385,21:07:23.343886768,yes,6.560000,ask1,600,00:00:00.000041160,0.148644,6.727500,0.665281,2,1,425,3175,1.250000,3.764700,2900,no
22,BUY,0.030683,21:07:23.343886768,no,-,-,-,-,0.163508,6.115909,0.665281,2,1,429,3171,1.250000,3.729600,2900,no
23,BUY,0.149781,21:07:23.343886768,yes,6.560000,ask1,500,00:00:00.000036433,0.179859,5.559917,0.665281,2,1,434,3166,1.250000,3.686600,2900,no
24,BUY,-0.081014,21:07:23.343886768,no,-,-,-,-,0.197845,5.054470,0.665281,2,1,439,3161,1.250000,4.783500,2400,no
25,BUY,-0.026712,21:07:23.343886768,no,-,-,-,-,0.217629,4.594973,0.665281,2,1,443,3157,1.250000,4.740400,2400,no
26,BUY,-0.160683,21:07:23.343886768,no,-,-,-,-,0.239392,4.177248,0.665281,2,1,448,3152,1.250000,4.687500,2400,no
27,BUY,0.092890,21:07:23.343886768,no,-,-,-,-,0.263331,3.797498,0.665281,2,1,453,3147,1.250000,4.635700,2400,no
28,BUY,-0.005066,21:07:23.343886768,no,-,-,-,-,0.289664,3.452271,0.665281,2,1,463,3137,1.250000,4.535600,2400,no
29,BUY,-0.198044,21:07:23.343886768,no,-,-,-,-,0.318631,3.138428,0.665281,2,1,467,3133,1.250000,4.496700,2400,no
30,BUY,-0.283539,21:07:23.343886768,no,-,-,-,-,0.350494,2.853117,0.665281,2,1,472,3128,1.250000,4.449100,2400,no
31,BUY,-0.392950,21:07:23.343886768,no,-,-,-,-,0.385543,2.593742,0.665281,2,1,477,3123,1.250000,4.402500,2400,no
32,BUY,-0.258872,21:07:23.343886768,no,-,-,-,-,0.424098,2.357948,0.665281,2,1,481,3119,1.250000,4.365900,2400,no
33,BUY,0.013596,21:07:23.343886768,no,-,-,-,-,0.466507,2.143589,0.665281,2,1,486,3114,1.250000,4.320900,2400,no
34,BUY,-0.251949,21:07:23.343886768,no,-,-,-,-,0.513158,1.948717,0.665281,2,1,489,3111,1.250000,4.294400,2400,no
35,BUY,0.004759,21:07:23.343886768,no,-,-,-,-,0.564474,1.771561,0.665281,2,1,496,3104,1.250000,4.233800,2400,no
36,BUY,-0.171529,21:07:23.343886768,no,-,-,-,-,0.620921,1.610510,0.665281,2,1,501,3099,1.250000,4.191600,2400,no
37,BUY,-0.127436,21:07:23.343886768,no,-,-,-,-,0.683013,1.464100,0.665281,2,1,505,3095,1.250000,4.158400,2400,no
38,BUY,-0.135805,21:07:23.343886768,no,-,-,-,-,0.751315,1.331000,0.665281,2,1,509,3091,1.250000,4.125700,2400,no
39,BUY,-0.121600,21:07:23.343886768,no,-,-,-,-,0.826446,1.210000,0.665281,2,1,515,3085,1.250000,4.077600,2400,no
40,BUY,-0.325066,21:07:23.343886768,no,-,-,-,-,0.909091,1.100000,0.665281,2,1,521,3079,1.250000,4.030700,2400,no
41,BUY,-0.369157,21:07:23.343886768,no,-,-,-,-,1.000000,1.000000,0.665281,2,1,524,3076,1.250000,4.007600,2400,no
42,BUY,-0.264931,21:07:23.343886768,no,-,-,-,-,1.100000,0.909091,0.665281,2,1,529,3071,1.250000,3.969700,2400,no
43,BUY,-0.414128,21:07:23.343886768,no,-,-,-,-,1.210000,0.826446,0.665281,2,1,535,3065,1.250000,3.925200,2400,no
44,BUY,-0.615623,21:07:23.343886768,no,-,-,-,-,1.331000,0.751315,0.665281,2,1,539,3061,1.250000,3.896100,2400,no
45,BUY,-0.402658,21:07:23.343886768,no,-,-,-,-,1.464100,0.683013,0.665281,2,1,544,3056,1.250000,3.860200,2400,no
46,BUY,-0.339395,21:07:23.343886768,no,-,-,-,-,1.610510,0.620921,0.665281,2,1,548,3052,1.250000,3.832100,2400,no
47,BUY,-0.363474,21:07:23.343886768,no,-,-,-,-,1.771561,0.564474,0.665281,2,1,555,3045,1.250000,3.783700,2400,no
48,BUY,-0.273804,21:07:23.343886768,no,-,-,-,-,1.948717,0.513158,0.665281,2,1,558,3042,1.250000,3.763400,2400,no
49,BUY,-0.389707,21:07:23.343886768,no,-,-,-,-,2.143589,0.466507,0.665281,2,1,564,3036,1.250000,3.723400,2400,no
50,BUY,-0.547385,21:07:23.343886768,no,-,-,-,-,2.357948,0.424098,0.665281,2,1,570,3030,1.250000,3.684200,2400,no
51,BUY,-0.684425,21:07:23.343886768,no,-,-,-,-,2.593742,0.385543,0.665281,2,1,574,3026,1.250000,3.658500,2400,no
52,BUY,-0.373126,21:07:23.343886768,no,-,-,-,-,2.853117,0.350494,0.665281,2,1,578,3022,1.250000,3.633200,2400,no
53,BUY,-0.027155,21:07:23.343886768,no,-,-,-,-,3.138428,0.318631,0.665281,2,1,584,3016,1.250000,3.595800,2400,no
54,BUY,0.027517,21:07:23.343886768,no,-,-,-,-,3.452271,0.289664,0.665281,2,1,588,3012,1.250000,3.571400,2400,no
55,BUY,-0.352544,21:07:23.343886768,no,-,-,-,-,3.797498,0.263331,0.665281,2,1,594,3006,1.250000,3.535300,2400,no
56,BUY,-0.068145,21:07:23.343886768,no,-,-,-,-,4.177248,0.239392,0.665281,2,1,600,3000,1.250000,3.500000,2400,no
57,BUY,-0.002791,21:07:23.343886768,no,-,-,-,-,4.594973,0.217629,0.665281,2,1,605,2995,1.250000,3.471000,2400,no
58,BUY,-0.158902,21:07:23.343886768,no,-,-,-,-,5.054470,0.197845,0.665281,2,1,609,2991,1.250000,3.448200,2400,no
59,BUY,0.003282,21:07:23.343886768,no,-,-,-,-,5.559917,0.179859,0.665281,2,1,616,2984,1.250000,3.409000,2400,no
60,BUY,-0.288790,21:07:23.343886768,no,-,-,-,-,6.115909,0.163508,0.665281,2,1,621,2979,1.250000,3.381600,2400,no
61,BUY,-0.354924,21:07:23.343886768,no,-,-,-,-,6.727500,0.148644,0.665281,2,1,626,2974,1.250000,3.354600,2400,no
62,BUY,-0.330330,21:07:23.343886768,no,-,-,-,-,7.400250,0.135131,0.665281,2,1,632,2968,1.250000,3.322700,2400,no
63,BUY,-0.174150,21:07:23.343886768,no,-,-,-,-,8.140275,0.122846,0.665281,2,1,637,2963,1.250000,3.296700,2400,no
64,BUY,-0.368490,21:07:23.343886768,no,-,-,-,-,8.954302,0.111678,0.665281,2,1,641,2959,1.250000,3.276100,2400,no
65,BUY,-0.210250,21:07:23.343886768,no,-,-,-,-,9.849733,0.101526,0.665281,2,1,644,2956,1.250000,3.260800,2400,no
66,BUY,0.151314,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,649,2951,1.250000,3.235700,2400,no
67,BUY,0.147560,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,656,2944,1.250000,3.201200,2400,no
68,BUY,0.657821,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,659,2941,1.250000,3.186600,2400,no
69,BUY,0.688012,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,666,2934,1.250000,3.153100,2400,no
70,BUY,0.352268,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,671,2929,1.250000,3.129600,2400,no
71,BUY,0.062363,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,674,2926,1.250000,3.115700,2400,no
72,BUY,0.157909,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,680,2920,1.250000,3.088200,2400,no
73,BUY,-0.056039,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,685,2915,1.250000,3.065600,2400,no
74,BUY,0.030820,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,689,2911,1.250000,3.047800,2400,no
75,BUY,-0.061894,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,695,2905,1.250000,3.021500,2400,no
76,BUY,0.300382,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,702,2898,1.250000,2.991400,2400,no
77,BUY,0.517860,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,708,2892,1.250000,2.966100,2400,no
78,BUY,0.427156,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,713,2887,1.250000,2.945300,2400,no
79,BUY,0.344713,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,717,2883,1.250000,2.928800,2400,no
80,BUY,0.381108,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,723,2877,1.250000,2.904500,2400,no
81,BUY,0.267451,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,727,2873,1.250000,2.888500,2400,no
82,BUY,0.183316,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,732,2868,1.250000,2.868800,2400,no
83,BUY,0.362798,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,738,2862,1.250000,2.845500,2400,no
84,BUY,0.233400,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,741,2859,1.250000,2.834000,2400,no
85,BUY,0.060751,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,747,2853,1.250000,2.811200,2400,no
86,BUY,0.143484,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,751,2849,1.250000,2.796200,2400,no
87,BUY,0.291776,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,757,2843,1.250000,2.774100,2400,no
88,BUY,1.511059,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,761,2839,1.250000,2.759500,2400,no
89,BUY,1.498437,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,766,2834,1.250000,2.741500,2400,no
90,BUY,0.239565,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,771,2829,1.250000,2.723700,2400,no
91,BUY,0.359809,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,777,2823,1.250000,2.702700,2400,no
92,BUY,0.167448,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,783,2817,1.250000,2.681900,2400,no
93,BUY,-0.180220,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,786,2814,1.250000,2.671700,2400,no
94,BUY,0.039115,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,791,2809,1.250000,2.654800,2400,no
95,BUY,-0.116629,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,796,2804,1.250000,2.638100,2400,no
96,BUY,-0.246028,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,800,2800,1.250000,2.625000,2400,no
97,BUY,-0.257793,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,805,2795,1.250000,2.608600,2400,no
98,BUY,-0.310172,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,810,2790,1.250000,2.592500,2400,no
99,BUY,-0.582914,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,816,2784,1.250000,2.573500,2400,no
100,BUY,-0.668432,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,821,2779,1.250000,2.557800,2400,no
101,BUY,-0.421617,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,825,2775,1.250000,2.545400,2400,no
102,BUY,-0.214539,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,829,2771,1.250000,2.533100,2400,no
103,BUY,1.220518,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,835,2765,1.250000,2.514900,2400,no
104,BUY,1.011202,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,837,2763,1.250000,2.508900,2400,no
105,BUY,1.064107,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,843,2757,1.250000,2.491100,2400,no
106,BUY,1.038356,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,848,2752,1.250000,2.476400,2400,no
107,BUY,0.610221,21:07:23.343886768,no,-,-,-,-,10.000000,0.100000,0.665281,2,1,853,2747,1.250000,2.461800,2400,no
