轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.511623,21:07:23.347255575,no,-,-,-,-,0.909091,1.100000,0.663276,2,1,331,3269,1.250000,0.000000,4500,no
2,BUY,0.548393,21:07:23.347255575,yes,13.300000,ask1,100,00:00:00.000045777,0.826446,1.210000,0.663276,2,1,336,3264,1.250000,0.297600,4400,no
3,BUY,0.085541,21:07:23.347255575,no,-,-,-,-,0.751315,1.331000,0.663276,2,1,340,3260,1.250000,0.294100,4400,no
4,BUY,0.302745,21:07:23.347255575,no,-,-,-,-,0.683013,1.464100,0.663276,2,1,345,3255,1.250000,0.289800,4400,no
5,BUY,0.333264,21:07:23.347255575,no,-,-,-,-,0.620921,1.610510,0.663276,2,1,350,3250,1.250000,0.285700,4400,no
6,BUY,0.010316,21:07:23.347255575,no,-,-,-,-,0.564474,1.771561,0.663276,2,1,356,3244,1.250000,0.280800,4400,no
7,BUY,0.286287,21:07:23.347255575,no,-,-,-,-,0.513158,1.948717,0.663276,2,1,360,3240,1.250000,0.277700,4400,no
8,BUY,0.615475,21:07:23.347255575,yes,13.300000,ask1,200,00:00:00.000036725,0.466507,2.143589,0.663276,2,1,364,3236,1.250000,0.824100,4200,no
9,BUY,0.324243,21:07:23.347255575,yes,13.310000,ask1,200,00:00:00.000043076,0.424098,2.357948,0.663276,2,1,369,3231,1.250000,0.813000,4200,no
10,BUY,0.868105,21:07:23.347255575,yes,13.300000,ask1,200,00:00:00.000037739,0.424098,2.357948,0.663276,2,1,373,3227,1.250000,1.876600,3800,no
11,BUY,0.621958,21:07:23.347255575,yes,13.300000,ask1,200,00:00:00.000035717,0.424098,2.357948,0.663276,2,1,378,3222,1.250000,2.380900,3600,no
12,BUY,0.250601,21:07:23.347255575,no,-,-,-,-,0.424098,2.357948,0.663276,2,1,382,3218,1.250000,2.356000,3600,no
13,BUY,0.274825,21:07:23.347255575,no,-,-,-,-,0.424098,2.357948,0.663276,2,1,389,3211,1.250000,2.313600,3600,no
14,BUY,1.176463,21:07:23.347255575,yes,13.320000,ask1,200,00:00:00.000038943,0.424098,2.357948,0.663276,2,1,395,3205,1.250000,2.784800,3400,no
15,BUY,0.438081,21:07:23.347255575,yes,13.330000,ask1,200,00:00:00.000038168,0.466507,2.143589,0.663276,2,1,399,3201,1.250000,3.258100,3200,no
16,BUY,0.501985,21:07:23.347255575,yes,13.340000,ask1,100,00:00:00.000035978,0.513158,1.948717,0.663276,2,1,405,3195,1.250000,3.456700,3100,no
17,BUY,-0.114270,21:07:23.347255575,no,-,-,-,-,0.564474,1.771561,0.663276,2,1,409,3191,1.250000,3.422900,3100,no
