轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,1.148819,21:07:23.348988230,yes,35.720000,ask1,100,00:00:00.000045686,0.909091,1.100000,0.735918,2,1,332,3268,10.000000,0.301200,35900,no
2,BUY,0.687263,21:07:23.348988230,yes,35.730000,ask1,100,00:00:00.000065714,0.826446,1.210000,0.735918,2,1,337,3263,10.000000,0.593400,35800,no
3,BUY,0.431668,21:07:23.348988230,no,-,-,-,-,0.751315,1.331000,0.735918,2,1,342,3258,10.000000,0.584700,35800,no
4,BUY,0.694190,21:07:23.348988230,yes,35.740000,ask1,100,00:00:00.000039984,0.683013,1.464100,0.735918,2,1,347,3253,10.000000,0.864500,35700,no
5,BUY,0.655914,21:07:23.348988230,yes,35.740000,ask1,100,00:00:00.000039571,0.620921,1.610510,0.735918,2,1,352,3248,10.000000,0.852200,35700,no
6,BUY,0.903899,21:07:23.348988230,yes,35.740000,ask1,100,00:00:00.000068975,0.564474,1.771561,0.735918,2,1,358,3242,10.000000,1.117300,35600,no
7,BUY,0.695119,21:07:23.348988230,yes,35.740000,ask1,100,00:00:00.000036049,0.513158,1.948717,0.735918,2,1,361,3239,10.000000,1.385000,35500,no
8,BUY,0.461843,21:07:23.348988230,yes,35.750000,ask1,200,00:00:00.000037110,0.466507,2.143589,0.735918,2,1,365,3235,10.000000,2.191700,35200,no
9,BUY,-0.069862,21:07:23.348988230,no,-,-,-,-,0.424098,2.357948,0.735918,2,1,370,3230,10.000000,2.162100,35200,no
10,BUY,0.126607,21:07:23.348988230,no,-,-,-,-,0.385543,2.593742,0.735918,2,1,375,3225,10.000000,2.133300,35200,no
11,BUY,-0.005970,21:07:23.348988230,no,-,-,-,-,0.350494,2.853117,0.735918,2,1,380,3220,10.000000,2.105200,35200,no
12,BUY,0.037298,21:07:23.348988230,no,-,-,-,-,0.318631,3.138428,0.735918,2,1,384,3216,10.000000,2.083300,35200,no
13,BUY,0.070514,21:07:23.348988230,no,-,-,-,-,0.289664,3.452271,0.735918,2,1,391,3209,10.000000,2.046000,35200,no
14,BUY,0.035810,21:07:23.348988230,no,-,-,-,-,0.263331,3.797498,0.735918,2,1,397,3203,10.000000,2.015100,35200,no
15,BUY,0.343958,21:07:23.348988230,yes,35.750000,ask1,400,00:00:00.000036652,0.239392,4.177248,0.735918,2,1,401,3199,10.000000,1.995000,35200,no
16,BUY,0.060137,21:07:23.348988230,no,-,-,-,-,0.217629,4.594973,0.735918,2,1,406,3194,10.000000,2.955600,34800,no
17,BUY,0.309531,21:07:23.348988230,yes,35.750000,ask1,500,00:00:00.000035648,0.197845,5.054470,0.735918,2,1,410,3190,10.000000,4.146300,34300,no
18,BUY,0.206893,21:07:23.348988230,yes,35.740000,ask1,500,00:00:00.000035876,0.179859,5.559917,0.735918,2,1,413,3187,10.000000,4.116200,34300,no
19,BUY,-0.164240,21:07:23.348988230,no,-,-,-,-,0.163508,6.115909,0.735918,2,1,418,3182,10.000000,5.263100,33800,no
20,BUY,0.154360,21:07:23.348988230,yes,35.740000,ask1,600,00:00:00.000037319,0.148644,6.727500,0.735918,2,1,422,3178,10.000000,6.635000,33200,no
21,BUY,0.065721,21:07:23.348988230,no,-,-,-,-,0.135131,7.400250,0.735918,2,1,427,3173,10.000000,6.557300,33200,no
22,BUY,0.387070,21:07:23.348988230,yes,35.750000,ask1,800,00:00:00.000035915,0.122846,8.140275,0.735918,2,1,431,3169,10.000000,8.352600,32400,no
23,BUY,0.521025,21:07:23.348988230,yes,35.750000,ask1,800,00:00:00.000036975,0.111678,8.954302,0.735918,2,1,438,3162,10.000000,10.045600,31600,no
24,BUY,0.449481,21:07:23.348988230,yes,35.750000,ask1,900,00:00:00.000035321,0.101526,9.849733,0.735918,2,1,443,3157,10.000000,11.963800,30700,no
25,BUY,0.543187,21:07:23.348988230,yes,35.750000,ask1,900,00:00:00.000036005,0.101526,9.849733,0.735918,2,1,446,3154,10.000000,11.883400,30700,no
26,BUY,0.463378,21:07:23.348988230,yes,35.750000,ask1,900,00:00:00.000037433,0.101526,9.849733,0.735918,2,1,450,3150,10.000000,15.777700,28900,no
27,BUY,0.651098,21:07:23.348988230,yes,35.750000,ask1,900,00:00:00.000035758,0.101526,9.849733,0.735918,2,1,457,3143,10.000000,17.505400,28000,no
28,BUY,0.654770,21:07:23.348988230,yes,35.770000,ask1,900,00:00:00.000036017,0.101526,9.849733,0.735918,2,1,461,3139,10.000000,19.305800,27100,no
29,BUY,0.730110,21:07:23.348988230,yes,35.760000,ask1,900,00:00:00.000037642,0.101526,9.849733,0.735918,2,1,465,3135,10.000000,19.139700,27100,no
30,BUY,0.212100,21:07:23.348988230,yes,35.770000,ask1,800,00:00:00.000039623,0.111678,8.954302,0.735918,2,1,469,3131,10.000000,22.601200,25400,no
31,BUY,0.362212,21:07:23.348988230,yes,35.770000,ask1,800,00:00:00.000036480,0.122846,8.140275,0.735918,2,1,474,3126,10.000000,24.050600,24600,no
32,BUY,0.287474,21:07:23.348988230,yes,35.770000,ask1,700,00:00:00.000039480,0.135131,7.400250,0.735918,2,1,479,3121,10.000000,25.260900,23900,no
33,BUY,0.343751,21:07:23.348988230,yes,35.770000,ask1,600,00:00:00.000036721,0.148644,6.727500,0.735918,2,1,485,3115,10.000000,26.185500,23300,no
34,BUY,0.472842,21:07:23.348988230,yes,35.770000,ask1,600,00:00:00.000036736,0.163508,6.115909,0.735918,2,1,488,3112,10.000000,27.254000,22700,no
35,BUY,0.614480,21:07:23.348988230,yes,35.770000,ask1,500,00:00:00.000036780,0.179859,5.559917,0.735918,2,1,493,3107,10.000000,27.991800,22200,no
36,BUY,0.489361,21:07:23.348988230,yes,35.780000,ask1,500,00:00:00.000037349,0.197845,5.054470,0.735918,2,1,499,3101,10.000000,27.655300,22200,no
37,BUY,0.465944,21:07:23.348988230,yes,35.780000,ask1,400,00:00:00.000041427,0.217629,4.594973,0.735918,2,1,503,3097,10.000000,29.224600,21300,no
