轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.419573,21:07:23.355517293,no,-,-,-,-,0.909091,1.100000,0.626538,2,1,332,3268,6.250000,0.000000,22500,no
2,SELL,0.068195,21:07:23.355517293,no,-,-,-,-,0.826446,1.210000,0.626538,2,1,335,3265,6.250000,0.000000,22500,no
3,SELL,0.293892,21:07:23.355517293,no,-,-,-,-,0.751315,1.331000,0.626538,2,1,339,3261,6.250000,0.000000,22500,no
4,SELL,0.128412,21:07:23.355517293,no,-,-,-,-,0.683013,1.464100,0.626538,2,1,343,3257,6.250000,0.000000,22500,no
5,SELL,0.319186,21:07:23.355517293,no,-,-,-,-,0.620921,1.610510,0.626538,2,1,347,3253,6.250000,0.000000,22500,no
6,SELL,0.298676,21:07:23.355517293,no,-,-,-,-,0.564474,1.771561,0.626538,2,1,350,3250,6.250000,0.000000,22500,no
7,SELL,0.255789,21:07:23.355517293,no,-,-,-,-,0.513158,1.948717,0.626538,2,1,355,3245,6.250000,0.000000,22500,no
8,SELL,0.264678,21:07:23.355517293,no,-,-,-,-,0.466507,2.143589,0.626538,2,1,359,3241,6.250000,0.000000,22500,no
9,SELL,0.301685,21:07:23.355517293,no,-,-,-,-,0.424098,2.357948,0.626538,2,1,362,3238,6.250000,0.000000,22500,no
10,SELL,0.218128,21:07:23.355517293,no,-,-,-,-,0.385543,2.593742,0.626538,2,1,366,3234,6.250000,0.000000,22500,no
11,SELL,-0.053558,21:07:23.355517293,no,-,-,-,-,0.350494,2.853117,0.626538,2,1,369,3231,6.250000,0.000000,22500,no
12,SELL,-0.560580,21:07:23.355517293,yes,11.930000,bid1,300,00:00:00.000037340,0.318631,3.138428,0.626538,2,1,373,3227,6.250000,0.804200,22200,no
13,SELL,-0.386685,21:07:23.355517293,yes,11.930000,bid1,300,00:00:00.000041145,0.289664,3.452271,0.626538,2,1,376,3224,6.250000,1.595700,21900,no
14,SELL,-0.342125,21:07:23.355517293,yes,11.930000,bid1,300,00:00:00.000041998,0.263331,3.797498,0.626538,2,1,381,3219,6.250000,2.362200,21600,no
15,SELL,0.497695,21:07:23.355517293,no,-,-,-,-,0.239392,4.177248,0.626538,2,1,383,3217,6.250000,2.349800,21600,no
16,SELL,-0.250218,21:07:23.355517293,yes,11.930000,bid1,400,00:00:00.000036968,0.217629,4.594973,0.626538,2,1,387,3213,6.250000,3.359100,21200,no
17,SELL,-0.065749,21:07:23.355517293,no,-,-,-,-,0.197845,5.054470,0.626538,2,1,392,3208,6.250000,3.316300,21200,no
18,SELL,-0.014782,21:07:23.355517293,no,-,-,-,-,0.179859,5.559917,0.626538,2,1,396,3204,6.250000,3.282800,21200,no
19,SELL,-0.353273,21:07:23.355517293,yes,11.930000,bid1,600,00:00:00.000036188,0.163508,6.115909,0.626538,2,1,398,3202,6.250000,4.773800,20600,no
20,SELL,0.264431,21:07:23.355517293,no,-,-,-,-,0.148644,6.727500,0.626538,2,1,402,3198,6.250000,4.726300,20600,no
21,SELL,0.057920,21:07:23.355517293,no,-,-,-,-,0.135131,7.400250,0.626538,2,1,406,3194,6.250000,4.679800,20600,no
22,SELL,-0.441569,21:07:23.355517293,yes,11.930000,bid1,800,00:00:00.000036337,0.122846,8.140275,0.626538,2,1,409,3191,6.250000,6.601400,19800,no
23,SELL,-0.620805,21:07:23.355517293,yes,11.940000,bid1,800,00:00:00.000037203,0.122846,8.140275,0.626538,2,1,412,3188,6.250000,8.495100,19000,no
24,SELL,-0.484982,21:07:23.355517293,yes,11.940000,bid1,800,00:00:00.000039973,0.122846,8.140275,0.626538,2,1,416,3184,6.250000,10.336500,18200,no
