轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.088177,21:07:23.365835218,no,-,-,-,-,0.909091,1.100000,0.748667,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,0.385402,21:07:23.365835218,no,-,-,-,-,0.826446,1.210000,0.748667,2,1,335,3265,1.250000,0.000000,4500,no
3,BUY,0.450884,21:07:23.365835218,no,-,-,-,-,0.751315,1.331000,0.748667,2,1,339,3261,1.250000,0.000000,4500,no
4,BUY,0.022030,21:07:23.365835218,no,-,-,-,-,0.683013,1.464100,0.748667,2,1,343,3257,1.250000,0.000000,4500,no
5,BUY,-0.302756,21:07:23.365835218,no,-,-,-,-,0.620921,1.610510,0.748667,2,1,347,3253,1.250000,0.000000,4500,no
6,BUY,-0.304959,21:07:23.365835218,no,-,-,-,-,0.564474,1.771561,0.748667,2,1,350,3250,1.250000,0.000000,4500,no
7,BUY,0.003585,21:07:23.365835218,no,-,-,-,-,0.513158,1.948717,0.748667,2,1,355,3245,1.250000,0.000000,4500,no
8,BUY,-0.026196,21:07:23.365835218,no,-,-,-,-,0.466507,2.143589,0.748667,2,1,359,3241,1.250000,0.000000,4500,no
9,BUY,-0.127080,21:07:23.365835218,no,-,-,-,-,0.424098,2.357948,0.748667,2,1,362,3238,1.250000,0.000000,4500,no
10,BUY,-0.595123,21:07:23.365835218,no,-,-,-,-,0.385543,2.593742,0.748667,2,1,369,3231,1.250000,0.000000,4500,no
11,BUY,-0.344014,21:07:23.365835218,no,-,-,-,-,0.350494,2.853117,0.748667,2,1,372,3228,1.250000,0.000000,4500,no
12,BUY,-0.251493,21:07:23.365835218,no,-,-,-,-,0.318631,3.138428,0.748667,2,1,376,3224,1.250000,0.000000,4500,no
13,BUY,-0.339745,21:07:23.365835218,no,-,-,-,-,0.289664,3.452271,0.748667,2,1,380,3220,1.250000,0.000000,4500,no
14,BUY,-0.643302,21:07:23.365835218,no,-,-,-,-,0.263331,3.797498,0.748667,2,1,383,3217,1.250000,0.000000,4500,no
15,BUY,-0.930044,21:07:23.365835218,no,-,-,-,-,0.239392,4.177248,0.748667,2,1,386,3214,1.250000,0.000000,4500,no
16,BUY,-0.569735,21:07:23.365835218,no,-,-,-,-,0.217629,4.594973,0.748667,2,1,392,3208,1.250000,0.000000,4500,no
17,BUY,-0.176003,21:07:23.365835218,no,-,-,-,-,0.197845,5.054470,0.748667,2,1,396,3204,1.250000,0.000000,4500,no
18,BUY,-0.205396,21:07:23.365835218,no,-,-,-,-,0.179859,5.559917,0.748667,2,1,398,3202,1.250000,0.000000,4500,no
19,BUY,-0.099629,21:07:23.365835218,no,-,-,-,-,0.163508,6.115909,0.748667,2,1,402,3198,1.250000,0.000000,4500,no
20,BUY,-1.308419,21:07:23.365835218,no,-,-,-,-,0.148644,6.727500,0.748667,2,1,406,3194,1.250000,0.000000,4500,no
21,BUY,-1.126033,21:07:23.365835218,no,-,-,-,-,0.135131,7.400250,0.748667,2,1,409,3191,1.250000,0.000000,4500,no
22,BUY,-0.976066,21:07:23.365835218,no,-,-,-,-,0.122846,8.140275,0.748667,2,1,412,3188,1.250000,0.000000,4500,no
23,BUY,-0.917631,21:07:23.365835218,no,-,-,-,-,0.111678,8.954302,0.748667,2,1,416,3184,1.250000,0.000000,4500,no
24,BUY,-0.981016,21:07:23.365835218,no,-,-,-,-,0.101526,9.849733,0.748667,2,1,421,3179,1.250000,0.000000,4500,no
25,BUY,0.149980,21:07:23.365835218,yes,6.540000,ask1,1000,00:00:00.000043907,0.100000,10.000000,0.748667,2,1,426,3174,1.250000,2.347400,3500,no
26,BUY,0.173081,21:07:23.365835218,yes,6.540000,ask1,1000,00:00:00.000036958,0.100000,10.000000,0.748667,2,1,431,3169,1.250000,4.640300,2500,no
27,BUY,-0.092244,21:07:23.365835218,no,-,-,-,-,0.110000,9.090909,0.748667,2,1,436,3164,1.250000,4.587100,2500,no
28,BUY,-0.044490,21:07:23.365835218,no,-,-,-,-,0.121000,8.264463,0.748667,2,1,440,3160,1.250000,4.545400,2500,no
29,BUY,-0.618948,21:07:23.365835218,no,-,-,-,-,0.133100,7.513148,0.748667,2,1,444,3156,1.250000,4.504500,2500,no
30,BUY,-0.733657,21:07:23.365835218,no,-,-,-,-,0.146410,6.830135,0.748667,2,1,447,3153,1.250000,4.474200,2500,no
31,BUY,-0.635554,21:07:23.365835218,no,-,-,-,-,0.161051,6.209213,0.748667,2,1,451,3149,1.250000,4.434500,2500,no
32,BUY,-0.408946,21:07:23.365835218,no,-,-,-,-,0.177156,5.644739,0.748667,2,1,456,3144,1.250000,4.385900,2500,no
33,BUY,-0.212798,21:07:23.365835218,no,-,-,-,-,0.194872,5.131581,0.748667,2,1,459,3141,1.250000,4.357200,2500,no
34,BUY,-0.311739,21:07:23.365835218,no,-,-,-,-,0.214359,4.665074,0.748667,2,1,464,3136,1.250000,4.310300,2500,no
35,BUY,-0.529858,21:07:23.365835218,no,-,-,-,-,0.235795,4.240976,0.748667,2,1,466,3134,1.250000,4.291800,2500,no
36,BUY,-0.457954,21:07:23.365835218,no,-,-,-,-,0.259374,3.855433,0.748667,2,1,470,3130,1.250000,4.255300,2500,no
37,BUY,0.042385,21:07:23.365835218,no,-,-,-,-,0.285312,3.504939,0.748667,2,1,474,3126,1.250000,4.219400,2500,no
38,BUY,0.098235,21:07:23.365835218,no,-,-,-,-,0.313843,3.186308,0.748667,2,1,478,3122,1.250000,4.184100,2500,no
39,BUY,-0.386956,21:07:23.365835218,no,-,-,-,-,0.345227,2.896644,0.748667,2,1,482,3118,1.250000,4.149300,2500,no
40,BUY,-0.403072,21:07:23.365835218,no,-,-,-,-,0.379750,2.633313,0.748667,2,1,486,3114,1.250000,4.115200,2500,no
