轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.390062,21:07:23.338720851,no,-,-,-,-,0.909091,1.100000,0.584723,2,1,332,3268,6.250000,0.000000,22500,no
2,BUY,-0.206927,21:07:23.338720851,no,-,-,-,-,0.826446,1.210000,0.584723,2,1,337,3263,6.250000,0.000000,22500,no
3,BUY,1.375810,21:07:23.338720851,yes,8.000000,ask1,100,00:00:00.000043702,0.751315,1.331000,0.584723,2,1,342,3258,6.250000,0.292300,22400,no
4,BUY,0.363041,21:07:23.338720851,no,-,-,-,-,0.683013,1.464100,0.584723,2,1,347,3253,6.250000,0.288100,22400,no
5,BUY,1.487161,21:07:23.338720851,yes,7.990000,ask1,100,00:00:00.000034500,0.620921,1.610510,0.584723,2,1,352,3248,6.250000,0.284000,22400,no
6,BUY,2.320647,21:07:23.338720851,yes,7.990000,ask1,100,00:00:00.000035542,0.564474,1.771561,0.584723,2,1,358,3242,6.250000,0.558600,22300,no
7,BUY,2.312470,21:07:23.338720851,yes,7.990000,ask1,100,00:00:00.000036646,0.513158,1.948717,0.584723,2,1,361,3239,6.250000,0.831000,22200,no
8,BUY,1.089917,21:07:23.338720851,yes,8.000000,ask1,200,00:00:00.000036450,0.466507,2.143589,0.584723,2,1,365,3235,6.250000,1.643800,21900,no
9,BUY,1.706852,21:07:23.338720851,yes,7.990000,ask1,200,00:00:00.000035896,0.424098,2.357948,0.584723,2,1,370,3230,6.250000,2.162100,21700,no
10,BUY,1.194840,21:07:23.338720851,yes,7.990000,ask1,200,00:00:00.000036718,0.385543,2.593742,0.584723,2,1,374,3226,6.250000,2.673700,21500,no
11,BUY,0.635577,21:07:23.338720851,yes,8.000000,ask1,200,00:00:00.000041644,0.350494,2.853117,0.584723,2,1,380,3220,6.250000,3.157800,21300,no
12,BUY,0.801706,21:07:23.338720851,yes,8.000000,ask1,300,00:00:00.000035084,0.318631,3.138428,0.584723,2,1,384,3216,6.250000,3.125000,21300,no
13,BUY,0.697624,21:07:23.338720851,yes,7.990000,ask1,300,00:00:00.000036565,0.289664,3.452271,0.584723,2,1,391,3209,6.250000,4.603500,20700,no
14,BUY,1.263399,21:07:23.338720851,yes,7.990000,ask1,300,00:00:00.000035457,0.263331,3.797498,0.584723,2,1,396,3204,6.250000,5.303000,20400,no
15,BUY,0.821202,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000036345,0.239392,4.177248,0.584723,2,1,401,3199,6.250000,5.236900,20400,no
16,BUY,1.177371,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000049653,0.217629,4.594973,0.584723,2,1,406,3194,6.250000,6.157600,20000,no
17,BUY,0.873866,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000036826,0.217629,4.594973,0.584723,2,1,410,3190,6.250000,8.048700,19200,no
18,BUY,1.232193,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000036229,0.217629,4.594973,0.584723,2,1,413,3187,6.250000,7.990300,19200,no
19,BUY,0.981078,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000034673,0.217629,4.594973,0.584723,2,1,418,3182,6.250000,8.851600,18800,no
20,BUY,0.486666,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000036793,0.217629,4.594973,0.584723,2,1,422,3178,6.250000,10.663500,18000,no
21,BUY,0.027752,21:07:23.338720851,no,-,-,-,-,0.217629,4.594973,0.584723,2,1,427,3173,6.250000,10.538600,18000,no
22,BUY,0.601245,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000035372,0.217629,4.594973,0.584723,2,1,431,3169,6.250000,11.368900,17600,no
23,BUY,0.773123,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000035328,0.217629,4.594973,0.584723,2,1,437,3163,6.250000,12.128100,17200,no
24,BUY,0.132545,21:07:23.338720851,yes,8.000000,ask1,400,00:00:00.000038475,0.217629,4.594973,0.584723,2,1,443,3157,6.250000,12.866800,16800,no
25,BUY,-0.148833,21:07:23.338720851,no,-,-,-,-,0.239392,4.177248,0.584723,2,1,446,3154,6.250000,12.780200,16800,no
26,BUY,-0.053137,21:07:23.338720851,no,-,-,-,-,0.263331,3.797498,0.584723,2,1,450,3150,6.250000,12.666600,16800,no
27,BUY,-0.759210,21:07:23.338720851,no,-,-,-,-,0.263331,3.797498,0.584723,2,1,457,3143,6.250000,12.472600,16800,no
28,BUY,0.178624,21:07:23.338720851,yes,8.010000,ask1,300,00:00:00.000035847,0.263331,3.797498,0.584723,2,1,461,3139,6.250000,13.015100,16500,no
29,BUY,-0.041866,21:07:23.338720851,no,-,-,-,-,0.289664,3.452271,0.584723,2,1,465,3135,6.250000,12.903200,16500,no
30,BUY,-0.399449,21:07:23.338720851,no,-,-,-,-,0.318631,3.138428,0.584723,2,1,469,3131,6.250000,12.793100,16500,no
31,BUY,-0.283727,21:07:23.338720851,no,-,-,-,-,0.350494,2.853117,0.584723,2,1,474,3126,6.250000,12.658200,16500,no
32,BUY,-0.736590,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,479,3121,6.250000,12.526000,16500,no
33,BUY,-0.817875,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,485,3115,6.250000,12.371100,16500,no
34,BUY,-0.777986,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,488,3112,6.250000,12.295000,16500,no
35,BUY,-1.038364,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,493,3107,6.250000,12.170300,16500,no
36,BUY,-1.541891,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,498,3102,6.250000,12.048100,16500,no
37,BUY,-0.994890,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,503,3097,6.250000,11.928400,16500,no
38,BUY,-0.990564,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,508,3092,6.250000,11.811000,16500,no
39,BUY,-0.978759,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,512,3088,6.250000,11.718700,16500,no
40,BUY,-0.807523,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,517,3083,6.250000,11.605400,16500,no
41,BUY,-1.011038,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,523,3077,6.250000,11.472200,16500,no
42,BUY,-0.677086,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,528,3072,6.250000,11.363600,16500,no
43,BUY,0.606000,21:07:23.338720851,yes,8.000000,ask1,200,00:00:00.000069938,0.385543,2.593742,0.584723,2,1,532,3068,6.250000,11.654100,16300,no
44,BUY,-0.104511,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,537,3063,6.250000,11.545600,16300,no
45,BUY,-0.146438,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,542,3058,6.250000,11.439100,16300,no
46,BUY,-0.887218,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,546,3054,6.250000,11.355300,16300,no
47,BUY,-0.863496,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,552,3048,6.250000,11.231800,16300,no
48,BUY,-0.569387,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,556,3044,6.250000,11.151000,16300,no
49,BUY,-0.566318,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,561,3039,6.250000,11.051600,16300,no
50,BUY,-1.479190,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,567,3033,6.250000,10.934700,16300,no
51,BUY,-1.313896,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,572,3028,6.250000,10.839100,16300,no
52,BUY,-1.386241,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,577,3023,6.250000,10.745200,16300,no
53,BUY,-1.587402,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,582,3018,6.250000,10.652900,16300,no
54,BUY,-1.855618,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,586,3014,6.250000,10.580200,16300,no
55,BUY,-0.641397,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,592,3008,6.250000,10.472900,16300,no
56,BUY,-0.152881,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,597,3003,6.250000,10.385200,16300,no
57,BUY,-0.902804,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,604,2996,6.250000,10.264900,16300,no
58,BUY,-0.629184,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,608,2992,6.250000,10.197300,16300,no
59,BUY,-0.655678,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,613,2987,6.250000,10.114100,16300,no
60,BUY,0.362646,21:07:23.338720851,yes,8.000000,ask1,200,00:00:00.000038550,0.385543,2.593742,0.584723,2,1,619,2981,6.250000,10.339200,16100,no
61,BUY,-0.428355,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,623,2977,6.250000,10.272800,16100,no
62,BUY,-0.598995,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,628,2972,6.250000,10.191000,16100,no
63,BUY,-0.759631,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,636,2964,6.250000,10.062800,16100,no
64,BUY,-1.099746,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,640,2960,6.250000,10.000000,16100,no
65,BUY,-0.767765,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,643,2957,6.250000,9.953300,16100,no
66,BUY,-0.250947,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,647,2953,6.250000,9.891800,16100,no
67,BUY,-0.360174,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,652,2948,6.250000,9.815900,16100,no
68,BUY,-0.367893,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,657,2943,6.250000,9.741200,16100,no
69,BUY,-0.092182,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,663,2937,6.250000,9.653000,16100,no
70,BUY,-0.114492,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,669,2931,6.250000,9.566500,16100,no
71,BUY,-1.237040,21:07:23.338720851,no,-,-,-,-,0.385543,2.593742,0.584723,2,1,673,2927,6.250000,9.509600,16100,no
