轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.498129,21:07:23.337977527,no,-,-,-,-,0.909091,1.100000,0.632261,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,0.623003,21:07:23.337977527,yes,17.550000,ask1,100,00:00:00.000036345,0.826446,1.210000,0.632261,2,1,336,3264,1.250000,0.297600,4400,no
3,BUY,0.379965,21:07:23.337977527,no,-,-,-,-,0.751315,1.331000,0.632261,2,1,341,3259,1.250000,0.293200,4400,no
4,BUY,-0.221792,21:07:23.337977527,no,-,-,-,-,0.683013,1.464100,0.632261,2,1,347,3253,1.250000,0.288100,4400,no
5,BUY,-0.040189,21:07:23.337977527,no,-,-,-,-,0.620921,1.610510,0.632261,2,1,352,3248,1.250000,0.284000,4400,no
6,BUY,0.071070,21:07:23.337977527,no,-,-,-,-,0.564474,1.771561,0.632261,2,1,356,3244,1.250000,0.280800,4400,no
7,BUY,0.238149,21:07:23.337977527,no,-,-,-,-,0.513158,1.948717,0.632261,2,1,361,3239,1.250000,0.277000,4400,no
8,BUY,0.435836,21:07:23.337977527,yes,17.550000,ask1,200,00:00:00.000037735,0.466507,2.143589,0.632261,2,1,365,3235,1.250000,0.821900,4200,no
9,BUY,0.556670,21:07:23.337977527,yes,17.560000,ask1,200,00:00:00.000060703,0.424098,2.357948,0.632261,2,1,369,3231,1.250000,1.355000,4000,no
10,BUY,0.159721,21:07:23.337977527,no,-,-,-,-,0.424098,2.357948,0.632261,2,1,374,3226,1.250000,1.336800,4000,no
11,BUY,0.749209,21:07:23.337977527,yes,17.560000,ask1,200,00:00:00.000059141,0.424098,2.357948,0.632261,2,1,378,3222,1.250000,1.851800,3800,no
12,BUY,0.212000,21:07:23.337977527,no,-,-,-,-,0.424098,2.357948,0.632261,2,1,384,3216,1.250000,1.822900,3800,no
13,BUY,0.016838,21:07:23.337977527,no,-,-,-,-,0.424098,2.357948,0.632261,2,1,390,3210,1.250000,1.794800,3800,no
14,BUY,0.325254,21:07:23.337977527,yes,17.550000,ask1,200,00:00:00.000037174,0.424098,2.357948,0.632261,2,1,395,3205,1.250000,2.278400,3600,no
15,BUY,0.039423,21:07:23.337977527,no,-,-,-,-,0.424098,2.357948,0.632261,2,1,399,3201,1.250000,2.255600,3600,no
