轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.022365,21:07:23.346855724,no,-,-,-,-,0.909091,1.100000,0.677859,2,1,331,3269,3.750000,0.000000,13500,no
2,BUY,1.050638,21:07:23.346855724,yes,5.410000,ask1,100,00:00:00.000037687,0.826446,1.210000,0.677859,2,1,336,3264,3.750000,0.297600,13400,no
3,BUY,1.044098,21:07:23.346855724,yes,5.410000,ask1,100,00:00:00.000037164,0.751315,1.331000,0.677859,2,1,340,3260,3.750000,0.588200,13300,no
4,BUY,1.798884,21:07:23.346855724,yes,5.410000,ask1,100,00:00:00.000036421,0.683013,1.464100,0.677859,2,1,345,3255,3.750000,0.869500,13200,no
5,BUY,1.925456,21:07:23.346855724,yes,5.410000,ask1,100,00:00:00.000034632,0.620921,1.610510,0.677859,2,1,350,3250,3.750000,1.142800,13100,no
6,BUY,1.802666,21:07:23.346855724,yes,5.410000,ask1,100,00:00:00.000036832,0.564474,1.771561,0.677859,2,1,355,3245,3.750000,1.126700,13100,no
7,BUY,-0.427971,21:07:23.346855724,no,-,-,-,-,0.513158,1.948717,0.677859,2,1,360,3240,3.750000,1.388800,13000,no
8,BUY,0.780015,21:07:23.346855724,yes,5.410000,ask1,200,00:00:00.000036981,0.466507,2.143589,0.677859,2,1,364,3236,3.750000,1.923000,12800,no
9,BUY,0.074096,21:07:23.346855724,no,-,-,-,-,0.424098,2.357948,0.677859,2,1,368,3232,3.750000,1.902100,12800,no
10,BUY,0.252842,21:07:23.346855724,no,-,-,-,-,0.385543,2.593742,0.677859,2,1,373,3227,3.750000,1.876600,12800,no
11,BUY,0.224126,21:07:23.346855724,no,-,-,-,-,0.350494,2.853117,0.677859,2,1,378,3222,3.750000,1.851800,12800,no
12,BUY,0.235252,21:07:23.346855724,yes,5.410000,ask1,300,00:00:00.000042827,0.318631,3.138428,0.677859,2,1,382,3218,3.750000,2.617800,12500,no
13,BUY,0.160786,21:07:23.346855724,no,-,-,-,-,0.289664,3.452271,0.677859,2,1,389,3211,3.750000,2.570600,12500,no
14,BUY,0.688970,21:07:23.346855724,yes,5.410000,ask1,300,00:00:00.000040132,0.263331,3.797498,0.677859,2,1,395,3205,3.750000,3.291100,12200,no
15,BUY,0.615315,21:07:23.346855724,yes,5.410000,ask1,400,00:00:00.000034765,0.239392,4.177248,0.677859,2,1,399,3201,3.750000,4.260600,11800,no
16,BUY,0.544321,21:07:23.346855724,yes,5.410000,ask1,400,00:00:00.000037291,0.239392,4.177248,0.677859,2,1,405,3195,3.750000,5.185100,11400,no
17,BUY,0.547534,21:07:23.346855724,yes,5.410000,ask1,400,00:00:00.000037951,0.239392,4.177248,0.677859,2,1,409,3191,3.750000,6.112400,11000,no
18,BUY,0.495955,21:07:23.346855724,yes,5.410000,ask1,400,00:00:00.000040661,0.239392,4.177248,0.677859,2,1,412,3188,3.750000,6.067900,11000,no
19,BUY,0.617481,21:07:23.346855724,yes,5.410000,ask1,400,00:00:00.000043581,0.239392,4.177248,0.677859,2,1,416,3184,3.750000,7.932600,10200,no
20,BUY,0.541107,21:07:23.346855724,yes,5.410000,ask1,300,00:00:00.000036606,0.263331,3.797498,0.677859,2,1,421,3179,3.750000,8.551000,9900,no
21,BUY,0.423027,21:07:23.346855724,yes,5.410000,ask1,300,00:00:00.000052081,0.289664,3.452271,0.677859,2,1,426,3174,3.750000,9.154900,9600,no
22,BUY,0.363967,21:07:23.346855724,yes,5.410000,ask1,300,00:00:00.000038196,0.318631,3.138428,0.677859,2,1,430,3170,3.750000,9.069700,9600,no
23,BUY,0.195358,21:07:23.346855724,no,-,-,-,-,0.350494,2.853117,0.677859,2,1,435,3165,3.750000,9.655100,9300,no
24,BUY,0.168955,21:07:23.346855724,no,-,-,-,-,0.385543,2.593742,0.677859,2,1,439,3161,3.750000,9.567100,9300,no
25,BUY,0.117108,21:07:23.346855724,no,-,-,-,-,0.424098,2.357948,0.677859,2,1,444,3156,3.750000,9.459400,9300,no
26,BUY,-0.060082,21:07:23.346855724,no,-,-,-,-,0.466507,2.143589,0.677859,2,1,449,3151,3.750000,9.354100,9300,no
27,BUY,0.176620,21:07:23.346855724,no,-,-,-,-,0.513158,1.948717,0.677859,2,1,455,3145,3.750000,9.230700,9300,no
