轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.782419,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000069502,0.909091,1.100000,0.586960,2,1,332,3268,2.500000,0.301200,8900,no
2,BUY,0.737132,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000037793,0.826446,1.210000,0.586960,2,1,337,3263,2.500000,0.593400,8800,no
3,BUY,0.791239,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000039257,0.751315,1.331000,0.586960,2,1,341,3259,2.500000,0.879700,8700,no
4,BUY,0.690606,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000036261,0.683013,1.464100,0.586960,2,1,347,3253,2.500000,1.152700,8600,no
5,BUY,0.740233,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000036638,0.620921,1.610510,0.586960,2,1,352,3248,2.500000,1.136300,8600,no
6,BUY,0.685850,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000064963,0.564474,1.771561,0.586960,2,1,357,3243,2.500000,1.680600,8400,no
7,BUY,0.536235,21:07:23.347044290,yes,4.910000,ask1,100,00:00:00.000043989,0.513158,1.948717,0.586960,2,1,361,3239,2.500000,1.662000,8400,no
8,BUY,0.570150,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000043726,0.466507,2.143589,0.586960,2,1,365,3235,2.500000,2.465700,8100,no
9,BUY,0.629146,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000071328,0.424098,2.357948,0.586960,2,1,370,3230,2.500000,2.972900,7900,no
10,BUY,0.612508,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000040534,0.424098,2.357948,0.586960,2,1,374,3226,2.500000,3.475900,7700,no
11,BUY,0.449481,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000040083,0.424098,2.357948,0.586960,2,1,380,3220,2.500000,3.947300,7500,no
12,BUY,0.116118,21:07:23.347044290,no,-,-,-,-,0.424098,2.357948,0.586960,2,1,384,3216,2.500000,3.906200,7500,no
13,BUY,0.188664,21:07:23.347044290,no,-,-,-,-,0.424098,2.357948,0.586960,2,1,391,3209,2.500000,3.836300,7500,no
14,BUY,0.167980,21:07:23.347044290,no,-,-,-,-,0.424098,2.357948,0.586960,2,1,396,3204,2.500000,3.787800,7500,no
15,BUY,0.282569,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000042221,0.424098,2.357948,0.586960,2,1,400,3200,2.500000,4.250000,7300,no
16,BUY,0.328821,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000043302,0.424098,2.357948,0.586960,2,1,406,3194,2.500000,4.679800,7100,no
17,BUY,0.711079,21:07:23.347044290,yes,4.910000,ask1,200,00:00:00.000040881,0.424098,2.357948,0.586960,2,1,410,3190,2.500000,5.121900,6900,no
