轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.564329,21:07:23.359038247,no,-,-,-,-,0.909091,1.100000,0.696509,2,1,332,3268,2.500000,0.000000,9000,no
2,SELL,-0.649391,21:07:23.359038247,yes,16.689900,bid1,100,00:00:00.000035606,0.826446,1.210000,0.696509,2,1,335,3265,2.500000,0.298500,8900,no
3,SELL,-0.079284,21:07:23.359038247,no,-,-,-,-,0.751315,1.331000,0.696509,2,1,338,3262,2.500000,0.295800,8900,no
4,SELL,-0.017281,21:07:23.359038247,no,-,-,-,-,0.683013,1.464100,0.696509,2,1,342,3258,2.500000,0.292300,8900,no
5,SELL,-0.256892,21:07:23.359038247,no,-,-,-,-,0.620921,1.610510,0.696509,2,1,346,3254,2.500000,0.289000,8900,no
6,SELL,-0.644284,21:07:23.359038247,yes,16.700000,bid1,100,00:00:00.000036858,0.564474,1.771561,0.696509,2,1,350,3250,2.500000,0.571400,8800,no
7,SELL,-0.004835,21:07:23.359038247,no,-,-,-,-,0.513158,1.948717,0.696509,2,1,354,3246,2.500000,0.564900,8800,no
8,SELL,-1.070889,21:07:23.359038247,yes,16.689900,bid1,200,00:00:00.000039320,0.466507,2.143589,0.696509,2,1,359,3241,2.500000,1.114200,8600,no
9,SELL,-0.189942,21:07:23.359038247,no,-,-,-,-,0.424098,2.357948,0.696509,2,1,362,3238,2.500000,1.104900,8600,no
10,SELL,-0.409898,21:07:23.359038247,yes,16.689900,bid1,200,00:00:00.000040460,0.385543,2.593742,0.696509,2,1,366,3234,2.500000,1.639300,8400,no
11,SELL,-1.531674,21:07:23.359038247,yes,16.700000,bid1,200,00:00:00.000037328,0.350494,2.853117,0.696509,2,1,369,3231,2.500000,2.168000,8200,no
12,SELL,-1.473631,21:07:23.359038247,yes,16.700000,bid1,300,00:00:00.000038973,0.318631,3.138428,0.696509,2,1,372,3228,2.500000,2.956900,7900,no
13,SELL,-1.123539,21:07:23.359038247,yes,16.700000,bid1,300,00:00:00.000036364,0.318631,3.138428,0.696509,2,1,376,3224,2.500000,3.723400,7600,no
14,SELL,-0.445753,21:07:23.359038247,yes,16.700000,bid1,300,00:00:00.000036275,0.318631,3.138428,0.696509,2,1,380,3220,2.500000,4.473600,7300,no
15,SELL,-0.796452,21:07:23.359038247,yes,16.710000,bid1,300,00:00:00.000038616,0.318631,3.138428,0.696509,2,1,382,3218,2.500000,5.235600,7000,no
16,SELL,-0.299880,21:07:23.359038247,yes,16.689900,bid1,200,00:00:00.000035816,0.350494,2.853117,0.696509,2,1,386,3214,2.500000,5.699400,6800,no
17,SELL,-0.677245,21:07:23.359038247,yes,16.710000,bid1,200,00:00:00.000037041,0.385543,2.593742,0.696509,2,1,392,3208,2.500000,6.122400,6600,no
18,SELL,-0.205808,21:07:23.359038247,no,-,-,-,-,0.424098,2.357948,0.696509,2,1,396,3204,2.500000,6.060600,6600,no
19,SELL,-0.262409,21:07:23.359038247,no,-,-,-,-,0.466507,2.143589,0.696509,2,1,398,3202,2.500000,6.030100,6600,no
20,SELL,0.001874,21:07:23.359038247,no,-,-,-,-,0.513158,1.948717,0.696509,2,1,402,3198,2.500000,5.970100,6600,no
