轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-0.099405,21:07:23.360219490,no,-,-,-,-,0.909091,1.100000,0.550734,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,-0.333985,21:07:23.360219490,no,-,-,-,-,0.826446,1.210000,0.550734,2,1,335,3265,1.250000,0.000000,4500,no
3,BUY,-0.237197,21:07:23.360219490,no,-,-,-,-,0.751315,1.331000,0.550734,2,1,339,3261,1.250000,0.000000,4500,no
4,BUY,-0.316360,21:07:23.360219490,no,-,-,-,-,0.683013,1.464100,0.550734,2,1,343,3257,1.250000,0.000000,4500,no
5,BUY,-0.314142,21:07:23.360219490,no,-,-,-,-,0.620921,1.610510,0.550734,2,1,347,3253,1.250000,0.000000,4500,no
6,BUY,-0.199348,21:07:23.360219490,no,-,-,-,-,0.564474,1.771561,0.550734,2,1,351,3249,1.250000,0.000000,4500,no
7,BUY,-0.219203,21:07:23.360219490,no,-,-,-,-,0.513158,1.948717,0.550734,2,1,355,3245,1.250000,0.000000,4500,no
8,BUY,-0.139104,21:07:23.360219490,no,-,-,-,-,0.466507,2.143589,0.550734,2,1,359,3241,1.250000,0.000000,4500,no
9,BUY,-0.062602,21:07:23.360219490,no,-,-,-,-,0.424098,2.357948,0.550734,2,1,363,3237,1.250000,0.000000,4500,no
10,BUY,-0.183433,21:07:23.360219490,no,-,-,-,-,0.385543,2.593742,0.550734,2,1,367,3233,1.250000,0.000000,4500,no
11,BUY,-0.176557,21:07:23.360219490,no,-,-,-,-,0.350494,2.853117,0.550734,2,1,369,3231,1.250000,0.000000,4500,no
12,BUY,-0.435327,21:07:23.360219490,no,-,-,-,-,0.318631,3.138428,0.550734,2,1,373,3227,1.250000,0.000000,4500,no
13,BUY,-0.325136,21:07:23.360219490,no,-,-,-,-,0.289664,3.452271,0.550734,2,1,376,3224,1.250000,0.000000,4500,no
14,BUY,-0.374370,21:07:23.360219490,no,-,-,-,-,0.263331,3.797498,0.550734,2,1,381,3219,1.250000,0.000000,4500,no
15,BUY,-0.533590,21:07:23.360219490,no,-,-,-,-,0.239392,4.177248,0.550734,2,1,383,3217,1.250000,0.000000,4500,no
16,BUY,-0.412694,21:07:23.360219490,no,-,-,-,-,0.217629,4.594973,0.550734,2,1,387,3213,1.250000,0.000000,4500,no
17,BUY,-0.489946,21:07:23.360219490,no,-,-,-,-,0.197845,5.054470,0.550734,2,1,392,3208,1.250000,0.000000,4500,no
18,BUY,-0.206528,21:07:23.360219490,no,-,-,-,-,0.179859,5.559917,0.550734,2,1,396,3204,1.250000,0.000000,4500,no
19,BUY,0.015301,21:07:23.360219490,no,-,-,-,-,0.163508,6.115909,0.550734,2,1,399,3201,1.250000,0.000000,4500,no
20,BUY,0.023810,21:07:23.360219490,no,-,-,-,-,0.148644,6.727500,0.550734,2,1,402,3198,1.250000,0.000000,4500,no
21,BUY,-0.009511,21:07:23.360219490,no,-,-,-,-,0.135131,7.400250,0.550734,2,1,406,3194,1.250000,0.000000,4500,no
22,BUY,0.041572,21:07:23.360219490,no,-,-,-,-,0.122846,8.140275,0.550734,2,1,409,3191,1.250000,0.000000,4500,no
23,BUY,-0.083499,21:07:23.360219490,no,-,-,-,-,0.111678,8.954302,0.550734,2,1,412,3188,1.250000,0.000000,4500,no
24,BUY,-0.300807,21:07:23.360219490,no,-,-,-,-,0.101526,9.849733,0.550734,2,1,416,3184,1.250000,0.000000,4500,no
25,BUY,-0.477606,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,422,3178,1.250000,0.000000,4500,no
26,BUY,-0.381086,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,427,3173,1.250000,0.000000,4500,no
27,BUY,-0.324502,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,431,3169,1.250000,0.000000,4500,no
28,BUY,-0.539464,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,437,3163,1.250000,0.000000,4500,no
29,BUY,-0.704347,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,441,3159,1.250000,0.000000,4500,no
30,BUY,-0.658185,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,444,3156,1.250000,0.000000,4500,no
31,BUY,-0.753303,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,448,3152,1.250000,0.000000,4500,no
32,BUY,-0.583806,21:07:23.360219490,no,-,-,-,-,0.100000,10.000000,0.550734,2,1,451,3149,1.250000,0.000000,4500,no
