轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.385868,21:07:23.362405690,no,-,-,-,-,0.909091,1.100000,0.881684,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,-0.411188,21:07:23.362405690,no,-,-,-,-,0.826446,1.210000,0.881684,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,-0.009886,21:07:23.362405690,no,-,-,-,-,0.751315,1.331000,0.881684,2,1,338,3262,1.250000,0.000000,4500,no
4,SELL,0.001197,21:07:23.362405690,no,-,-,-,-,0.683013,1.464100,0.881684,2,1,342,3258,1.250000,0.000000,4500,no
5,SELL,-0.284048,21:07:23.362405690,no,-,-,-,-,0.620921,1.610510,0.881684,2,1,346,3254,1.250000,0.000000,4500,no
6,SELL,0.237191,21:07:23.362405690,no,-,-,-,-,0.564474,1.771561,0.881684,2,1,350,3250,1.250000,0.000000,4500,no
7,SELL,0.202354,21:07:23.362405690,no,-,-,-,-,0.513158,1.948717,0.881684,2,1,354,3246,1.250000,0.000000,4500,no
8,SELL,0.965120,21:07:23.362405690,no,-,-,-,-,0.466507,2.143589,0.881684,2,1,359,3241,1.250000,0.000000,4500,no
9,SELL,0.812404,21:07:23.362405690,no,-,-,-,-,0.424098,2.357948,0.881684,2,1,362,3238,1.250000,0.000000,4500,no
10,SELL,0.560411,21:07:23.362405690,no,-,-,-,-,0.385543,2.593742,0.881684,2,1,366,3234,1.250000,0.000000,4500,no
11,SELL,0.272741,21:07:23.362405690,no,-,-,-,-,0.350494,2.853117,0.881684,2,1,369,3231,1.250000,0.000000,4500,no
12,SELL,0.764818,21:07:23.362405690,no,-,-,-,-,0.318631,3.138428,0.881684,2,1,372,3228,1.250000,0.000000,4500,no
13,SELL,0.438957,21:07:23.362405690,no,-,-,-,-,0.289664,3.452271,0.881684,2,1,376,3224,1.250000,0.000000,4500,no
14,SELL,-0.178703,21:07:23.362405690,no,-,-,-,-,0.263331,3.797498,0.881684,2,1,380,3220,1.250000,0.000000,4500,no
15,SELL,-0.125148,21:07:23.362405690,no,-,-,-,-,0.239392,4.177248,0.881684,2,1,382,3218,1.250000,0.000000,4500,no
16,SELL,-0.062639,21:07:23.362405690,no,-,-,-,-,0.217629,4.594973,0.881684,2,1,386,3214,1.250000,0.000000,4500,no
17,SELL,0.013296,21:07:23.362405690,no,-,-,-,-,0.197845,5.054470,0.881684,2,1,392,3208,1.250000,0.000000,4500,no
18,SELL,0.003472,21:07:23.362405690,no,-,-,-,-,0.179859,5.559917,0.881684,2,1,398,3202,1.250000,0.000000,4500,no
19,SELL,0.027887,21:07:23.362405690,no,-,-,-,-,0.163508,6.115909,0.881684,2,1,402,3198,1.250000,0.000000,4500,no
20,SELL,-0.459821,21:07:23.362405690,yes,16.989900,bid1,600,00:00:00.000037339,0.148644,6.727500,0.881684,2,1,406,3194,1.250000,1.477800,3900,no
21,SELL,-0.550612,21:07:23.362405690,yes,16.989900,bid1,600,00:00:00.000037376,0.148644,6.727500,0.881684,2,1,409,3191,1.250000,2.933900,3300,no
22,SELL,-0.475364,21:07:23.362405690,yes,16.989900,bid1,600,00:00:00.000037562,0.163508,6.115909,0.881684,2,1,411,3189,1.250000,4.379500,2700,no
23,SELL,-0.132973,21:07:23.362405690,no,-,-,-,-,0.179859,5.559917,0.881684,2,1,415,3185,1.250000,4.337300,2700,no
24,SELL,-0.271205,21:07:23.362405690,yes,16.980000,bid1,500,00:00:00.000040283,0.197845,5.054470,0.881684,2,1,420,3180,1.250000,5.476100,2200,no
25,SELL,-0.396592,21:07:23.362405690,yes,16.980000,bid1,400,00:00:00.000047545,0.217629,4.594973,0.881684,2,1,425,3175,1.250000,6.352900,1800,no
26,SELL,-0.580643,21:07:23.362405690,yes,16.980000,bid1,400,00:00:00.000037995,0.239392,4.177248,0.881684,2,1,430,3170,1.250000,7.209300,1400,no
27,SELL,-1.364377,21:07:23.362405690,yes,16.980000,bid1,300,00:00:00.000041767,0.263331,3.797498,0.881684,2,1,436,3164,1.250000,7.798100,1100,no
28,SELL,-0.969498,21:07:23.362405690,yes,16.970000,bid1,300,00:00:00.000040425,0.289664,3.452271,0.881684,2,1,440,3160,1.250000,8.409000,800,no
29,SELL,-0.703035,21:07:23.362405690,yes,16.950000,bid1,300,00:00:00.000043250,0.318631,3.138428,0.881684,2,1,444,3156,1.250000,9.009000,500,no
30,SELL,-0.231744,21:07:23.362405690,no,-,-,-,-,0.350494,2.853117,0.881684,2,1,447,3153,1.250000,8.948500,500,no
31,SELL,-0.217655,21:07:23.362405690,no,-,-,-,-,0.385543,2.593742,0.881684,2,1,451,3149,1.250000,8.869100,500,no
32,SELL,-0.151140,21:07:23.362405690,no,-,-,-,-,0.424098,2.357948,0.881684,2,1,456,3144,1.250000,8.771900,500,no
33,SELL,-0.294818,21:07:23.362405690,no,-,-,-,-,0.466507,2.143589,0.881684,2,1,459,3141,1.250000,8.714500,500,no
34,SELL,-0.561028,21:07:23.362405690,yes,16.950000,bid1,100,00:00:00.000036488,0.513158,1.948717,0.881684,2,1,464,3136,1.250000,8.836200,400,no
35,SELL,-0.515243,21:07:23.362405690,yes,16.950000,bid1,100,00:00:00.000040045,0.564474,1.771561,0.881684,2,1,466,3134,1.250000,9.012800,300,no
36,SELL,-0.432652,21:07:23.362405690,no,-,-,-,-,0.620921,1.610510,0.881684,2,1,469,3131,1.250000,8.955200,300,no
37,SELL,-0.570993,21:07:23.362405690,no,-,-,-,-,0.683013,1.464100,0.881684,2,1,474,3126,1.250000,8.860700,300,no
