轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,1.721991,21:07:23.344494858,yes,9.480000,ask1,600,00:00:00.000046655,0.909091,1.100000,0.639256,2,1,330,3270,233.750000,1.818100,840900,no
2,BUY,1.390248,21:07:23.344494858,yes,9.480000,ask1,700,00:00:00.000036859,0.826446,1.210000,0.639256,2,1,335,3265,233.750000,3.880500,840200,no
3,BUY,2.106054,21:07:23.344494858,yes,9.460000,ask1,700,00:00:00.000053632,0.751315,1.331000,0.639256,2,1,340,3260,233.750000,5.882300,839500,no
4,BUY,1.229878,21:07:23.344494858,yes,9.480000,ask1,800,00:00:00.000038152,0.683013,1.464100,0.639256,2,1,344,3256,233.750000,8.139500,838700,no
5,BUY,1.831430,21:07:23.344494858,yes,9.470000,ask1,900,00:00:00.000041585,0.620921,1.610510,0.639256,2,1,348,3252,233.750000,10.632100,837800,no
6,BUY,1.357851,21:07:23.344494858,yes,9.480000,ask1,1000,00:00:00.000043271,0.564474,1.771561,0.639256,2,1,355,3245,233.750000,10.422500,837800,no
7,BUY,0.662382,21:07:23.344494858,yes,9.490000,ask1,1100,00:00:00.000037072,0.513158,1.948717,0.639256,2,1,359,3241,233.750000,13.091900,836800,no
8,BUY,0.197212,21:07:23.344494858,no,-,-,-,-,0.466507,2.143589,0.639256,2,1,363,3237,233.750000,15.977900,835700,no
9,BUY,0.837132,21:07:23.344494858,yes,9.480000,ask1,1400,00:00:00.000037309,0.424098,2.357948,0.639256,2,1,368,3232,233.750000,19.565200,834300,no
10,BUY,1.494608,21:07:23.344494858,yes,9.470000,ask1,1500,00:00:00.000039079,0.385543,2.593742,0.639256,2,1,373,3227,233.750000,19.302900,834300,no
