轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.327432,21:07:23.342323398,no,-,-,-,-,0.909091,1.100000,0.571791,2,1,333,3267,15.000000,0.000000,54000,no
2,BUY,0.396843,21:07:23.342323398,no,-,-,-,-,0.826446,1.210000,0.571791,2,1,337,3263,15.000000,0.000000,54000,no
3,BUY,0.439012,21:07:23.342323398,yes,13.680000,ask1,100,00:00:00.000036686,0.751315,1.331000,0.571791,2,1,342,3258,15.000000,0.292300,53900,no
4,BUY,0.476878,21:07:23.342323398,yes,13.680000,ask1,100,00:00:00.000036057,0.683013,1.464100,0.571791,2,1,348,3252,15.000000,0.574700,53800,no
5,BUY,0.276050,21:07:23.342323398,no,-,-,-,-,0.620921,1.610510,0.571791,2,1,352,3248,15.000000,0.568100,53800,no
6,BUY,0.688348,21:07:23.342323398,yes,13.680000,ask1,100,00:00:00.000036264,0.564474,1.771561,0.571791,2,1,358,3242,15.000000,0.558600,53800,no
7,BUY,0.314018,21:07:23.342323398,yes,13.680000,ask1,100,00:00:00.000035646,0.513158,1.948717,0.571791,2,1,361,3239,15.000000,1.108000,53600,no
8,BUY,0.409880,21:07:23.342323398,yes,13.680000,ask1,200,00:00:00.000037328,0.466507,2.143589,0.571791,2,1,365,3235,15.000000,1.643800,53400,no
9,BUY,0.690116,21:07:23.342323398,yes,13.680000,ask1,200,00:00:00.000037865,0.424098,2.357948,0.571791,2,1,371,3229,15.000000,1.617200,53400,no
10,BUY,0.469345,21:07:23.342323398,yes,13.680000,ask1,200,00:00:00.000036696,0.385543,2.593742,0.571791,2,1,375,3225,15.000000,2.666600,53000,no
11,BUY,0.579563,21:07:23.342323398,yes,13.680000,ask1,200,00:00:00.000036486,0.350494,2.853117,0.571791,2,1,380,3220,15.000000,3.157800,52800,no
12,BUY,0.464954,21:07:23.342323398,yes,13.680000,ask1,300,00:00:00.000034328,0.318631,3.138428,0.571791,2,1,385,3215,15.000000,3.896100,52500,no
13,BUY,0.419457,21:07:23.342323398,yes,13.680000,ask1,300,00:00:00.000035908,0.289664,3.452271,0.571791,2,1,392,3208,15.000000,4.591800,52200,no
14,BUY,0.666724,21:07:23.342323398,yes,13.680000,ask1,300,00:00:00.000036695,0.263331,3.797498,0.571791,2,1,401,3199,15.000000,5.236900,51900,no
15,BUY,0.548373,21:07:23.342323398,yes,13.680000,ask1,400,00:00:00.000035718,0.239392,4.177248,0.571791,2,1,406,3194,15.000000,6.157600,51500,no
16,BUY,1.067406,21:07:23.342323398,yes,13.680000,ask1,400,00:00:00.000036320,0.217629,4.594973,0.571791,2,1,410,3190,15.000000,7.073100,51100,no
17,BUY,0.740632,21:07:23.342323398,yes,13.680000,ask1,500,00:00:00.000040503,0.197845,5.054470,0.571791,2,1,413,3187,15.000000,8.232400,50600,no
18,BUY,0.874893,21:07:23.342323398,yes,13.680000,ask1,500,00:00:00.000036744,0.179859,5.559917,0.571791,2,1,418,3182,15.000000,8.133900,50600,no
19,BUY,0.668763,21:07:23.342323398,yes,13.680000,ask1,600,00:00:00.000038275,0.163508,6.115909,0.571791,2,1,423,3177,15.000000,9.219800,50100,no
20,BUY,0.766394,21:07:23.342323398,yes,13.680000,ask1,600,00:00:00.000035649,0.148644,6.727500,0.571791,2,1,427,3173,15.000000,11.943700,48900,no
21,BUY,0.685443,21:07:23.342323398,yes,13.680000,ask1,700,00:00:00.000035588,0.135131,7.400250,0.571791,2,1,432,3168,15.000000,11.805500,48900,no
22,BUY,0.559668,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000036501,0.122846,8.140275,0.571791,2,1,438,3162,15.000000,15.068400,47400,no
23,BUY,0.517907,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000035689,0.111678,8.954302,0.571791,2,1,443,3157,15.000000,14.898400,47400,no
24,BUY,0.399034,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000036203,0.111678,8.954302,0.571791,2,1,451,3149,15.000000,16.407900,46600,no
25,BUY,0.873925,21:07:23.342323398,yes,13.670000,ask1,800,00:00:00.000036689,0.111678,8.954302,0.571791,2,1,457,3143,15.000000,17.943100,45800,no
26,BUY,0.320088,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000035858,0.111678,8.954302,0.571791,2,1,463,3137,15.000000,21.166300,44200,no
27,BUY,0.231629,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000038197,0.111678,8.954302,0.571791,2,1,465,3135,15.000000,22.795600,43400,no
28,BUY,0.415548,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000038613,0.111678,8.954302,0.571791,2,1,469,3131,15.000000,24.307000,42600,no
29,BUY,0.389947,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000045579,0.111678,8.954302,0.571791,2,1,474,3126,15.000000,24.050600,42600,no
30,BUY,0.201513,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000035823,0.111678,8.954302,0.571791,2,1,480,3120,15.000000,27.083300,41000,no
31,BUY,0.506119,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000037277,0.111678,8.954302,0.571791,2,1,485,3115,15.000000,28.453600,40200,no
32,BUY,0.280733,21:07:23.342323398,yes,13.680000,ask1,800,00:00:00.000036415,0.111678,8.954302,0.571791,2,1,488,3112,15.000000,29.918000,39400,no
