轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.273093,21:07:23.348599573,no,-,-,-,-,0.909091,1.100000,0.692157,2,1,332,3268,16.250000,0.000000,58500,no
2,SELL,0.516383,21:07:23.348599573,no,-,-,-,-,0.826446,1.210000,0.692157,2,1,336,3264,16.250000,0.000000,58500,no
3,SELL,0.322665,21:07:23.348599573,no,-,-,-,-,0.751315,1.331000,0.692157,2,1,341,3259,16.250000,0.000000,58500,no
4,SELL,0.359315,21:07:23.348599573,no,-,-,-,-,0.683013,1.464100,0.692157,2,1,347,3253,16.250000,0.000000,58500,no
5,SELL,0.160840,21:07:23.348599573,no,-,-,-,-,0.620921,1.610510,0.692157,2,1,350,3250,16.250000,0.000000,58500,no
6,SELL,0.154651,21:07:23.348599573,no,-,-,-,-,0.564474,1.771561,0.692157,2,1,356,3244,16.250000,0.000000,58500,no
7,SELL,0.045861,21:07:23.348599573,no,-,-,-,-,0.513158,1.948717,0.692157,2,1,361,3239,16.250000,0.000000,58500,no
8,SELL,0.016085,21:07:23.348599573,no,-,-,-,-,0.466507,2.143589,0.692157,2,1,364,3236,16.250000,0.000000,58500,no
9,SELL,0.033964,21:07:23.348599573,no,-,-,-,-,0.424098,2.357948,0.692157,2,1,369,3231,16.250000,0.000000,58500,no
10,SELL,0.089061,21:07:23.348599573,no,-,-,-,-,0.385543,2.593742,0.692157,2,1,374,3226,16.250000,0.000000,58500,no
11,SELL,0.122196,21:07:23.348599573,no,-,-,-,-,0.350494,2.853117,0.692157,2,1,378,3222,16.250000,0.000000,58500,no
12,SELL,0.219713,21:07:23.348599573,no,-,-,-,-,0.318631,3.138428,0.692157,2,1,384,3216,16.250000,0.000000,58500,no
13,SELL,0.065205,21:07:23.348599573,no,-,-,-,-,0.289664,3.452271,0.692157,2,1,390,3210,16.250000,0.000000,58500,no
14,SELL,0.099609,21:07:23.348599573,no,-,-,-,-,0.263331,3.797498,0.692157,2,1,395,3205,16.250000,0.000000,58500,no
15,SELL,0.227787,21:07:23.348599573,no,-,-,-,-,0.239392,4.177248,0.692157,2,1,399,3201,16.250000,0.000000,58500,no
16,SELL,0.014161,21:07:23.348599573,no,-,-,-,-,0.217629,4.594973,0.692157,2,1,405,3195,16.250000,0.000000,58500,no
17,SELL,1.091415,21:07:23.348599573,no,-,-,-,-,0.197845,5.054470,0.692157,2,1,410,3190,16.250000,0.000000,58500,no
18,SELL,0.430218,21:07:23.348599573,no,-,-,-,-,0.179859,5.559917,0.692157,2,1,413,3187,16.250000,0.000000,58500,no
19,SELL,0.450158,21:07:23.348599573,no,-,-,-,-,0.163508,6.115909,0.692157,2,1,417,3183,16.250000,0.000000,58500,no
