轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.181142,21:07:23.335239313,no,-,-,-,-,0.909091,1.100000,0.769044,2,1,332,3268,2.500000,0.000000,9000,no
2,SELL,-0.497090,21:07:23.335239313,no,-,-,-,-,0.826446,1.210000,0.769044,2,1,336,3264,2.500000,0.000000,9000,no
3,SELL,-0.499243,21:07:23.335239313,no,-,-,-,-,0.751315,1.331000,0.769044,2,1,339,3261,2.500000,0.000000,9000,no
4,SELL,-0.561512,21:07:23.335239313,no,-,-,-,-,0.683013,1.464100,0.769044,2,1,343,3257,2.500000,0.000000,9000,no
5,SELL,-0.460145,21:07:23.335239313,no,-,-,-,-,0.620921,1.610510,0.769044,2,1,347,3253,2.500000,0.000000,9000,no
6,SELL,-0.459661,21:07:23.335239313,no,-,-,-,-,0.564474,1.771561,0.769044,2,1,351,3249,2.500000,0.000000,9000,no
7,SELL,-0.574635,21:07:23.335239313,no,-,-,-,-,0.513158,1.948717,0.769044,2,1,363,3237,2.500000,0.000000,9000,no
8,SELL,-0.752936,21:07:23.335239313,no,-,-,-,-,0.466507,2.143589,0.769044,2,1,367,3233,2.500000,0.000000,9000,no
9,SELL,-0.551822,21:07:23.335239313,no,-,-,-,-,0.424098,2.357948,0.769044,2,1,370,3230,2.500000,0.000000,9000,no
10,SELL,-0.522047,21:07:23.335239313,no,-,-,-,-,0.385543,2.593742,0.769044,2,1,373,3227,2.500000,0.000000,9000,no
11,SELL,-0.648192,21:07:23.335239313,no,-,-,-,-,0.350494,2.853117,0.769044,2,1,377,3223,2.500000,0.000000,9000,no
12,SELL,-1.077791,21:07:23.335239313,no,-,-,-,-,0.318631,3.138428,0.769044,2,1,381,3219,2.500000,0.000000,9000,no
13,SELL,-0.920925,21:07:23.335239313,no,-,-,-,-,0.289664,3.452271,0.769044,2,1,383,3217,2.500000,0.000000,9000,no
14,SELL,-0.938175,21:07:23.335239313,no,-,-,-,-,0.263331,3.797498,0.769044,2,1,388,3212,2.500000,0.000000,9000,no
15,SELL,-0.882781,21:07:23.335239313,no,-,-,-,-,0.239392,4.177248,0.769044,2,1,392,3208,2.500000,0.000000,9000,no
16,SELL,-0.700412,21:07:23.335239313,no,-,-,-,-,0.217629,4.594973,0.769044,2,1,397,3203,2.500000,0.000000,9000,no
17,SELL,-0.483603,21:07:23.335239313,no,-,-,-,-,0.197845,5.054470,0.769044,2,1,399,3201,2.500000,0.000000,9000,no
18,SELL,-0.539698,21:07:23.335239313,no,-,-,-,-,0.179859,5.559917,0.769044,2,1,402,3198,2.500000,0.000000,9000,no
19,SELL,-0.597542,21:07:23.335239313,no,-,-,-,-,0.163508,6.115909,0.769044,2,1,407,3193,2.500000,0.000000,9000,no
20,SELL,-0.535919,21:07:23.335239313,no,-,-,-,-,0.148644,6.727500,0.769044,2,1,410,3190,2.500000,0.000000,9000,no
21,SELL,-0.358696,21:07:23.335239313,no,-,-,-,-,0.135131,7.400250,0.769044,2,1,412,3188,2.500000,0.000000,9000,no
22,SELL,-0.206035,21:07:23.335239313,no,-,-,-,-,0.122846,8.140275,0.769044,2,1,417,3183,2.500000,0.000000,9000,no
23,SELL,-0.346351,21:07:23.335239313,no,-,-,-,-,0.111678,8.954302,0.769044,2,1,422,3178,2.500000,0.000000,9000,no
24,SELL,-0.369020,21:07:23.335239313,no,-,-,-,-,0.101526,9.849733,0.769044,2,1,427,3173,2.500000,0.000000,9000,no
25,SELL,-0.290064,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,432,3168,2.500000,0.000000,9000,no
26,SELL,-0.306453,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,438,3162,2.500000,0.000000,9000,no
27,SELL,-0.458468,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,442,3158,2.500000,0.000000,9000,no
28,SELL,-0.354495,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,445,3155,2.500000,0.000000,9000,no
29,SELL,-0.310093,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,448,3152,2.500000,0.000000,9000,no
30,SELL,-0.306695,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,452,3148,2.500000,0.000000,9000,no
31,SELL,0.284495,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,457,3143,2.500000,0.000000,9000,no
32,SELL,0.288290,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,461,3139,2.500000,0.000000,9000,no
33,SELL,-0.123207,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,464,3136,2.500000,0.000000,9000,no
34,SELL,0.074454,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,467,3133,2.500000,0.000000,9000,no
35,SELL,-0.404091,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,471,3129,2.500000,0.000000,9000,no
36,SELL,-0.337052,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,475,3125,2.500000,0.000000,9000,no
37,SELL,-0.219860,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,480,3120,2.500000,0.000000,9000,no
38,SELL,-0.857212,21:07:23.335239313,no,-,-,-,-,0.100000,10.000000,0.769044,2,1,483,3117,2.500000,0.000000,9000,no
