轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-1.466351,21:07:23.334507138,no,-,-,-,-,0.909091,1.100000,0.799588,2,1,332,3268,15.000000,0.000000,54000,no
2,SELL,-1.968263,21:07:23.334507138,no,-,-,-,-,0.826446,1.210000,0.799588,2,1,336,3264,15.000000,0.000000,54000,no
3,SELL,-1.128901,21:07:23.334507138,no,-,-,-,-,0.751315,1.331000,0.799588,2,1,339,3261,15.000000,0.000000,54000,no
4,SELL,-2.102025,21:07:23.334507138,no,-,-,-,-,0.683013,1.464100,0.799588,2,1,343,3257,15.000000,0.000000,54000,no
5,SELL,-2.099693,21:07:23.334507138,no,-,-,-,-,0.620921,1.610510,0.799588,2,1,347,3253,15.000000,0.000000,54000,no
6,SELL,-2.003994,21:07:23.334507138,no,-,-,-,-,0.564474,1.771561,0.799588,2,1,351,3249,15.000000,0.000000,54000,no
7,SELL,-1.867870,21:07:23.334507138,no,-,-,-,-,0.513158,1.948717,0.799588,2,1,356,3244,15.000000,0.000000,54000,no
8,SELL,-1.169892,21:07:23.334507138,no,-,-,-,-,0.466507,2.143589,0.799588,2,1,360,3240,15.000000,0.000000,54000,no
9,SELL,-0.773879,21:07:23.334507138,no,-,-,-,-,0.424098,2.357948,0.799588,2,1,363,3237,15.000000,0.000000,54000,no
10,SELL,-1.204893,21:07:23.334507138,no,-,-,-,-,0.385543,2.593742,0.799588,2,1,367,3233,15.000000,0.000000,54000,no
11,SELL,-1.021268,21:07:23.334507138,no,-,-,-,-,0.350494,2.853117,0.799588,2,1,370,3230,15.000000,0.000000,54000,no
12,SELL,-1.895558,21:07:23.334507138,no,-,-,-,-,0.318631,3.138428,0.799588,2,1,373,3227,15.000000,0.000000,54000,no
13,SELL,-1.565819,21:07:23.334507138,no,-,-,-,-,0.289664,3.452271,0.799588,2,1,377,3223,15.000000,0.000000,54000,no
14,SELL,-1.619027,21:07:23.334507138,no,-,-,-,-,0.263331,3.797498,0.799588,2,1,381,3219,15.000000,0.000000,54000,no
15,SELL,-1.637833,21:07:23.334507138,no,-,-,-,-,0.239392,4.177248,0.799588,2,1,383,3217,15.000000,0.000000,54000,no
16,SELL,-1.355658,21:07:23.334507138,no,-,-,-,-,0.217629,4.594973,0.799588,2,1,387,3213,15.000000,0.000000,54000,no
17,SELL,-1.506510,21:07:23.334507138,no,-,-,-,-,0.197845,5.054470,0.799588,2,1,392,3208,15.000000,0.000000,54000,no
18,SELL,-1.481160,21:07:23.334507138,no,-,-,-,-,0.179859,5.559917,0.799588,2,1,397,3203,15.000000,0.000000,54000,no
19,SELL,-1.862516,21:07:23.334507138,no,-,-,-,-,0.163508,6.115909,0.799588,2,1,399,3201,15.000000,0.000000,54000,no
20,SELL,-1.949468,21:07:23.334507138,no,-,-,-,-,0.148644,6.727500,0.799588,2,1,402,3198,15.000000,0.000000,54000,no
21,SELL,-2.153853,21:07:23.334507138,no,-,-,-,-,0.135131,7.400250,0.799588,2,1,406,3194,15.000000,0.000000,54000,no
22,SELL,-1.652851,21:07:23.334507138,no,-,-,-,-,0.122846,8.140275,0.799588,2,1,410,3190,15.000000,0.000000,54000,no
23,SELL,0.439767,21:07:23.334507138,no,-,-,-,-,0.111678,8.954302,0.799588,2,1,412,3188,15.000000,0.000000,54000,no
24,SELL,-0.455368,21:07:23.334507138,no,-,-,-,-,0.101526,9.849733,0.799588,2,1,417,3183,15.000000,0.000000,54000,no
25,SELL,-0.873898,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,422,3178,15.000000,0.000000,54000,no
26,SELL,-0.916515,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,427,3173,15.000000,0.000000,54000,no
27,SELL,-0.531696,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,432,3168,15.000000,0.000000,54000,no
28,SELL,-0.624963,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,438,3162,15.000000,0.000000,54000,no
29,SELL,-0.617711,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,442,3158,15.000000,0.000000,54000,no
30,SELL,-0.567468,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,445,3155,15.000000,0.000000,54000,no
31,SELL,-1.520093,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,448,3152,15.000000,0.000000,54000,no
32,SELL,-2.076628,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,452,3148,15.000000,0.000000,54000,no
33,SELL,-0.451080,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,457,3143,15.000000,0.000000,54000,no
34,SELL,0.366242,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,461,3139,15.000000,0.000000,54000,no
35,SELL,1.731718,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,464,3136,15.000000,0.000000,54000,no
36,SELL,1.990758,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,467,3133,15.000000,0.000000,54000,no
37,SELL,1.582374,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,471,3129,15.000000,0.000000,54000,no
38,SELL,1.920872,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,475,3125,15.000000,0.000000,54000,no
39,SELL,1.100062,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,480,3120,15.000000,0.000000,54000,no
40,SELL,0.008809,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,483,3117,15.000000,0.000000,54000,no
41,SELL,0.095772,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,487,3113,15.000000,0.000000,54000,no
42,SELL,0.108155,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,490,3110,15.000000,0.000000,54000,no
43,SELL,-0.316621,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,495,3105,15.000000,0.000000,54000,no
44,SELL,0.666858,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,501,3099,15.000000,0.000000,54000,no
45,SELL,0.919046,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,505,3095,15.000000,0.000000,54000,no
46,SELL,2.038871,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,509,3091,15.000000,0.000000,54000,no
47,SELL,2.957329,21:07:23.334507138,no,-,-,-,-,0.100000,10.000000,0.799588,2,1,513,3087,15.000000,0.000000,54000,no
