轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-0.574494,21:07:23.364227333,no,-,-,-,-,0.909091,1.100000,0.725347,2,1,332,3268,2.500000,0.000000,9000,no
2,BUY,-0.694843,21:07:23.364227333,no,-,-,-,-,0.826446,1.210000,0.725347,2,1,335,3265,2.500000,0.000000,9000,no
3,BUY,0.500396,21:07:23.364227333,no,-,-,-,-,0.751315,1.331000,0.725347,2,1,339,3261,2.500000,0.000000,9000,no
4,BUY,0.205803,21:07:23.364227333,no,-,-,-,-,0.683013,1.464100,0.725347,2,1,343,3257,2.500000,0.000000,9000,no
5,BUY,0.276792,21:07:23.364227333,no,-,-,-,-,0.620921,1.610510,0.725347,2,1,347,3253,2.500000,0.000000,9000,no
6,BUY,-0.035591,21:07:23.364227333,no,-,-,-,-,0.564474,1.771561,0.725347,2,1,350,3250,2.500000,0.000000,9000,no
7,BUY,0.024043,21:07:23.364227333,no,-,-,-,-,0.513158,1.948717,0.725347,2,1,355,3245,2.500000,0.000000,9000,no
8,BUY,-0.239461,21:07:23.364227333,no,-,-,-,-,0.466507,2.143589,0.725347,2,1,359,3241,2.500000,0.000000,9000,no
9,BUY,0.251312,21:07:23.364227333,no,-,-,-,-,0.424098,2.357948,0.725347,2,1,362,3238,2.500000,0.000000,9000,no
10,BUY,-0.195997,21:07:23.364227333,no,-,-,-,-,0.385543,2.593742,0.725347,2,1,366,3234,2.500000,0.000000,9000,no
11,BUY,-0.320843,21:07:23.364227333,no,-,-,-,-,0.350494,2.853117,0.725347,2,1,369,3231,2.500000,0.000000,9000,no
12,BUY,-0.200613,21:07:23.364227333,no,-,-,-,-,0.318631,3.138428,0.725347,2,1,373,3227,2.500000,0.000000,9000,no
13,BUY,-0.406059,21:07:23.364227333,no,-,-,-,-,0.289664,3.452271,0.725347,2,1,376,3224,2.500000,0.000000,9000,no
14,BUY,-0.291209,21:07:23.364227333,no,-,-,-,-,0.263331,3.797498,0.725347,2,1,381,3219,2.500000,0.000000,9000,no
15,BUY,-0.479217,21:07:23.364227333,no,-,-,-,-,0.239392,4.177248,0.725347,2,1,383,3217,2.500000,0.000000,9000,no
16,BUY,-0.944334,21:07:23.364227333,no,-,-,-,-,0.217629,4.594973,0.725347,2,1,387,3213,2.500000,0.000000,9000,no
17,BUY,-0.860394,21:07:23.364227333,no,-,-,-,-,0.197845,5.054470,0.725347,2,1,392,3208,2.500000,0.000000,9000,no
18,BUY,-0.468712,21:07:23.364227333,no,-,-,-,-,0.179859,5.559917,0.725347,2,1,396,3204,2.500000,0.000000,9000,no
19,BUY,-0.801059,21:07:23.364227333,no,-,-,-,-,0.163508,6.115909,0.725347,2,1,398,3202,2.500000,0.000000,9000,no
20,BUY,-0.857721,21:07:23.364227333,no,-,-,-,-,0.148644,6.727500,0.725347,2,1,402,3198,2.500000,0.000000,9000,no
