轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.802384,21:07:23.333758190,no,-,-,-,-,0.909091,1.100000,1.087909,2,1,332,3268,7.500000,0.000000,27000,no
2,SELL,0.467677,21:07:23.333758190,no,-,-,-,-,0.826446,1.210000,1.087909,2,1,336,3264,7.500000,0.000000,27000,no
3,SELL,0.340760,21:07:23.333758190,no,-,-,-,-,0.751315,1.331000,1.087909,2,1,339,3261,7.500000,0.000000,27000,no
4,SELL,0.752750,21:07:23.333758190,no,-,-,-,-,0.683013,1.464100,1.087909,2,1,343,3257,7.500000,0.000000,27000,no
5,SELL,0.846220,21:07:23.333758190,no,-,-,-,-,0.620921,1.610510,1.087909,2,1,347,3253,7.500000,0.000000,27000,no
6,SELL,0.566008,21:07:23.333758190,no,-,-,-,-,0.564474,1.771561,1.087909,2,1,351,3249,7.500000,0.000000,27000,no
7,SELL,0.336400,21:07:23.333758190,no,-,-,-,-,0.513158,1.948717,1.087909,2,1,356,3244,7.500000,0.000000,27000,no
8,SELL,0.043349,21:07:23.333758190,no,-,-,-,-,0.466507,2.143589,1.087909,2,1,360,3240,7.500000,0.000000,27000,no
9,SELL,0.215947,21:07:23.333758190,no,-,-,-,-,0.424098,2.357948,1.087909,2,1,363,3237,7.500000,0.000000,27000,no
10,SELL,1.681026,21:07:23.333758190,no,-,-,-,-,0.385543,2.593742,1.087909,2,1,367,3233,7.500000,0.000000,27000,no
11,SELL,1.173399,21:07:23.333758190,no,-,-,-,-,0.350494,2.853117,1.087909,2,1,370,3230,7.500000,0.000000,27000,no
12,SELL,-0.067396,21:07:23.333758190,no,-,-,-,-,0.318631,3.138428,1.087909,2,1,373,3227,7.500000,0.000000,27000,no
13,SELL,-0.027843,21:07:23.333758190,no,-,-,-,-,0.289664,3.452271,1.087909,2,1,377,3223,7.500000,0.000000,27000,no
14,SELL,0.837075,21:07:23.333758190,no,-,-,-,-,0.263331,3.797498,1.087909,2,1,381,3219,7.500000,0.000000,27000,no
15,SELL,0.321923,21:07:23.333758190,no,-,-,-,-,0.239392,4.177248,1.087909,2,1,383,3217,7.500000,0.000000,27000,no
16,SELL,0.738201,21:07:23.333758190,no,-,-,-,-,0.217629,4.594973,1.087909,2,1,387,3213,7.500000,0.000000,27000,no
17,SELL,1.260898,21:07:23.333758190,no,-,-,-,-,0.197845,5.054470,1.087909,2,1,392,3208,7.500000,0.000000,27000,no
18,SELL,1.312180,21:07:23.333758190,no,-,-,-,-,0.179859,5.559917,1.087909,2,1,397,3203,7.500000,0.000000,27000,no
19,SELL,1.049984,21:07:23.333758190,no,-,-,-,-,0.163508,6.115909,1.087909,2,1,399,3201,7.500000,0.000000,27000,no
20,SELL,0.413836,21:07:23.333758190,no,-,-,-,-,0.148644,6.727500,1.087909,2,1,402,3198,7.500000,0.000000,27000,no
21,SELL,0.859549,21:07:23.333758190,no,-,-,-,-,0.135131,7.400250,1.087909,2,1,406,3194,7.500000,0.000000,27000,no
