轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.001145,21:07:23.356997148,no,-,-,-,-,0.909091,1.100000,0.764671,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,0.116280,21:07:23.356997148,no,-,-,-,-,0.826446,1.210000,0.764671,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,0.215827,21:07:23.356997148,no,-,-,-,-,0.751315,1.331000,0.764671,2,1,338,3262,1.250000,0.000000,4500,no
4,SELL,0.150198,21:07:23.356997148,no,-,-,-,-,0.683013,1.464100,0.764671,2,1,343,3257,1.250000,0.000000,4500,no
5,SELL,-0.163722,21:07:23.356997148,no,-,-,-,-,0.620921,1.610510,0.764671,2,1,347,3253,1.250000,0.000000,4500,no
6,SELL,-0.031559,21:07:23.356997148,no,-,-,-,-,0.564474,1.771561,0.764671,2,1,350,3250,1.250000,0.000000,4500,no
7,SELL,0.103885,21:07:23.356997148,no,-,-,-,-,0.513158,1.948717,0.764671,2,1,354,3246,1.250000,0.000000,4500,no
8,SELL,0.115851,21:07:23.356997148,no,-,-,-,-,0.466507,2.143589,0.764671,2,1,359,3241,1.250000,0.000000,4500,no
9,SELL,-0.010048,21:07:23.356997148,no,-,-,-,-,0.424098,2.357948,0.764671,2,1,362,3238,1.250000,0.000000,4500,no
10,SELL,-0.121344,21:07:23.356997148,no,-,-,-,-,0.385543,2.593742,0.764671,2,1,366,3234,1.250000,0.000000,4500,no
11,SELL,-0.175819,21:07:23.356997148,no,-,-,-,-,0.350494,2.853117,0.764671,2,1,369,3231,1.250000,0.000000,4500,no
12,SELL,-0.063344,21:07:23.356997148,no,-,-,-,-,0.318631,3.138428,0.764671,2,1,372,3228,1.250000,0.000000,4500,no
13,SELL,-0.772694,21:07:23.356997148,yes,34.930000,bid1,300,00:00:00.000035481,0.289664,3.452271,0.764671,2,1,376,3224,1.250000,0.797800,4200,no
14,SELL,-0.642276,21:07:23.356997148,yes,34.930000,bid1,300,00:00:00.000041776,0.263331,3.797498,0.764671,2,1,380,3220,1.250000,1.578900,3900,no
