轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,1.452318,21:07:23.343447102,no,-,-,-,-,0.909091,1.100000,0.632634,2,1,332,3268,33.750000,0.000000,121500,no
2,SELL,1.666544,21:07:23.343447102,no,-,-,-,-,0.826446,1.210000,0.632634,2,1,337,3263,33.750000,0.000000,121500,no
3,SELL,1.301851,21:07:23.343447102,no,-,-,-,-,0.751315,1.331000,0.632634,2,1,341,3259,33.750000,0.000000,121500,no
4,SELL,1.491774,21:07:23.343447102,no,-,-,-,-,0.683013,1.464100,0.632634,2,1,347,3253,33.750000,0.000000,121500,no
5,SELL,1.138122,21:07:23.343447102,no,-,-,-,-,0.620921,1.610510,0.632634,2,1,352,3248,33.750000,0.000000,121500,no
6,SELL,0.769776,21:07:23.343447102,no,-,-,-,-,0.564474,1.771561,0.632634,2,1,357,3243,33.750000,0.000000,121500,no
7,SELL,0.753728,21:07:23.343447102,no,-,-,-,-,0.513158,1.948717,0.632634,2,1,361,3239,33.750000,0.000000,121500,no
8,SELL,1.640029,21:07:23.343447102,no,-,-,-,-,0.466507,2.143589,0.632634,2,1,365,3235,33.750000,0.000000,121500,no
9,SELL,0.727499,21:07:23.343447102,no,-,-,-,-,0.424098,2.357948,0.632634,2,1,369,3231,33.750000,0.000000,121500,no
10,SELL,1.445186,21:07:23.343447102,no,-,-,-,-,0.385543,2.593742,0.632634,2,1,374,3226,33.750000,0.000000,121500,no
11,SELL,2.061989,21:07:23.343447102,no,-,-,-,-,0.350494,2.853117,0.632634,2,1,380,3220,33.750000,0.000000,121500,no
12,SELL,2.504216,21:07:23.343447102,no,-,-,-,-,0.318631,3.138428,0.632634,2,1,384,3216,33.750000,0.000000,121500,no
13,SELL,0.924652,21:07:23.343447102,no,-,-,-,-,0.289664,3.452271,0.632634,2,1,391,3209,33.750000,0.000000,121500,no
14,SELL,1.070815,21:07:23.343447102,no,-,-,-,-,0.263331,3.797498,0.632634,2,1,396,3204,33.750000,0.000000,121500,no
15,SELL,1.221807,21:07:23.343447102,no,-,-,-,-,0.239392,4.177248,0.632634,2,1,400,3200,33.750000,0.000000,121500,no
16,SELL,1.815065,21:07:23.343447102,no,-,-,-,-,0.217629,4.594973,0.632634,2,1,406,3194,33.750000,0.000000,121500,no
17,SELL,0.658526,21:07:23.343447102,no,-,-,-,-,0.197845,5.054470,0.632634,2,1,410,3190,33.750000,0.000000,121500,no
18,SELL,1.025703,21:07:23.343447102,no,-,-,-,-,0.179859,5.559917,0.632634,2,1,413,3187,33.750000,0.000000,121500,no
19,SELL,1.119573,21:07:23.343447102,no,-,-,-,-,0.163508,6.115909,0.632634,2,1,417,3183,33.750000,0.000000,121500,no
20,SELL,0.454759,21:07:23.343447102,no,-,-,-,-,0.148644,6.727500,0.632634,2,1,422,3178,33.750000,0.000000,121500,no
21,SELL,0.739547,21:07:23.343447102,no,-,-,-,-,0.135131,7.400250,0.632634,2,1,426,3174,33.750000,0.000000,121500,no
22,SELL,0.727087,21:07:23.343447102,no,-,-,-,-,0.122846,8.140275,0.632634,2,1,431,3169,33.750000,0.000000,121500,no
23,SELL,0.342272,21:07:23.343447102,no,-,-,-,-,0.111678,8.954302,0.632634,2,1,437,3163,33.750000,0.000000,121500,no
24,SELL,-0.161570,21:07:23.343447102,yes,11.300000,bid1,900,00:00:00.000035306,0.101526,9.849733,0.632634,2,1,441,3159,33.750000,0.000000,121500,no
25,SELL,0.600729,21:07:23.343447102,no,-,-,-,-,0.100000,10.000000,0.632634,2,1,445,3155,33.750000,2.022400,120600,no
26,SELL,-0.104355,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000037307,0.100000,10.000000,0.632634,2,1,450,3150,33.750000,2.000000,120600,no
27,SELL,-0.319319,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000042752,0.100000,10.000000,0.632634,2,1,455,3145,33.750000,4.175800,119600,no
28,SELL,-0.478819,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000035528,0.100000,10.000000,0.632634,2,1,461,3139,33.750000,6.290600,118600,no
29,SELL,-0.193741,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000037783,0.100000,10.000000,0.632634,2,1,465,3135,33.750000,8.387000,117600,no
30,SELL,-0.259221,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000039696,0.100000,10.000000,0.632634,2,1,469,3131,33.750000,10.447700,116600,no
31,SELL,-0.170471,21:07:23.343447102,yes,11.310000,bid1,1000,00:00:00.000038753,0.100000,10.000000,0.632634,2,1,474,3126,33.750000,14.556900,114600,no
32,SELL,0.004646,21:07:23.343447102,no,-,-,-,-,0.100000,10.000000,0.632634,2,1,479,3121,33.750000,14.405000,114600,no
