轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,-1.625769,21:07:23.361408718,no,-,-,-,-,0.909091,1.100000,0.764673,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,-1.491722,21:07:23.361408718,no,-,-,-,-,0.826446,1.210000,0.764673,2,1,335,3265,1.250000,0.000000,4500,no
3,BUY,-1.193219,21:07:23.361408718,no,-,-,-,-,0.751315,1.331000,0.764673,2,1,338,3262,1.250000,0.000000,4500,no
4,BUY,-1.344021,21:07:23.361408718,no,-,-,-,-,0.683013,1.464100,0.764673,2,1,342,3258,1.250000,0.000000,4500,no
5,BUY,-1.792918,21:07:23.361408718,no,-,-,-,-,0.620921,1.610510,0.764673,2,1,346,3254,1.250000,0.000000,4500,no
6,BUY,-1.179223,21:07:23.361408718,no,-,-,-,-,0.564474,1.771561,0.764673,2,1,350,3250,1.250000,0.000000,4500,no
7,BUY,-0.846315,21:07:23.361408718,no,-,-,-,-,0.513158,1.948717,0.764673,2,1,354,3246,1.250000,0.000000,4500,no
8,BUY,-1.135292,21:07:23.361408718,no,-,-,-,-,0.466507,2.143589,0.764673,2,1,359,3241,1.250000,0.000000,4500,no
9,BUY,-1.008371,21:07:23.361408718,no,-,-,-,-,0.424098,2.357948,0.764673,2,1,362,3238,1.250000,0.000000,4500,no
10,BUY,-0.803451,21:07:23.361408718,no,-,-,-,-,0.385543,2.593742,0.764673,2,1,366,3234,1.250000,0.000000,4500,no
11,BUY,0.144991,21:07:23.361408718,no,-,-,-,-,0.350494,2.853117,0.764673,2,1,369,3231,1.250000,0.000000,4500,no
12,BUY,-0.599351,21:07:23.361408718,no,-,-,-,-,0.318631,3.138428,0.764673,2,1,372,3228,1.250000,0.000000,4500,no
13,BUY,-0.071834,21:07:23.361408718,no,-,-,-,-,0.289664,3.452271,0.764673,2,1,376,3224,1.250000,0.000000,4500,no
14,BUY,-0.203509,21:07:23.361408718,no,-,-,-,-,0.263331,3.797498,0.764673,2,1,380,3220,1.250000,0.000000,4500,no
15,BUY,-0.079112,21:07:23.361408718,no,-,-,-,-,0.239392,4.177248,0.764673,2,1,382,3218,1.250000,0.000000,4500,no
16,BUY,-0.059347,21:07:23.361408718,no,-,-,-,-,0.217629,4.594973,0.764673,2,1,386,3214,1.250000,0.000000,4500,no
17,BUY,-0.262038,21:07:23.361408718,no,-,-,-,-,0.197845,5.054470,0.764673,2,1,392,3208,1.250000,0.000000,4500,no
18,BUY,-0.316926,21:07:23.361408718,no,-,-,-,-,0.179859,5.559917,0.764673,2,1,396,3204,1.250000,0.000000,4500,no
19,BUY,-1.180730,21:07:23.361408718,no,-,-,-,-,0.163508,6.115909,0.764673,2,1,398,3202,1.250000,0.000000,4500,no
20,BUY,-1.393160,21:07:23.361408718,no,-,-,-,-,0.148644,6.727500,0.764673,2,1,402,3198,1.250000,0.000000,4500,no
21,BUY,-1.542966,21:07:23.361408718,no,-,-,-,-,0.135131,7.400250,0.764673,2,1,406,3194,1.250000,0.000000,4500,no
22,BUY,-1.049524,21:07:23.361408718,no,-,-,-,-,0.122846,8.140275,0.764673,2,1,409,3191,1.250000,0.000000,4500,no
23,BUY,-1.595638,21:07:23.361408718,no,-,-,-,-,0.111678,8.954302,0.764673,2,1,411,3189,1.250000,0.000000,4500,no
24,BUY,-1.730899,21:07:23.361408718,no,-,-,-,-,0.101526,9.849733,0.764673,2,1,415,3185,1.250000,0.000000,4500,no
25,BUY,-1.641363,21:07:23.361408718,no,-,-,-,-,0.100000,10.000000,0.764673,2,1,420,3180,1.250000,0.000000,4500,no
