轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.107705,21:07:23.333009368,no,-,-,-,-,0.909091,1.100000,0.740649,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,0.090346,21:07:23.333009368,no,-,-,-,-,0.826446,1.210000,0.740649,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,-0.154100,21:07:23.333009368,no,-,-,-,-,0.751315,1.331000,0.740649,2,1,339,3261,1.250000,0.000000,4500,no
4,SELL,-0.085441,21:07:23.333009368,no,-,-,-,-,0.683013,1.464100,0.740649,2,1,343,3257,1.250000,0.000000,4500,no
5,SELL,-0.305666,21:07:23.333009368,no,-,-,-,-,0.620921,1.610510,0.740649,2,1,347,3253,1.250000,0.000000,4500,no
6,SELL,-0.192708,21:07:23.333009368,no,-,-,-,-,0.564474,1.771561,0.740649,2,1,351,3249,1.250000,0.000000,4500,no
7,SELL,-0.032334,21:07:23.333009368,no,-,-,-,-,0.513158,1.948717,0.740649,2,1,355,3245,1.250000,0.000000,4500,no
8,SELL,0.061615,21:07:23.333009368,no,-,-,-,-,0.466507,2.143589,0.740649,2,1,359,3241,1.250000,0.000000,4500,no
9,SELL,0.023570,21:07:23.333009368,no,-,-,-,-,0.424098,2.357948,0.740649,2,1,363,3237,1.250000,0.000000,4500,no
10,SELL,-0.166632,21:07:23.333009368,no,-,-,-,-,0.385543,2.593742,0.740649,2,1,367,3233,1.250000,0.000000,4500,no
11,SELL,-0.193822,21:07:23.333009368,no,-,-,-,-,0.350494,2.853117,0.740649,2,1,370,3230,1.250000,0.000000,4500,no
12,SELL,-0.197946,21:07:23.333009368,no,-,-,-,-,0.318631,3.138428,0.740649,2,1,373,3227,1.250000,0.000000,4500,no
13,SELL,-0.258913,21:07:23.333009368,no,-,-,-,-,0.289664,3.452271,0.740649,2,1,376,3224,1.250000,0.000000,4500,no
14,SELL,-0.120266,21:07:23.333009368,no,-,-,-,-,0.263331,3.797498,0.740649,2,1,383,3217,1.250000,0.000000,4500,no
15,SELL,-0.067990,21:07:23.333009368,no,-,-,-,-,0.239392,4.177248,0.740649,2,1,392,3208,1.250000,0.000000,4500,no
16,SELL,-0.454227,21:07:23.333009368,no,-,-,-,-,0.217629,4.594973,0.740649,2,1,396,3204,1.250000,0.000000,4500,no
17,SELL,-0.475486,21:07:23.333009368,no,-,-,-,-,0.197845,5.054470,0.740649,2,1,402,3198,1.250000,0.000000,4500,no
18,SELL,-0.413614,21:07:23.333009368,no,-,-,-,-,0.179859,5.559917,0.740649,2,1,406,3194,1.250000,0.000000,4500,no
19,SELL,-0.267544,21:07:23.333009368,no,-,-,-,-,0.163508,6.115909,0.740649,2,1,412,3188,1.250000,0.000000,4500,no
20,SELL,-0.228921,21:07:23.333009368,no,-,-,-,-,0.148644,6.727500,0.740649,2,1,417,3183,1.250000,0.000000,4500,no
21,SELL,-0.179870,21:07:23.333009368,no,-,-,-,-,0.135131,7.400250,0.740649,2,1,422,3178,1.250000,0.000000,4500,no
22,SELL,-0.201461,21:07:23.333009368,no,-,-,-,-,0.122846,8.140275,0.740649,2,1,427,3173,1.250000,0.000000,4500,no
23,SELL,-0.364032,21:07:23.333009368,no,-,-,-,-,0.111678,8.954302,0.740649,2,1,432,3168,1.250000,0.000000,4500,no
24,SELL,-0.595237,21:07:23.333009368,no,-,-,-,-,0.101526,9.849733,0.740649,2,1,438,3162,1.250000,0.000000,4500,no
25,SELL,-0.736111,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,441,3159,1.250000,0.000000,4500,no
26,SELL,-0.713672,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,445,3155,1.250000,0.000000,4500,no
27,SELL,-1.106418,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,448,3152,1.250000,0.000000,4500,no
28,SELL,-1.050148,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,451,3149,1.250000,0.000000,4500,no
29,SELL,-0.990678,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,457,3143,1.250000,0.000000,4500,no
30,SELL,-0.813583,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,460,3140,1.250000,0.000000,4500,no
31,SELL,-0.716879,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,464,3136,1.250000,0.000000,4500,no
32,SELL,-0.764024,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,466,3134,1.250000,0.000000,4500,no
33,SELL,-0.616230,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,471,3129,1.250000,0.000000,4500,no
34,SELL,-1.079837,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,475,3125,1.250000,0.000000,4500,no
35,SELL,-0.990530,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,480,3120,1.250000,0.000000,4500,no
36,SELL,-0.909903,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,482,3118,1.250000,0.000000,4500,no
37,SELL,-0.632712,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,487,3113,1.250000,0.000000,4500,no
38,SELL,-0.402476,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,495,3105,1.250000,0.000000,4500,no
39,SELL,-0.417966,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,501,3099,1.250000,0.000000,4500,no
40,SELL,-0.619233,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,504,3096,1.250000,0.000000,4500,no
41,SELL,-0.355553,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,509,3091,1.250000,0.000000,4500,no
42,SELL,-0.733102,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,513,3087,1.250000,0.000000,4500,no
43,SELL,-0.784913,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,517,3083,1.250000,0.000000,4500,no
44,SELL,-0.781777,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,522,3078,1.250000,0.000000,4500,no
45,SELL,-0.508775,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,527,3073,1.250000,0.000000,4500,no
46,SELL,-0.551274,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,530,3070,1.250000,0.000000,4500,no
47,SELL,-0.635116,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,539,3061,1.250000,0.000000,4500,no
48,SELL,-0.914119,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,545,3055,1.250000,0.000000,4500,no
49,SELL,-1.418139,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,557,3043,1.250000,0.000000,4500,no
50,SELL,-1.583156,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,562,3038,1.250000,0.000000,4500,no
51,SELL,-2.004370,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,568,3032,1.250000,0.000000,4500,no
52,SELL,-1.261602,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,571,3029,1.250000,0.000000,4500,no
53,SELL,-1.204800,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,576,3024,1.250000,0.000000,4500,no
54,SELL,-0.773989,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,578,3022,1.250000,0.000000,4500,no
55,SELL,-0.801018,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,583,3017,1.250000,0.000000,4500,no
56,SELL,-0.543714,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,587,3013,1.250000,0.000000,4500,no
57,SELL,-0.432990,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,591,3009,1.250000,0.000000,4500,no
58,SELL,-0.362582,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,595,3005,1.250000,0.000000,4500,no
59,SELL,-0.527974,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,604,2996,1.250000,0.000000,4500,no
60,SELL,-0.291888,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,610,2990,1.250000,0.000000,4500,no
61,SELL,-0.266770,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,614,2986,1.250000,0.000000,4500,no
62,SELL,-0.502168,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,618,2982,1.250000,0.000000,4500,no
63,SELL,-0.672668,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,625,2975,1.250000,0.000000,4500,no
64,SELL,-0.467407,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,630,2970,1.250000,0.000000,4500,no
65,SELL,-0.626529,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,633,2967,1.250000,0.000000,4500,no
66,SELL,-0.574232,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,640,2960,1.250000,0.000000,4500,no
67,SELL,-0.236656,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,645,2955,1.250000,0.000000,4500,no
68,SELL,-0.121683,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,648,2952,1.250000,0.000000,4500,no
69,SELL,-0.001658,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,651,2949,1.250000,0.000000,4500,no
70,SELL,-0.144597,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,655,2945,1.250000,0.000000,4500,no
71,SELL,0.019244,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,658,2942,1.250000,0.000000,4500,no
72,SELL,0.100172,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,663,2937,1.250000,0.000000,4500,no
73,SELL,0.049394,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,667,2933,1.250000,0.000000,4500,no
74,SELL,0.191330,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,670,2930,1.250000,0.000000,4500,no
75,SELL,0.503919,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,673,2927,1.250000,0.000000,4500,no
76,SELL,-0.495483,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,677,2923,1.250000,0.000000,4500,no
77,SELL,-0.571716,21:07:23.333009368,no,-,-,-,-,0.100000,10.000000,0.740649,2,1,680,2920,1.250000,0.000000,4500,no
