轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.138655,21:07:23.352543831,no,-,-,-,-,0.909091,1.100000,0.596924,2,1,332,3268,11.250000,0.000000,40500,no
2,BUY,-0.111214,21:07:23.352543831,no,-,-,-,-,0.826446,1.210000,0.596924,2,1,342,3258,11.250000,0.000000,40500,no
3,BUY,0.223104,21:07:23.352543831,no,-,-,-,-,0.751315,1.331000,0.596924,2,1,347,3253,11.250000,0.000000,40500,no
4,BUY,0.071798,21:07:23.352543831,no,-,-,-,-,0.683013,1.464100,0.596924,2,1,352,3248,11.250000,0.000000,40500,no
5,BUY,0.075175,21:07:23.352543831,no,-,-,-,-,0.620921,1.610510,0.596924,2,1,358,3242,11.250000,0.000000,40500,no
6,BUY,0.074143,21:07:23.352543831,no,-,-,-,-,0.564474,1.771561,0.596924,2,1,361,3239,11.250000,0.000000,40500,no
7,BUY,0.228550,21:07:23.352543831,no,-,-,-,-,0.513158,1.948717,0.596924,2,1,365,3235,11.250000,0.000000,40500,no
8,BUY,0.517246,21:07:23.352543831,yes,74.490000,ask1,200,00:00:00.000037197,0.466507,2.143589,0.596924,2,1,370,3230,11.250000,0.540500,40300,no
9,BUY,0.412519,21:07:23.352543831,yes,74.490000,ask1,200,00:00:00.000064958,0.424098,2.357948,0.596924,2,1,375,3225,11.250000,0.533300,40300,no
10,BUY,-0.084724,21:07:23.352543831,no,-,-,-,-,0.385543,2.593742,0.596924,2,1,380,3220,11.250000,1.052600,40100,no
11,BUY,0.650675,21:07:23.352543831,yes,74.600000,ask1,200,00:00:00.000036471,0.350494,2.853117,0.596924,2,1,384,3216,11.250000,1.041600,40100,no
12,BUY,0.512738,21:07:23.352543831,yes,74.600000,ask1,300,00:00:00.000036277,0.318631,3.138428,0.596924,2,1,391,3209,11.250000,2.301700,39600,no
13,BUY,0.409131,21:07:23.352543831,yes,74.600000,ask1,300,00:00:00.000049062,0.289664,3.452271,0.596924,2,1,397,3203,11.250000,3.022600,39300,no
14,BUY,0.006696,21:07:23.352543831,no,-,-,-,-,0.263331,3.797498,0.596924,2,1,401,3199,11.250000,2.992500,39300,no
15,BUY,0.619024,21:07:23.352543831,yes,74.600000,ask1,400,00:00:00.000040741,0.239392,4.177248,0.596924,2,1,406,3194,11.250000,2.955600,39300,no
16,BUY,0.644740,21:07:23.352543831,yes,74.610000,ask1,400,00:00:00.000036867,0.217629,4.594973,0.596924,2,1,410,3190,11.250000,4.878000,38500,no
17,BUY,0.956107,21:07:23.352543831,yes,74.630000,ask1,500,00:00:00.000035229,0.197845,5.054470,0.596924,2,1,422,3178,11.250000,5.924100,38000,no
18,BUY,0.769280,21:07:23.352543831,yes,74.630000,ask1,500,00:00:00.000065679,0.179859,5.559917,0.596924,2,1,427,3173,11.250000,7.025700,37500,no
