轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.056439,21:07:23.337092877,no,-,-,-,-,0.909091,1.100000,0.676887,2,1,332,3268,32.500000,0.000000,117000,no
2,BUY,0.210404,21:07:23.337092877,no,-,-,-,-,0.826446,1.210000,0.676887,2,1,337,3263,32.500000,0.000000,117000,no
3,BUY,0.047933,21:07:23.337092877,no,-,-,-,-,0.751315,1.331000,0.676887,2,1,341,3259,32.500000,0.000000,117000,no
4,BUY,0.098273,21:07:23.337092877,no,-,-,-,-,0.683013,1.464100,0.676887,2,1,347,3253,32.500000,0.000000,117000,no
5,BUY,-0.058404,21:07:23.337092877,no,-,-,-,-,0.620921,1.610510,0.676887,2,1,352,3248,32.500000,0.000000,117000,no
6,BUY,0.275893,21:07:23.337092877,no,-,-,-,-,0.564474,1.771561,0.676887,2,1,357,3243,32.500000,0.000000,117000,no
7,BUY,0.155832,21:07:23.337092877,no,-,-,-,-,0.513158,1.948717,0.676887,2,1,361,3239,32.500000,0.000000,117000,no
8,BUY,0.105148,21:07:23.337092877,no,-,-,-,-,0.466507,2.143589,0.676887,2,1,365,3235,32.500000,0.000000,117000,no
9,BUY,-0.039310,21:07:23.337092877,no,-,-,-,-,0.424098,2.357948,0.676887,2,1,369,3231,32.500000,0.000000,117000,no
10,BUY,0.061284,21:07:23.337092877,no,-,-,-,-,0.385543,2.593742,0.676887,2,1,374,3226,32.500000,0.000000,117000,no
11,BUY,-0.106740,21:07:23.337092877,no,-,-,-,-,0.350494,2.853117,0.676887,2,1,378,3222,32.500000,0.000000,117000,no
12,BUY,-0.009339,21:07:23.337092877,no,-,-,-,-,0.318631,3.138428,0.676887,2,1,384,3216,32.500000,0.000000,117000,no
13,BUY,-0.111974,21:07:23.337092877,no,-,-,-,-,0.289664,3.452271,0.676887,2,1,390,3210,32.500000,0.000000,117000,no
14,BUY,-0.077791,21:07:23.337092877,no,-,-,-,-,0.263331,3.797498,0.676887,2,1,396,3204,32.500000,0.000000,117000,no
15,BUY,-0.147196,21:07:23.337092877,no,-,-,-,-,0.239392,4.177248,0.676887,2,1,400,3200,32.500000,0.000000,117000,no
16,BUY,0.121471,21:07:23.337092877,no,-,-,-,-,0.217629,4.594973,0.676887,2,1,406,3194,32.500000,0.000000,117000,no
17,BUY,-0.067186,21:07:23.337092877,no,-,-,-,-,0.197845,5.054470,0.676887,2,1,410,3190,32.500000,0.000000,117000,no
18,BUY,0.720134,21:07:23.337092877,yes,5.790000,ask1,500,00:00:00.000038788,0.179859,5.559917,0.676887,2,1,413,3187,32.500000,0.000000,117000,no
19,BUY,0.736274,21:07:23.337092877,yes,5.790000,ask1,600,00:00:00.000039019,0.163508,6.115909,0.676887,2,1,417,3183,32.500000,2.637800,115900,no
20,BUY,1.188280,21:07:23.337092877,yes,5.790000,ask1,600,00:00:00.000038505,0.148644,6.727500,0.676887,2,1,422,3178,32.500000,4.028400,115300,no
21,BUY,1.320306,21:07:23.337092877,yes,5.790000,ask1,700,00:00:00.000063972,0.135131,7.400250,0.676887,2,1,426,3174,32.500000,5.633800,114600,no
22,BUY,0.984731,21:07:23.337092877,yes,5.790000,ask1,800,00:00:00.000034664,0.122846,8.140275,0.676887,2,1,431,3169,32.500000,5.568400,114600,no
23,BUY,0.589220,21:07:23.337092877,yes,5.790000,ask1,800,00:00:00.000035553,0.111678,8.954302,0.676887,2,1,437,3163,32.500000,9.153300,113000,no
24,BUY,0.547596,21:07:23.337092877,yes,5.790000,ask1,900,00:00:00.000036352,0.101526,9.849733,0.676887,2,1,441,3159,32.500000,9.070200,113000,no
25,BUY,0.548227,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000037917,0.100000,10.000000,0.676887,2,1,445,3155,32.500000,11.011200,112100,no
26,BUY,0.509776,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038696,0.100000,10.000000,0.676887,2,1,450,3150,32.500000,13.111100,111100,no
27,BUY,0.590574,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000035449,0.100000,10.000000,0.676887,2,1,455,3145,32.500000,15.164800,110100,no
28,BUY,0.626439,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036140,0.100000,10.000000,0.676887,2,1,461,3139,32.500000,17.136600,109100,no
29,BUY,0.692884,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000041174,0.100000,10.000000,0.676887,2,1,465,3135,32.500000,19.139700,108100,no
30,BUY,0.541795,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038163,0.100000,10.000000,0.676887,2,1,469,3131,32.500000,23.240900,106100,no
31,BUY,0.627093,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038444,0.100000,10.000000,0.676887,2,1,474,3126,32.500000,25.105400,105100,no
32,BUY,0.740657,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000037079,0.100000,10.000000,0.676887,2,1,479,3121,32.500000,24.843400,105100,no
33,BUY,0.644837,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000037118,0.100000,10.000000,0.676887,2,1,483,3117,32.500000,26.708000,104100,no
34,BUY,0.683705,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036851,0.100000,10.000000,0.676887,2,1,488,3112,32.500000,30.532700,102100,no
35,BUY,0.715548,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000037026,0.100000,10.000000,0.676887,2,1,491,3109,32.500000,30.346200,102100,no
36,BUY,0.622959,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000040980,0.100000,10.000000,0.676887,2,1,497,3103,32.500000,34.004000,100100,no
37,BUY,0.833240,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000045140,0.100000,10.000000,0.676887,2,1,503,3097,32.500000,35.586400,99100,no
38,BUY,1.255126,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000045741,0.100000,10.000000,0.676887,2,1,508,3092,32.500000,37.204700,98100,no
39,BUY,1.440169,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000034374,0.100000,10.000000,0.676887,2,1,512,3088,32.500000,36.914000,98100,no
40,BUY,1.282325,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036347,0.100000,10.000000,0.676887,2,1,517,3083,32.500000,40.425500,96100,no
41,BUY,1.487115,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038244,0.100000,10.000000,0.676887,2,1,522,3078,32.500000,41.954000,95100,no
42,BUY,1.175761,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038017,0.100000,10.000000,0.676887,2,1,528,3072,32.500000,43.371200,94100,no
43,BUY,1.151338,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036990,0.100000,10.000000,0.676887,2,1,532,3068,32.500000,44.924800,93100,no
44,BUY,0.940367,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036363,0.100000,10.000000,0.676887,2,1,537,3063,32.500000,46.368700,92100,no
45,BUY,0.843673,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000037327,0.100000,10.000000,0.676887,2,1,542,3058,32.500000,45.940900,92100,no
46,BUY,0.684642,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038250,0.100000,10.000000,0.676887,2,1,546,3054,32.500000,47.435800,91100,no
47,BUY,0.909279,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036908,0.100000,10.000000,0.676887,2,1,552,3048,32.500000,48.731800,90100,no
48,BUY,0.579627,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000036931,0.100000,10.000000,0.676887,2,1,556,3044,32.500000,51.978400,88100,no
49,BUY,0.309807,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000038520,0.100000,10.000000,0.676887,2,1,561,3039,32.500000,51.515100,88100,no
50,BUY,1.048137,21:07:23.337092877,yes,5.790000,ask1,1000,00:00:00.000061530,0.100000,10.000000,0.676887,2,1,567,3033,32.500000,52.733600,87100,no
