轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.396253,21:07:23.363790343,no,-,-,-,-,0.909091,1.100000,0.546247,2,1,332,3268,1.250000,0.000000,4500,no
2,SELL,-0.117484,21:07:23.363790343,no,-,-,-,-,0.826446,1.210000,0.546247,2,1,335,3265,1.250000,0.000000,4500,no
3,SELL,-0.126662,21:07:23.363790343,no,-,-,-,-,0.751315,1.331000,0.546247,2,1,338,3262,1.250000,0.000000,4500,no
4,SELL,-0.118929,21:07:23.363790343,no,-,-,-,-,0.683013,1.464100,0.546247,2,1,347,3253,1.250000,0.000000,4500,no
5,SELL,0.054315,21:07:23.363790343,no,-,-,-,-,0.620921,1.610510,0.546247,2,1,350,3250,1.250000,0.000000,4500,no
6,SELL,0.118998,21:07:23.363790343,no,-,-,-,-,0.564474,1.771561,0.546247,2,1,354,3246,1.250000,0.000000,4500,no
7,SELL,0.202244,21:07:23.363790343,no,-,-,-,-,0.513158,1.948717,0.546247,2,1,359,3241,1.250000,0.000000,4500,no
8,SELL,0.740545,21:07:23.363790343,no,-,-,-,-,0.466507,2.143589,0.546247,2,1,362,3238,1.250000,0.000000,4500,no
9,SELL,0.792318,21:07:23.363790343,no,-,-,-,-,0.424098,2.357948,0.546247,2,1,366,3234,1.250000,0.000000,4500,no
10,SELL,0.622188,21:07:23.363790343,no,-,-,-,-,0.385543,2.593742,0.546247,2,1,369,3231,1.250000,0.000000,4500,no
11,SELL,0.093228,21:07:23.363790343,no,-,-,-,-,0.350494,2.853117,0.546247,2,1,372,3228,1.250000,0.000000,4500,no
12,SELL,0.118873,21:07:23.363790343,no,-,-,-,-,0.318631,3.138428,0.546247,2,1,376,3224,1.250000,0.000000,4500,no
13,SELL,0.100868,21:07:23.363790343,no,-,-,-,-,0.289664,3.452271,0.546247,2,1,380,3220,1.250000,0.000000,4500,no
14,SELL,1.131726,21:07:23.363790343,no,-,-,-,-,0.263331,3.797498,0.546247,2,1,382,3218,1.250000,0.000000,4500,no
15,SELL,1.093976,21:07:23.363790343,no,-,-,-,-,0.239392,4.177248,0.546247,2,1,386,3214,1.250000,0.000000,4500,no
16,SELL,0.857503,21:07:23.363790343,no,-,-,-,-,0.217629,4.594973,0.546247,2,1,392,3208,1.250000,0.000000,4500,no
17,SELL,0.907342,21:07:23.363790343,no,-,-,-,-,0.197845,5.054470,0.546247,2,1,396,3204,1.250000,0.000000,4500,no
18,SELL,0.859090,21:07:23.363790343,no,-,-,-,-,0.179859,5.559917,0.546247,2,1,398,3202,1.250000,0.000000,4500,no
19,SELL,0.699010,21:07:23.363790343,no,-,-,-,-,0.163508,6.115909,0.546247,2,1,402,3198,1.250000,0.000000,4500,no
20,SELL,0.602582,21:07:23.363790343,no,-,-,-,-,0.148644,6.727500,0.546247,2,1,406,3194,1.250000,0.000000,4500,no
21,SELL,0.612452,21:07:23.363790343,no,-,-,-,-,0.135131,7.400250,0.546247,2,1,409,3191,1.250000,0.000000,4500,no
22,SELL,0.929353,21:07:23.363790343,no,-,-,-,-,0.122846,8.140275,0.546247,2,1,416,3184,1.250000,0.000000,4500,no
23,SELL,0.807530,21:07:23.363790343,no,-,-,-,-,0.111678,8.954302,0.546247,2,1,421,3179,1.250000,0.000000,4500,no
24,SELL,0.734806,21:07:23.363790343,no,-,-,-,-,0.101526,9.849733,0.546247,2,1,426,3174,1.250000,0.000000,4500,no
