轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.462758,21:07:23.342621156,no,-,-,-,-,0.909091,1.100000,0.706431,2,1,330,3270,10.000000,0.000000,36000,no
2,BUY,0.239018,21:07:23.342621156,no,-,-,-,-,0.826446,1.210000,0.706431,2,1,334,3266,10.000000,0.000000,36000,no
3,BUY,0.194625,21:07:23.342621156,no,-,-,-,-,0.751315,1.331000,0.706431,2,1,339,3261,10.000000,0.000000,36000,no
4,BUY,0.460915,21:07:23.342621156,no,-,-,-,-,0.683013,1.464100,0.706431,2,1,344,3256,10.000000,0.000000,36000,no
5,BUY,0.310607,21:07:23.342621156,no,-,-,-,-,0.620921,1.610510,0.706431,2,1,348,3252,10.000000,0.000000,36000,no
6,BUY,0.554809,21:07:23.342621156,yes,22.670000,ask1,100,00:00:00.000038775,0.564474,1.771561,0.706431,2,1,353,3247,10.000000,0.283200,35900,no
7,BUY,0.165969,21:07:23.342621156,no,-,-,-,-,0.513158,1.948717,0.706431,2,1,359,3241,10.000000,0.278500,35900,no
8,BUY,0.157193,21:07:23.342621156,no,-,-,-,-,0.466507,2.143589,0.706431,2,1,363,3237,10.000000,0.275400,35900,no
9,BUY,0.100059,21:07:23.342621156,no,-,-,-,-,0.424098,2.357948,0.706431,2,1,368,3232,10.000000,0.271700,35900,no
10,BUY,0.140148,21:07:23.342621156,no,-,-,-,-,0.385543,2.593742,0.706431,2,1,372,3228,10.000000,0.268800,35900,no
11,BUY,0.436709,21:07:23.342621156,yes,22.680000,ask1,200,00:00:00.000039367,0.350494,2.853117,0.706431,2,1,378,3222,10.000000,0.793600,35700,no
12,BUY,0.756784,21:07:23.342621156,yes,22.680000,ask1,300,00:00:00.000037735,0.318631,3.138428,0.706431,2,1,382,3218,10.000000,1.570600,35400,no
13,BUY,0.657315,21:07:23.342621156,yes,22.680000,ask1,300,00:00:00.000036599,0.289664,3.452271,0.706431,2,1,388,3212,10.000000,2.319500,35100,no
14,BUY,0.648359,21:07:23.342621156,yes,22.680000,ask1,300,00:00:00.000037936,0.263331,3.797498,0.706431,2,1,393,3207,10.000000,2.290000,35100,no
15,BUY,0.442411,21:07:23.342621156,yes,22.680000,ask1,400,00:00:00.000036512,0.239392,4.177248,0.706431,2,1,398,3202,10.000000,4.020100,34400,no
16,BUY,0.695418,21:07:23.342621156,yes,22.680000,ask1,400,00:00:00.000037252,0.217629,4.594973,0.706431,2,1,403,3197,10.000000,4.962700,34000,no
17,BUY,1.212683,21:07:23.342621156,yes,22.680000,ask1,500,00:00:00.000035986,0.197845,5.054470,0.706431,2,1,408,3192,10.000000,6.127400,33500,no
18,BUY,1.245257,21:07:23.342621156,yes,22.690000,ask1,500,00:00:00.000039765,0.179859,5.559917,0.706431,2,1,411,3189,10.000000,7.299200,33000,no
19,BUY,0.319458,21:07:23.342621156,yes,22.700000,ask1,600,00:00:00.000040386,0.163508,6.115909,0.706431,2,1,414,3186,10.000000,8.695600,32400,no
