轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.186848,21:07:23.348215905,no,-,-,-,-,0.909091,1.100000,0.590423,2,1,333,3267,10.000000,0.000000,36000,no
2,SELL,-0.141037,21:07:23.348215905,no,-,-,-,-,0.826446,1.210000,0.590423,2,1,337,3263,10.000000,0.000000,36000,no
3,SELL,0.049109,21:07:23.348215905,no,-,-,-,-,0.751315,1.331000,0.590423,2,1,342,3258,10.000000,0.000000,36000,no
4,SELL,0.028168,21:07:23.348215905,no,-,-,-,-,0.683013,1.464100,0.590423,2,1,348,3252,10.000000,0.000000,36000,no
5,SELL,-0.187416,21:07:23.348215905,no,-,-,-,-,0.620921,1.610510,0.590423,2,1,352,3248,10.000000,0.000000,36000,no
6,SELL,-0.392164,21:07:23.348215905,yes,14.880000,bid1,100,00:00:00.000038861,0.564474,1.771561,0.590423,2,1,358,3242,10.000000,0.000000,36000,no
7,SELL,-0.079734,21:07:23.348215905,no,-,-,-,-,0.513158,1.948717,0.590423,2,1,361,3239,10.000000,0.277000,35900,no
8,SELL,-0.082937,21:07:23.348215905,no,-,-,-,-,0.466507,2.143589,0.590423,2,1,365,3235,10.000000,0.273900,35900,no
9,SELL,0.386398,21:07:23.348215905,no,-,-,-,-,0.424098,2.357948,0.590423,2,1,370,3230,10.000000,0.270200,35900,no
10,SELL,0.222202,21:07:23.348215905,no,-,-,-,-,0.385543,2.593742,0.590423,2,1,375,3225,10.000000,0.266600,35900,no
11,SELL,0.150532,21:07:23.348215905,no,-,-,-,-,0.350494,2.853117,0.590423,2,1,380,3220,10.000000,0.263100,35900,no
12,SELL,0.093999,21:07:23.348215905,no,-,-,-,-,0.318631,3.138428,0.590423,2,1,385,3215,10.000000,0.259700,35900,no
13,SELL,0.080674,21:07:23.348215905,no,-,-,-,-,0.289664,3.452271,0.590423,2,1,392,3208,10.000000,0.255100,35900,no
14,SELL,0.077565,21:07:23.348215905,no,-,-,-,-,0.263331,3.797498,0.590423,2,1,397,3203,10.000000,0.251800,35900,no
15,SELL,-0.056143,21:07:23.348215905,no,-,-,-,-,0.239392,4.177248,0.590423,2,1,401,3199,10.000000,0.249300,35900,no
16,SELL,0.719989,21:07:23.348215905,no,-,-,-,-,0.217629,4.594973,0.590423,2,1,406,3194,10.000000,0.246300,35900,no
17,SELL,0.851490,21:07:23.348215905,no,-,-,-,-,0.197845,5.054470,0.590423,2,1,410,3190,10.000000,0.243900,35900,no
18,SELL,0.464898,21:07:23.348215905,no,-,-,-,-,0.179859,5.559917,0.590423,2,1,413,3187,10.000000,0.242100,35900,no
19,SELL,0.418248,21:07:23.348215905,no,-,-,-,-,0.163508,6.115909,0.590423,2,1,418,3182,10.000000,0.239200,35900,no
20,SELL,0.365430,21:07:23.348215905,no,-,-,-,-,0.148644,6.727500,0.590423,2,1,423,3177,10.000000,0.236400,35900,no
21,SELL,0.763943,21:07:23.348215905,no,-,-,-,-,0.135131,7.400250,0.590423,2,1,427,3173,10.000000,0.234100,35900,no
22,SELL,0.712642,21:07:23.348215905,no,-,-,-,-,0.122846,8.140275,0.590423,2,1,432,3168,10.000000,0.231400,35900,no
23,SELL,0.723274,21:07:23.348215905,no,-,-,-,-,0.111678,8.954302,0.590423,2,1,438,3162,10.000000,0.228300,35900,no
24,SELL,0.423681,21:07:23.348215905,no,-,-,-,-,0.101526,9.849733,0.590423,2,1,443,3157,10.000000,0.225700,35900,no
25,SELL,0.365650,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,446,3154,10.000000,0.224200,35900,no
26,SELL,0.621585,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,450,3150,10.000000,0.222200,35900,no
27,SELL,0.854691,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,457,3143,10.000000,0.218800,35900,no
28,SELL,1.096047,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,463,3137,10.000000,0.215900,35900,no
29,SELL,0.795974,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,465,3135,10.000000,0.215000,35900,no
30,SELL,0.793956,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,469,3131,10.000000,0.213200,35900,no
31,SELL,0.915126,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,474,3126,10.000000,0.210900,35900,no
32,SELL,0.624901,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,479,3121,10.000000,0.208700,35900,no
33,SELL,1.279779,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,485,3115,10.000000,0.206100,35900,no
34,SELL,0.836604,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,488,3112,10.000000,0.204900,35900,no
35,SELL,0.711769,21:07:23.348215905,no,-,-,-,-,0.100000,10.000000,0.590423,2,1,493,3107,10.000000,0.202800,35900,no
