轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,1.282089,21:07:23.347821945,yes,13.340000,ask1,100,00:00:00.000076120,0.909091,1.100000,0.601157,2,1,334,3266,7.500000,0.299400,26900,no
2,BUY,1.606476,21:07:23.347821945,yes,13.340000,ask1,100,00:00:00.000036503,0.826446,1.210000,0.601157,2,1,338,3262,7.500000,0.591700,26800,no
3,BUY,1.119176,21:07:23.347821945,yes,13.340000,ask1,100,00:00:00.000036332,0.751315,1.331000,0.601157,2,1,343,3257,7.500000,0.874600,26700,no
4,BUY,0.622422,21:07:23.347821945,yes,13.340000,ask1,100,00:00:00.000036832,0.683013,1.464100,0.601157,2,1,348,3252,7.500000,1.149400,26600,no
5,BUY,1.130877,21:07:23.347821945,yes,13.330000,ask1,100,00:00:00.000044650,0.620921,1.610510,0.601157,2,1,353,3247,7.500000,1.133100,26600,no
6,BUY,1.190289,21:07:23.347821945,yes,13.330000,ask1,100,00:00:00.000062312,0.564474,1.771561,0.601157,2,1,359,3241,7.500000,1.671300,26400,no
7,BUY,1.049434,21:07:23.347821945,yes,13.330000,ask1,100,00:00:00.000036636,0.513158,1.948717,0.601157,2,1,362,3238,7.500000,1.657400,26400,no
8,BUY,1.056256,21:07:23.347821945,yes,13.330000,ask1,200,00:00:00.000039202,0.466507,2.143589,0.601157,2,1,367,3233,7.500000,1.907300,26300,no
9,BUY,-0.292797,21:07:23.347821945,no,-,-,-,-,0.424098,2.357948,0.601157,2,1,371,3229,7.500000,2.425800,26100,no
10,BUY,-0.320754,21:07:23.347821945,no,-,-,-,-,0.385543,2.593742,0.601157,2,1,376,3224,7.500000,2.393600,26100,no
11,BUY,-0.202094,21:07:23.347821945,no,-,-,-,-,0.350494,2.853117,0.601157,2,1,381,3219,7.500000,2.362200,26100,no
12,BUY,-0.478359,21:07:23.347821945,no,-,-,-,-,0.318631,3.138428,0.601157,2,1,386,3214,7.500000,2.331600,26100,no
13,BUY,-0.428896,21:07:23.347821945,no,-,-,-,-,0.289664,3.452271,0.601157,2,1,392,3208,7.500000,2.295900,26100,no
14,BUY,0.078795,21:07:23.347821945,no,-,-,-,-,0.263331,3.797498,0.601157,2,1,397,3203,7.500000,2.267000,26100,no
15,BUY,-0.414638,21:07:23.347821945,no,-,-,-,-,0.239392,4.177248,0.601157,2,1,402,3198,7.500000,2.238800,26100,no
16,BUY,-0.025070,21:07:23.347821945,no,-,-,-,-,0.217629,4.594973,0.601157,2,1,408,3192,7.500000,2.205800,26100,no
17,BUY,-0.182763,21:07:23.347821945,no,-,-,-,-,0.197845,5.054470,0.601157,2,1,411,3189,7.500000,2.189700,26100,no
18,BUY,-0.019796,21:07:23.347821945,no,-,-,-,-,0.179859,5.559917,0.601157,2,1,414,3186,7.500000,2.173900,26100,no
19,BUY,-0.103693,21:07:23.347821945,no,-,-,-,-,0.163508,6.115909,0.601157,2,1,419,3181,7.500000,2.147900,26100,no
20,BUY,-0.345707,21:07:23.347821945,no,-,-,-,-,0.148644,6.727500,0.601157,2,1,424,3176,7.500000,2.122600,26100,no
21,BUY,-0.263001,21:07:23.347821945,no,-,-,-,-,0.135131,7.400250,0.601157,2,1,428,3172,7.500000,2.102800,26100,no
22,BUY,-0.125088,21:07:23.347821945,no,-,-,-,-,0.122846,8.140275,0.601157,2,1,433,3167,7.500000,2.078500,26100,no
23,BUY,-0.337245,21:07:23.347821945,no,-,-,-,-,0.111678,8.954302,0.601157,2,1,438,3162,7.500000,2.054700,26100,no
24,BUY,-0.346217,21:07:23.347821945,no,-,-,-,-,0.101526,9.849733,0.601157,2,1,443,3157,7.500000,2.031600,26100,no
25,BUY,-0.132537,21:07:23.347821945,no,-,-,-,-,0.100000,10.000000,0.601157,2,1,447,3153,7.500000,2.013400,26100,no
26,BUY,-0.500223,21:07:23.347821945,no,-,-,-,-,0.100000,10.000000,0.601157,2,1,451,3149,7.500000,1.995500,26100,no
27,BUY,0.063105,21:07:23.347821945,yes,13.330000,ask1,1000,00:00:00.000036602,0.100000,10.000000,0.601157,2,1,458,3142,7.500000,1.965000,26100,no
28,BUY,0.079149,21:07:23.347821945,yes,13.330000,ask1,1000,00:00:00.000042925,0.100000,10.000000,0.601157,2,1,463,3137,7.500000,6.263400,24100,no
