轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,BUY,0.520352,21:07:23.334052603,no,-,-,-,-,0.909091,1.100000,0.707780,2,1,332,3268,1.250000,0.000000,4500,no
2,BUY,-0.515666,21:07:23.334052603,no,-,-,-,-,0.826446,1.210000,0.707780,2,1,336,3264,1.250000,0.000000,4500,no
3,BUY,-0.657915,21:07:23.334052603,no,-,-,-,-,0.751315,1.331000,0.707780,2,1,339,3261,1.250000,0.000000,4500,no
4,BUY,-0.630025,21:07:23.334052603,no,-,-,-,-,0.683013,1.464100,0.707780,2,1,343,3257,1.250000,0.000000,4500,no
5,BUY,-0.551034,21:07:23.334052603,no,-,-,-,-,0.620921,1.610510,0.707780,2,1,347,3253,1.250000,0.000000,4500,no
6,BUY,-0.488674,21:07:23.334052603,no,-,-,-,-,0.564474,1.771561,0.707780,2,1,351,3249,1.250000,0.000000,4500,no
7,BUY,-0.277287,21:07:23.334052603,no,-,-,-,-,0.513158,1.948717,0.707780,2,1,360,3240,1.250000,0.000000,4500,no
8,BUY,-0.547146,21:07:23.334052603,no,-,-,-,-,0.466507,2.143589,0.707780,2,1,367,3233,1.250000,0.000000,4500,no
9,BUY,-0.435439,21:07:23.334052603,no,-,-,-,-,0.424098,2.357948,0.707780,2,1,370,3230,1.250000,0.000000,4500,no
10,BUY,-0.377346,21:07:23.334052603,no,-,-,-,-,0.385543,2.593742,0.707780,2,1,373,3227,1.250000,0.000000,4500,no
11,BUY,-0.356820,21:07:23.334052603,no,-,-,-,-,0.350494,2.853117,0.707780,2,1,377,3223,1.250000,0.000000,4500,no
12,BUY,-0.339525,21:07:23.334052603,no,-,-,-,-,0.318631,3.138428,0.707780,2,1,381,3219,1.250000,0.000000,4500,no
13,BUY,-0.450116,21:07:23.334052603,no,-,-,-,-,0.289664,3.452271,0.707780,2,1,383,3217,1.250000,0.000000,4500,no
14,BUY,-0.076671,21:07:23.334052603,no,-,-,-,-,0.263331,3.797498,0.707780,2,1,397,3203,1.250000,0.000000,4500,no
15,BUY,-0.178631,21:07:23.334052603,no,-,-,-,-,0.239392,4.177248,0.707780,2,1,399,3201,1.250000,0.000000,4500,no
16,BUY,-0.091969,21:07:23.334052603,no,-,-,-,-,0.217629,4.594973,0.707780,2,1,402,3198,1.250000,0.000000,4500,no
17,BUY,-0.090287,21:07:23.334052603,no,-,-,-,-,0.197845,5.054470,0.707780,2,1,406,3194,1.250000,0.000000,4500,no
18,BUY,-0.180607,21:07:23.334052603,no,-,-,-,-,0.179859,5.559917,0.707780,2,1,410,3190,1.250000,0.000000,4500,no
19,BUY,-0.190265,21:07:23.334052603,no,-,-,-,-,0.163508,6.115909,0.707780,2,1,412,3188,1.250000,0.000000,4500,no
20,BUY,-0.118441,21:07:23.334052603,no,-,-,-,-,0.148644,6.727500,0.707780,2,1,417,3183,1.250000,0.000000,4500,no
21,BUY,0.003205,21:07:23.334052603,no,-,-,-,-,0.135131,7.400250,0.707780,2,1,432,3168,1.250000,0.000000,4500,no
22,BUY,-0.227537,21:07:23.334052603,no,-,-,-,-,0.122846,8.140275,0.707780,2,1,438,3162,1.250000,0.000000,4500,no
23,BUY,-0.260980,21:07:23.334052603,no,-,-,-,-,0.111678,8.954302,0.707780,2,1,441,3159,1.250000,0.000000,4500,no
24,BUY,-0.310823,21:07:23.334052603,no,-,-,-,-,0.101526,9.849733,0.707780,2,1,445,3155,1.250000,0.000000,4500,no
25,BUY,-0.359025,21:07:23.334052603,no,-,-,-,-,0.100000,10.000000,0.707780,2,1,448,3152,1.250000,0.000000,4500,no
26,BUY,-0.457777,21:07:23.334052603,no,-,-,-,-,0.100000,10.000000,0.707780,2,1,457,3143,1.250000,0.000000,4500,no
27,BUY,0.214720,21:07:23.334052603,yes,7.600000,ask1,1000,00:00:00.000054804,0.100000,10.000000,0.707780,2,1,471,3129,1.250000,2.123100,3500,no
28,BUY,-0.016939,21:07:23.334052603,no,-,-,-,-,0.100000,10.000000,0.707780,2,1,480,3120,1.250000,2.083300,3500,no
29,BUY,-0.026994,21:07:23.334052603,no,-,-,-,-,0.100000,10.000000,0.707780,2,1,487,3113,1.250000,2.053300,3500,no
30,BUY,0.940211,21:07:23.334052603,yes,7.590000,ask1,1000,00:00:00.000038930,0.100000,10.000000,0.707780,2,1,490,3110,1.250000,4.081600,2500,no
31,BUY,1.417524,21:07:23.334052603,yes,7.590000,ask1,900,00:00:00.000038914,0.110000,9.090909,0.707780,2,1,495,3105,1.250000,5.858500,1600,no
32,BUY,0.104529,21:07:23.334052603,yes,7.600000,ask1,800,00:00:00.000041310,0.121000,8.264463,0.707780,2,1,501,3099,1.250000,7.385200,800,no
33,BUY,0.226959,21:07:23.334052603,yes,7.600000,ask1,700,00:00:00.000035961,0.133100,7.513148,0.707780,2,1,505,3095,1.250000,8.712800,100,no
34,BUY,0.091510,21:07:23.334052603,no,-,-,-,-,0.146410,6.830135,0.707780,2,1,518,3082,1.250000,8.494200,100,no
35,BUY,0.219419,21:07:23.334052603,yes,7.600000,ask1,100,00:00:00.000050768,0.161051,6.209213,0.707780,2,1,522,3078,1.250000,8.620600,0,no
