轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,0.247323,21:07:23.341803287,no,-,-,-,-,0.909091,1.100000,0.541063,2,1,334,3266,1.250000,0.000000,4500,no
2,SELL,0.243795,21:07:23.341803287,no,-,-,-,-,0.826446,1.210000,0.541063,2,1,339,3261,1.250000,0.000000,4500,no
3,SELL,0.325711,21:07:23.341803287,no,-,-,-,-,0.751315,1.331000,0.541063,2,1,343,3257,1.250000,0.000000,4500,no
4,SELL,0.285280,21:07:23.341803287,no,-,-,-,-,0.683013,1.464100,0.541063,2,1,348,3252,1.250000,0.000000,4500,no
5,SELL,0.357890,21:07:23.341803287,no,-,-,-,-,0.620921,1.610510,0.541063,2,1,353,3247,1.250000,0.000000,4500,no
6,SELL,0.266512,21:07:23.341803287,no,-,-,-,-,0.564474,1.771561,0.541063,2,1,359,3241,1.250000,0.000000,4500,no
7,SELL,0.133972,21:07:23.341803287,no,-,-,-,-,0.513158,1.948717,0.541063,2,1,362,3238,1.250000,0.000000,4500,no
8,SELL,0.195952,21:07:23.341803287,no,-,-,-,-,0.466507,2.143589,0.541063,2,1,368,3232,1.250000,0.000000,4500,no
9,SELL,0.535120,21:07:23.341803287,no,-,-,-,-,0.424098,2.357948,0.541063,2,1,372,3228,1.250000,0.000000,4500,no
10,SELL,0.548440,21:07:23.341803287,no,-,-,-,-,0.385543,2.593742,0.541063,2,1,376,3224,1.250000,0.000000,4500,no
11,SELL,0.688677,21:07:23.341803287,no,-,-,-,-,0.350494,2.853117,0.541063,2,1,381,3219,1.250000,0.000000,4500,no
12,SELL,0.801428,21:07:23.341803287,no,-,-,-,-,0.318631,3.138428,0.541063,2,1,386,3214,1.250000,0.000000,4500,no
13,SELL,0.312940,21:07:23.341803287,no,-,-,-,-,0.289664,3.452271,0.541063,2,1,393,3207,1.250000,0.000000,4500,no
14,SELL,0.161907,21:07:23.341803287,no,-,-,-,-,0.263331,3.797498,0.541063,2,1,398,3202,1.250000,0.000000,4500,no
15,SELL,-0.052340,21:07:23.341803287,no,-,-,-,-,0.239392,4.177248,0.541063,2,1,402,3198,1.250000,0.000000,4500,no
16,SELL,-0.032053,21:07:23.341803287,no,-,-,-,-,0.217629,4.594973,0.541063,2,1,408,3192,1.250000,0.000000,4500,no
17,SELL,0.016521,21:07:23.341803287,no,-,-,-,-,0.197845,5.054470,0.541063,2,1,411,3189,1.250000,0.000000,4500,no
18,SELL,-0.175958,21:07:23.341803287,yes,12.650000,bid1,500,00:00:00.000035717,0.179859,5.559917,0.541063,2,1,414,3186,1.250000,1.207700,4000,no
19,SELL,0.323596,21:07:23.341803287,no,-,-,-,-,0.163508,6.115909,0.541063,2,1,419,3181,1.250000,1.193300,4000,no
20,SELL,0.556201,21:07:23.341803287,no,-,-,-,-,0.148644,6.727500,0.541063,2,1,425,3175,1.250000,1.176400,4000,no
21,SELL,0.101022,21:07:23.341803287,no,-,-,-,-,0.135131,7.400250,0.541063,2,1,428,3172,1.250000,1.168200,4000,no
22,SELL,0.081072,21:07:23.341803287,no,-,-,-,-,0.122846,8.140275,0.541063,2,1,433,3167,1.250000,1.154700,4000,no
23,SELL,-0.351299,21:07:23.341803287,yes,12.650000,bid1,800,00:00:00.000039872,0.111678,8.954302,0.541063,2,1,438,3162,1.250000,1.141500,4000,no
24,SELL,-0.207788,21:07:23.341803287,yes,12.650000,bid1,800,00:00:00.000039218,0.122846,8.140275,0.541063,2,1,443,3157,1.250000,2.934500,3200,no
25,SELL,0.370199,21:07:23.341803287,no,-,-,-,-,0.135131,7.400250,0.541063,2,1,447,3153,1.250000,4.697900,2400,no
26,SELL,0.421953,21:07:23.341803287,no,-,-,-,-,0.148644,6.727500,0.541063,2,1,452,3148,1.250000,4.646000,2400,no
27,SELL,-0.050422,21:07:23.341803287,no,-,-,-,-,0.163508,6.115909,0.541063,2,1,459,3141,1.250000,4.575100,2400,no
