轮数,方向,预测值,算法开始时间,是否下单,下单价格,档位,下单量,下单耗时(从预测到下单),r1,r2,std,freq,qty_scalar,经过时间,剩余时间,目标速度,实际速度,剩余量,是否为最后一轮
1,SELL,-0.798102,21:07:23.355972246,no,-,-,-,-,0.909091,1.100000,1.015164,2,1,332,3268,2.500000,0.000000,9000,no
2,SELL,-1.842813,21:07:23.355972246,yes,125.700000,bid1,100,00:00:00.000037427,0.826446,1.210000,1.015164,2,1,335,3265,2.500000,0.298500,8900,no
3,SELL,-0.873164,21:07:23.355972246,yes,125.700000,bid1,100,00:00:00.000037981,0.751315,1.331000,1.015164,2,1,339,3261,2.500000,0.589900,8800,no
4,SELL,-1.013233,21:07:23.355972246,yes,125.700000,bid1,100,00:00:00.000037954,0.683013,1.464100,1.015164,2,1,343,3257,2.500000,0.874600,8700,no
5,SELL,-1.034695,21:07:23.355972246,yes,125.700000,bid1,100,00:00:00.000037550,0.620921,1.610510,1.015164,2,1,347,3253,2.500000,1.152700,8600,no
6,SELL,-1.579928,21:07:23.355972246,yes,125.790000,bid1,100,00:00:00.000041172,0.564474,1.771561,1.015164,2,1,350,3250,2.500000,1.428500,8500,no
7,SELL,-0.375182,21:07:23.355972246,no,-,-,-,-,0.513158,1.948717,1.015164,2,1,355,3245,2.500000,1.408400,8500,no
8,SELL,-0.823796,21:07:23.355972246,yes,125.790000,bid1,200,00:00:00.000037998,0.466507,2.143589,1.015164,2,1,359,3241,2.500000,1.949800,8300,no
9,SELL,-0.360735,21:07:23.355972246,no,-,-,-,-,0.424098,2.357948,1.015164,2,1,362,3238,2.500000,1.933700,8300,no
10,SELL,-0.422060,21:07:23.355972246,yes,125.800000,bid1,200,00:00:00.000036157,0.385543,2.593742,1.015164,2,1,366,3234,2.500000,2.459000,8100,no
11,SELL,-0.394991,21:07:23.355972246,yes,125.710000,bid1,200,00:00:00.000036365,0.350494,2.853117,1.015164,2,1,369,3231,2.500000,2.981000,7900,no
